"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Aurora","CO","Denver","Arapahoe",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,124900,128736.5,129975,129900,129900,135000,139950,142900,143000,140000,139450,144900,144700,140000,149900,155000,158900,165000,165000,170000,175000,179900,179900,178000,175000,179900,179949.5,185000,195000,197500,199900,199900,195000,199900
"Saint Louis","MO","St. Louis","Saint Louis City",49,199000,199800,189900,188900,185000,180000,183000,177000,174000,174900,174900,174900,174900,175000,179000,179000,179900,169900,149900,162950,166950,169900,169900,164900,164950,169450,164900,164900,165000,162500,162500,160000,160000,165000,169900,169900,169825,167375,165000,168500,169900,169900,167000,169900,179000,175000,179500,174900,169000,175000,179000,169900,169000,168500,169900,175000,179900,180455,174700,160000,162000,169900,169900,167500,174900,169900,169000,169900,169000,175000,170000,169000,174900,174900,182950,189900,190500,189900,189974.5,192449.5,196000
"Corpus Christi","TX","Corpus Christi","Nueces",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,119900,119900,129000,132450,149450,139900,160950,162000,151000,155000,148750,148750,149500,149250,157900,159900,152000,152500,159900,159900,159900,159900,169900,179900,179900,190500,190200,189900,165000,164950,165000,175000,179900,185000,199900,175000,179900,179000,179700,179250,179900,179000,179000,176000,179900,179000,179900,189500,189500,188450,189500,189000,189900
"Cincinnati","OH","Cincinnati","Hamilton",51,164500,162900,158200,159900,162250,159900,149900,156450,164950,159900,163900,159900,159900,159900,157900,159900,164900,169000,164950,169000,175450,175900,174950,174900,169450,169500,169500,164900,159000,162800,167625,160000,159900,164500,167450,174900,169900,161500,160750,159950,159900,163000,163000,164950,169000,169000,173450,179900,176900,173700,184950,179900,180700,186400,183950,195000,186400,179900,169900,165000,166500,163450,159900,159900,169000,162900,172700,174900,166450,169000,175000,175000,175000,169900,174500,184200,185450,177000,175950,185000,194900
"Pittsburgh","PA","Pittsburgh","Allegheny",52,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,180000,185500,189900,198000,199900,199000,199900,199900,199900,199000,199900,199000,199500,199000,196250,199000,199000,195000,199250,199000,199000,199000,199900,199900,199900,199900,199900,195000,199825,199900,207200,199000,199750,199900,209900,215450,225000,231067,229000,239000,234900,225000,219900,219000,215000,217000,219450,229950,244450,234900,230500,230000,239900,239900
"Riverside","CA","Riverside","Riverside",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,190450,189900,187000,180750,179900,178000,194900,199000,199000,199450,2e+05,227500,217000,215000,215000,215000,212450,205000,209500,204900,204900,212499.5,215000,246000,239000,239000,239999
"Marietta","GA","Atlanta","Cobb",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,124950,120000,124450,129900,129900,125000,121000,119900,120000,120000,129900,125000,119900,125000,129900,125000,124900,125000,129900,135000,144900,149000,147500,140000,152000,147500,146000,158900,160000,160000,164000,154900,159900,175000,175000,174900,165900,164900
"Anchorage","AK","Anchorage","Anchorage",55,204500,204900,199900,197000,186900,185750,186900,184900,179900,184500,180000,181900,175000,179900,184900,189700,189000,189900,189900,189000,189000,186700,184900,184900,183900,179900,180000,178900,175000,169900,165000,169900,169900,169900,177000,172000,184900,172450,171000,172900,182900,178777,174900,174500,186000,187000,187500,199900,199500,209900,208500,209250,210000,210450,209455,199900,195000,201000,209950,208900,212450,199900,205000,195750,205000,212900,210000,207700,204900,213400,216250,215000,217700,217500,220000,219900,217900,215900,210000,214900,215000
"Bakersfield","CA","Bakersfield","Kern",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e+05,94950,102950,102500,104000,119900,122425,113000,119925,119000,105999,99900,95000,99900,107875,110000,112500,119900,124900,119450,119950,120000,119950,124600,124250,122900,129500,129950,135000,139000,139000,135000,135000,134000,134950
"Saint Paul","MN","Minneapolis-St Paul","Ramsey",57,174950,169900,169900,169900,169900,169900,169900,169000,169900,169000,164900,159900,154900,149900,149900,151000,149900,149900,155250,149900,150000,150000,149900,147900,147000,142950,149900,149900,155900,152000,149900,139900,149900,152000,159900,169000,159900,164200,164900,179900,179900,189000,189900,188250,189900,185000,174900,174900,179900,179900,174950,174900,182500,186194,189900,194500,199900,179900,179900,179450,169900,159000,169900,174950,181450,184900,184500,179900,177700,170000,165000,162400,170000,159900,179000,187000,189000,199900,193700,188450,189450
"Toledo","OH","Toledo","Lucas",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93450,109900,109900,104900,89900,95000,92450,85950,86900,82900,82900,85000,81574.5,84900,80450,83249,82500,75000,86750,80500,89250,89900,89900,84200,82900,84900,86200,89900,85000,89700,92500,95950,98500,89900,88000
"Silver Spring","MD","Washington","Montgomery",59,192500,175000,194999.5,210000,208500,199999.5,201250,210000,199000,189900,180000,177000,169900,159000,159999.5,159900,169450,170000,169900,169000,170000,169900,160000,159000,149950,150000,160000,170000,179000,172500,159900,169000,169000,169000,185000,185000,189000,185000,190000,181950,189749.5,188750,184450,191500,201500,215000,219450,218750,199950,199975,199990,209450,239000,246900,249250,249756,249000,255000,249000,239700,234999,241000,250000,265000,253192,250000,244750,235000,235000,240000,249350,232450,249000,249500,245000,245000,242975,249000,254750,254900,259900
"Lexington","KY","Lexington","Fayette",60,165250,159700,149900,157575,169900,169900,159900,159700,152412.5,156000,164900,159900,163900,159450,169900,168900,167825,167412.5,157398,158900,149900,154900,149900,147900,147000,149900,158600,148700,144700,145000,140450,139900,149000,147925,145000,144950,144950,150000,150000,150000,148000,149650,149650,147675,146250,144950,144500,157950,169000,169500,169000,168900,168950,161900,164400,159900,153450,149900,147900,154900,154900,143950,139900,134950,134900,141200,139900,134900,134900,139900,134900,136500,139900,155000,159900,159890,159250,149950,144900,147500,159000
"Newark","NJ","New York","Essex",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,206350,195000,220500,207000,193000,218000,205000,182400,179900,179900,179900,179900,195000,199000,195000,189925,189925,185000
"Tallahassee","FL","Tallahassee","Leon",62,119000,119000,117480,115900,115450,110000,110000,110000,109000,103090,104900,99500,99900,99000,96000,90000,90000,90000,99500,99000,99000,95000,90000,90000,89900,89500,89900,89900,90000,90000,89900,89900,88950,85000,90000,94700,94000,95000,100400,108900,112250,118850,119900,115000,115000,114949.5,110000,109000,109900,117000,116750,119000,124900,125000,130000,135000,135000,129900,123000,107500,93500,89900,89700,85000,87000,85000,85000,85000,86500,89000,88000,85900,85000,89000,89700,90000,94950,99000,96500,95000,99500
"Plano","TX","Dallas-Fort Worth","Collin",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000,185000,184750,204500,215000,215000,2e+05,194000,194000,195000,199900,211000,215000,210950,215000,220000,229900,229950,236900,249000,255000,250000,239999,237450
"Chandler","AZ","Phoenix","Maricopa",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132500,135000,129900,134900,129950,127900,128250,130000,135000,127750,131500,142000,154000,150000,159000,160700,165000,169950,170000,172000,169000,164900,160000,163900,165600,173000,170000,179000,179900,178000,179900,179900,179972.5,175000,174000
"Louisville","KY","Louisville/Jefferson County","Jefferson",65,124000,124900,120000,120000,119900,117000,115900,115000,114900,113725,114500,114000,115000,114000,112900,113000,109900,109900,109850,109900,109000,104900,104900,100815,99900,98900,99900,98900,98900,96249.5,95000,95000,99000,98900,100500,1e+05,104900,102700,103900,108425,109900,112000,110000,109900,110000,110000,110000,109900,107000,115000,115000,119200,118000,113900,112000,111450,110497.5,112500,109900,110000,114000,114700,114700,111000,111500,113900,112000,111000,112000,116000,111950,112000,115900,117900,116900,119000,115900,119975,117500,116000,118000
"Henderson","NV","Las Vegas","Clark",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000,110000,113870,119999,124000,122500,122500,124988.5,120000,127000,129999,129995,135000,140000,139000,139900,135000,139000,139000,144900,139900,144950,150000,157500,154150,154250,155000,149000,149250,149500,149000,149900,150000,155000,159000,159000,160000,162500,164900
"Glendale","AZ","Phoenix","Maricopa",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000,69000,65500,74900,69900,70650,70000,69900,69900,68250,69500,67500,67500,69000,74200,74600,74000,73250,78900,77000,77900,82900,84995,89700,89700,89900,88450,83250,88450,86441.5,87319,92000,92000,95000,89900
