"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Atlanta","GA","Atlanta","Fulton",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,135000,139250,148000,149638.5,145000,145000,149900,150000,156618,157450,158000,159900,152250,159900,160000,159900,164900,162500,163000,164900,169950,174900,174000,175000,170000,172900,175000,174900,175000,175000,174700,169900,175000,180000
"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e+05,310000,312450,319000,319900,323000,325000,322000,324000,325000,325000,325000,335000,335000,329900,330000,328900,324450,320000,315950,319000,320000,320000,325000,338000,339000,337900,340000,335000,335000,335000,330000,330000,329500,329500
"Oakland","CA","San Francisco","Alameda",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,309000,324000,325000,316400,312450,327000,322000,315000,310000,315000,339000,327000,347000,368000,379700,389000,389000,392000,439000,399000,442000,442500,422499.5,414500,414000,406975,424750,449000,444000
"Honolulu","HI","Urban Honolulu","Honolulu",26,269000,270000,275000,280000,275000,269000,260000,250000,265000,266000,260000,265000,280000,269000,279500,275950,260000,268000,284750,289250,295000,299000,299000,299000,305000,305000,305000,301650,305450,296850,298000,300100,3e+05,289000,309000,309150,310000,315000,310000,319000,325000,302499.5,325000,329000,320000,319000,320000,319000,329000,329000,338400,345000,345000,3e+05,298944,299000,297250,298000,325000,330000,331500,330000,340000,345000,345000,339000,345000,345000,345000,345000,339000,345000,350000,329000,349000,348500,348000,350000,358000,352500,350000
"Minneapolis","MN","Minneapolis-St Paul","Hennepin",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,140000,144950,149995,149900,142500,155000,150000,144900,144700,139900,135900,135000,134900,129900,134900,159000,164500,154950,149900,150000,145000,150000,149900,153900,174900,179900,174900,172400,169900,159900,159000,149900,150000,149950
"New Orleans","LA","New Orleans","Orleans",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,199000,204500,227000,225000,217000,227000,220000,231750,259000,265000,259530,254500,269000,269000,269000,268464,276519.5,291870,290935,291870,292600,292600,286440,278750,278139,275000
"Wichita","KS","Wichita","Sedgwick",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56499,56499,49900,49900,48900,49900,54500,52500,60000,55000,60000,55000
"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,189450,188700,185000,185000,189900,194900,189900,185000,199900,185000,192450,199450,198000,189943.5,189894,199900,197000,205000,215000,215000,215000,219900,217750,214998,209000,210000,210000,210000,229000,219500,232444,227530,225000,248000
"Saint Louis","MO","St. Louis","Saint Louis City",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99742.5,95000,110000,99900,103500,101499.5,97999,103000,109000,95500,99000,108900,104900,102200,104200,107950,1e+05,99700,89900,99500,99999,99999,99900,1e+05,1e+05,1e+05,114900,115400,119500,114500,108000,112000
"Cincinnati","OH","Cincinnati","Hamilton",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,145000,149900,134000,128000,123900,128000,123750,134000,125000,124900,124900,119900,114900,116500,122000
"Pittsburgh","PA","Pittsburgh","Allegheny",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137000,137900,134950,139500,134900,139900,155000,149000,139900,139900,137445,129450,145000,132400,149900,165000,169000,152100,139900,139900,149000,162450,169450,162500,140995,140995,144900,155900,155450,165000,162400,171900,185000,167450,185000,154900,172000,157400,149900,154900,149900,169000,167000,179995,178250,185000,191999.5
"Anchorage","AK","Anchorage","Anchorage",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,130000,126500,135000,129500,123500,120000,117500,122500,119500,119450,124900,117500,124900,119500,129000,135000,134000,134000,134000,129950,129500,130750,130750,125000,130500,130000,126250,125000,122500,121250,127250
"Louisville","KY","Louisville/Jefferson County","Jefferson",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,64900,64950,64900,62700,69000,69900,68727,68450,69900,69900,68492,69900,72500,69900,75000,75900,79950,89500,89900,83950,84500,79900,79900,85000,79900,74000,75000,75000,79500,80750,84000,81499,78900,84900
"Henderson","NV","Las Vegas","Clark",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88950,89450,87000,89450,89900,95450,87000,87000,87500,88750,89990,85500,86400,86500,86500,85000,89999,90000,89999
"Orlando","FL","Orlando","Orange",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000,59900,60000,59987.5,59900,59000,59900,63500,64900,60950,59900,59900,57500,59900,61900,60000,60000,64900,64900,67655,69972.5,74900,75000,75300,78000,79000,76900,80000,81750,82900,79900,82950,84900,83900,84900
"Norfolk","VA","Virginia Beach","Norfolk City",38,,,,,,,,,,,,,,,,,,,,,,,,149900,149000,144900,139000,139500,146000,145000,142000,165000,169500,169500,165000,165000,171950,169000,165000,159900,177495,169000,178000,178995,187495,179000,179000,174900,169000,169000,174900,169900,164950,159900,164950,166500,159450,149000,149000,149500,151750,156700,169500,172000,169500,169900,171249.5,169999,169999,165000,163000,161495,164900,164950,167250,169699.5,169900,169900,169900,169900,167000
"Arlington","VA","Washington","Arlington",39,,,,,,,,,,,,,,,,,,,,,,,,275000,260000,275000,304500,292450,289900,299825,299999.5,299000,299750,282400,3e+05,315000,328800,326950,329000,334950,330000,329900,319499,319998,319499,319499,299900,315000,298375,302000,309949.5,308000,310000,310000,309500,308725,309250,313500,309900,309500,309700,299500,309900,315000,310900,299000,269700,314950,314900,309500,314650,324900,339900,349000,347000,347000,339950,339900,339900,335000,319900
"Scottsdale","AZ","Phoenix","Maricopa",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128750,125000,131449.5,115450,115900,118000,136000,137000,125000,133000,136000,133000,138500,134500,129950,130000,134900,132900,145000,144900,137850,136250,128000,135000,131250,139450,142500,149000,149450,158000,149900
"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345000,346450,329000,324500,345000,339650,325000,358000,329500,349000,353000,349900,339000,349950,387950,366000,326500,335000,356000,351500,343500,366900,379000,384750,380745,380250,363650,359450,369000,369449.5,376500,375000,369999,376500,389900,389900,384450,399450
"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71250,64900,72250,74950,75450,75000,74950,77000,69900,69900,69945,73000,72200,69900,68750,69250,65000,64950,68500,65000,69999,68975,78950
"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,324750,317000,314900,299900,304450,319900,312000,315000,299900,309900,310000,319900,339450,334450,310000,322400,348800,332000,335000,337250,329900,334900,334950,334900,328000,317613,335500,335000,339000,340000,340000,354900,354900,349000
"Providence","RI","Providence","Providence",44,199950,214900,196200,189000,189000,189000,187500,197950,165000,159900,159000,147000,147000,156900,149000,149000,149000,140000,139000,139900,150000,148000,142450,131950,119000,132450,139950,149000,142500,135000,145000,140000,139000,144900,149950,159900,157450,159900,170000,179000,172500,173250,174450,159900,170750,154450,147000,139000,127000,139500,156950,171950,171950,159450,154950,167000,169450,165000,164900,172450,172450,177000,177000,175000,179450,162450,169000,169000,168000,167000,166000,154950,159000,159000,180000,179000,196950,192400,186950,179000,186950
"Yonkers","NY","New York","Westchester",45,129900,130000,130000,129999,129250,129000,129000,129900,129000,126000,125000,124500,123500,123799.5,126250,125000,122000,123000,124900,121000,119000,119000,118000,116000,114999,114999,115000,110000,114950,115000,112999,113500,110000,110000,110000,110000,112999.5,113250,113750,110900,110000,109250,110000,109599.5,110000,109900,109900,110000,109000,112250,109888,108999,108999,105000,105000,108900,104900,104900,104000,99975,104450,105000,109000,105000,110000,110000,107950,109950,109700,109000,110000,110000,109900,110000,110000,110000,108749.5,109250,110000,109900,109900
"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,199000,199000,193000,195000,199000,199700,199900,199700,199900,201500,199900,199000,219900,218950,215000,198000,189900,192123,199500,197475,199000,2e+05,199000,198913,199000,199000,199000,196000,199900,199950,210000,206000,2e+05,209000,207500,207500,199000,2e+05
"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72700,69900,69900,69900,69700,69900,68000,69000,71000,75450,79700,79947.5,72675,72500,76000,79999,80000,79700,79950,79000,79900,79400,78500,79900,83500,83000,83416.5,84800,84999,87000,85000,85000,89900,87500,85500
"Fairfax","VA","Washington","Fairfax",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224500,225000,228950,230000,247499.5,243950,244900,269900,229950,228800,229900,228800,219950,211500,209450,214000,215000,224950,215000,215000,215000,209000,210000,2e+05,2e+05,2e+05,199943.5,209500,224950,227450,225000,210000,217000,218000
"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58500,58000,60000,62500,59450,55000,63750,68950,68200,69900,75000,70000,74990,75000,79450,77395,73000,72500,70000,77650,76650,79700,73950,79000,82000,82000,83150,82000,89900,89900,85000,84950,88400,89450,89450,89450,89000
"Alexandria","VA","Washington","Alexandria City",50,204950,205000,219894,216000,214900,209950,219444,218500,219500,209900,199700,198700,195000,188500,192450,199900,209500,199900,209900,2e+05,2e+05,2e+05,194900,186500,180000,189000,189900,197500,204999,2e+05,209900,199900,191495,199000,2e+05,199450,199000,198000,209900,209900,219900,219950,215000,229000,220000,225750,227000,227000,227750,224980,228182,229041,230000,239949.5,229900,228950,228000,220000,220000,218950,217900,220000,219900,219999,223950,219700,216500,219250,219900,219900,219900,216500,216000,216000,216600,214999,217000,218500,215000,214450,217000
"Bridgeport","CT","Stamford","Fairfield",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52499.5,52450,53500,49900,53500,59000,59900,59750,64900,65000,65500,62000,67900
"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359475,359000,359000,354500,368000,311500,329000,379500,393000,378000,376500,385000,404500,399000,422200,354500,357000,349000,357000,420000,398500,388000,419000,447000,425000,378000,399000,399000,437156.5,404500,449313,459000,459000,495000,479000,490000
"Stamford","CT","Stamford","Fairfield",53,199250,219000,215000,220000,229500,224500,210000,199900,215000,199700,199000,199000,189500,189000,194750,189000,192000,189500,189000,189000,179000,179000,172900,167900,171250,178700,2e+05,207500,205000,205000,205000,193000,196500,189900,183500,181000,207500,199999,199499.5,209500,215000,210000,195450,207500,214750,209000,199000,227500,215000,210000,202500,215000,209500,209000,210000,219900,229000,234900,215000,211500,225000,199999,192000,195000,199000,199000,195000,189000,209000,212500,207000,196750,195000,199000,211000,210000,207500,224000,228500,224000,224000
"Savannah","GA","Savannah","Chatham",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189000,199900,199950,203950,177500,179500,180000,180000,180000,180000,172500,174900
"Falls Church","VA","Washington","Fairfax",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,186000,189500,199900,199950,199900,199950,205000,179900,186900,199475,196950,195000,2e+05,199900,199900,2e+05,199925,199925,2e+05,199900,199900,197000,199000,194600,194900,199450,205000,204950,199900,199000,210000,208950,209950,202900,204900,205000,204900,214550.5,209750,203450,206786,198000,194900,189900
"Pompano Beach","FL","Miami-Fort Lauderdale","Broward",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,91000,91307.5,88700,92000,99000,98500,101900,95950,99500,96499.5,94400,95250,94950,98000,95000,98000,102700,106280,99000,99900,95000,94900,94900,97000,104975,105450,110000,115000,124900,124900,125000,125000,125000,121500,124900,120000,124900
"Edison","NJ","New York","Middlesex",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55950,58250,56000,55000,55000,55000,55000,55000,53250,57000,57700,57950,54950,53000,55000,55000,55000,56950,59400,67000,65000,55300,55950,55000,55000,54750
"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,162000,165500,159900,152425,149900,149249.5,148999,148999,149900,154900,167650,165000,162400,159500,166450,166450,160000,149900,149450,161000,159000
"Sandy Springs","GA","Atlanta","Fulton",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,76850,67500,71700,67500,76200,74500,74000,69900,69900,75000,72450,74900,85000,79000,79900,76900,75900,79000,84900,82900,84900,86500,89900,89900,101950,92000,95000,94330,92115,89900,1e+05,114900,105000,105000,105000,104900,107500
"Santa Monica","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687000,675000,672000,644500,617000,584000,587499.5,549000,575000,574450,599000,584000,597450,625000,665000,642000
"Plantation","FL","Miami-Fort Lauderdale","Broward",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,70000,68900,74900,73900,75000,65000,64450,59000,66000,65000,60000,65000,65000,62900,72950,70800,67500,65000,75000,74900,72900,76950,65000,71950,79700,79900,83950,91250
"Sunrise","FL","Miami-Fort Lauderdale","Broward",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29900,32900,33400,34900,32900,35000,35777,35777,35000,35000,36777,35000,36000,34838.5,36000,35977,38777,39000,37900,39000,39000,37693,38900,35750,38000,38750,38750,36250,38000,40000,39500,39500,39900,44000,47500,45500
"Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",63,219000,215000,199000,198000,195000,185000,185000,190000,2e+05,199000,199000,195000,195000,205000,199900,2e+05,214000,205000,208500,215500,220000,225000,239000,239000,224050,219000,220000,220000,225000,225000,230000,229900,239000,225000,248000,258500,279000,274900,269000,269000,269000,269450,285000,284900,285000,289000,275000,295000,299000,305000,299000,290000,310000,319000,319000,315000,309900,309950,329000,339000,335000,330000,318750,319994.5,320000,314900,315000,315000,319000,319900,335000,335000,345000,339000,330000,349000,349000,350000,350000,349000,349770
"Norwalk","CT","Stamford","Fairfield",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212500,215000,219000,215000,219500,199000,199000,199990,199900,199900,2e+05,2e+05,199900,204950,202500,224500,199999.5,199900,204500,199000,199000,205000,210000,213900,227000,199500,2e+05,219900,214950,212900,195000,2e+05,199900,189500,199000,199900,199450,192500,199000,204499.5,212000,219499.5,215000,215000
"Town of Poughkeepsie","NY","New York","Dutchess",65,,,,,,,,,,,,,,99000,98900,93250,87500,85450,79900,87500,84000,74750,80900,79250,74500,75000,79900,77000,77000,75000,79000,79000,74900,74500,74250,73950,74250,73900,69900,69900,71962.5,71950,72000,74900,74949.5,74900,76999.5,79000,74999,69500,70000,70000,73444,72888,69500,69000,67000,68000,62100,62550,67500,67500,64700,63900,64400,63500,61900,61950,59900,63250,64900,63950,62500,60000,59900,60000,60000,61000,61995,64900,64900
"Evanston","IL","Chicago","Cook",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119100,127000,139000,145000,145000,139000,139450,144950,147400,152415.5,136500,136500,135000,135250,145000,150000,149950,150000,149250,145750,140000
"New Rochelle","NY","New York","Westchester",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,120000,125000,123450,125000,125000,129900,129900,126000,128450,129450,119900,127449.5,124900,125000,124500,122000,119949.5,124000,129000,120000,127000
"Palm Harbor","FL","Tampa","Pinellas",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82900,83950,83000,84450,94900,89000,89499,94950,99000,95000,94900,89900,89900,99450,93900,94900,96500,94900,92690,89900,99000,99000,94900,94900,89900,89900,84950,79900,86900,94700,88950,89450,88900,88950,89000,84900,89500,88900,99450,89700,79900,84900,92750,94500,95200,91000,88900,94000,99000
