"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Corvallis","MT",,"Ravalli",7614,1289,0.00233281493001555,0.0279106858054226,0.114088159031979,1052
2016-09-30,"Holt","FL","Crestview-Fort Walton Beach-Destin","Okaloosa",7615,1016,-0.0107108081791626,-0.00878048780487805,-0.01454898157129,637
2016-09-30,"Toledo","OR","Newport","Lincoln",7616,1221,0.018348623853211,0.0347457627118644,0.0853333333333333,1383
2016-09-30,"Muncy Creek","PA","Williamsport","Lycoming",7617,1097,0.0185701021355617,0.0329566854990584,-0.0240213523131673,956
2016-09-30,"Concord","VA","Lynchburg","Campbell",7618,1048,-0.00380228136882129,0.0174757281553398,0.0194552529182879,1469
2016-09-30,"South Lebanon","OH","Cincinnati","Warren",7619,1329,0.00453514739229025,0.0114155251141552,-0.023512123438648,1650
2016-09-30,"Dayton","OR","Portland","Yamhill",7620,1327,0.00302343159486017,0.0122044241037376,0.0788617886178862,721
2016-09-30,"Gibsonburg","OH","Fremont","Sandusky",7621,981,-0.0050709939148073,-0.00708502024291498,-0.0248508946322068,1324
2016-09-30,"Parma","ID","Boise City","Canyon",7622,1026,0.0168483647175421,0.0566426364572606,0.148936170212766,2126
2016-09-30,"Masury","OH","Youngstown","Trumbull",7623,640,-0.00928792569659443,-0.036144578313253,-0.0476190476190476,1838
2016-09-30,"Sherwood","OH","Cincinnati","Hamilton",7624,1418,-0.00281293952180028,-0.0207182320441989,0.00141242937853107,1613
2016-09-30,"Muttontown","NY","New York","Nassau",7625,7346,0.0069910897875257,0.0225501113585746,0.112861687623087,1197
2016-09-30,"Freeland","PA","Scranton","Luzerne",7626,787,-0.0199252801992528,-0.0402439024390244,-0.0150187734668335,1390
2016-09-30,"Pen Argyl","PA","Allentown","Northampton",7627,1170,-0.00170648464163823,-0.00170648464163823,0.0372340425531915,1320
2016-09-30,"Uniontown","OH","Canton","Stark",7628,1214,-0.00735895339329518,-0.0455974842767296,-0.0201775625504439,1208
2016-09-30,"Glen Head","NY","New York","Nassau",7629,3833,-0.00312093628088427,0.0116125626814463,0.0102793885081708,3669
2016-09-30,"Newport Township","PA","Scranton","Luzerne",7630,810,-0.02291917973462,-0.02291917973462,0.00746268656716418,940
2016-09-30,"Canon","GA",,"Franklin",7631,1048,0,-0.00945179584120983,-0.0019047619047619,939
2016-09-30,"Shenandoah","VA",,"Page",7632,1152,-0.0025974025974026,-0.012853470437018,-0.00689655172413793,1916
