"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Round Rock","TX","Austin","Williamson",200,179900,179900,183350,185990,190000,192500,185900,188635,198470,198000,199819,191249,185000,185000,186500,185000,187990,192945,192000,187189.5,176990,175990,175900,175000,175600,179950,185000,187500,189900,2e+05,199900,191945,195000,198500,215000,221190,228000,234950,234000,232990,229900,234900,239000,236650,239900,249990,246900,246892.5,254995,264700,269500,272945,275000,275000,272945,269950,268500,265000,259000,276499,279900,288642,285000,284945,284994.5,290000,289900,292145,285000,291916.5,295350,311743.5,300990,309590,319900,319900,299900,309900,3e+05,309900,309900
"Hampton","VA","Virginia Beach","Hampton City",201,187500,189000,189900,188000,182050,180000,179900,179700,179900,175000,169900,166000,164900,164000,159900,155000,159900,159000,159000,159900,159900,159900,156097,149900,146950,150000,149000,149900,146250,149900,149000,148000,139900,144000,153000,155000,150000,149700,149500,149250,149900,149900,150000,154900,150000,149900,150000,151850,153350,152900,157800,160000,165000,165000,165000,165000,160750,160750,164250,158900,159900,160000,159900,165000,165000,165000,166750,169900,169900,169900,165950,160000,160000,164900,167250,168400,169850,165950,166500,165000,161000
"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000,699000,710000,729000,699000,758950,798500,792000,770000,789000,785000,772450,798000,775000,799000,799000,809000,825000,825000,825000,826500,799900,799000,799000,8e+05,849000,834000,839000,869000,889750,925000,940000,928500,929000,950000
"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,660000,649000,665000,675000,670000,689900,681250,681250,699000,687000,649000,654900,649450,695250,699000,710000,725000,745000,749000,748950,739000,748450,743500,736000,735000,715000,720000,767000,754500,769000,774500,749000,757000,752500
"Columbia","SC","Columbia","Richland",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,152250,154900,157098.5,155000,154900,150000,153000,160000,149900,144900,139900,140000,145000,149999.5,157619.5,154300,149900,148500,147990,147990,147995,144900,139900,144990,146750,149900,149999.5,154900,153700,149900,146500,149000,146250,139900,139900,137000,138900,149500,150000,155000,155500,152700,149000,148900
"Tyler","TX","Tyler","Smith",205,179900,175000,179500,183500,187500,184900,179900,179921,186950,179921,179000,179250,174900,179000,179860.5,183500,189900,189250,189000,187500,187950,179900,179500,175000,179900,174800,174650,169900,169900,169900,169500,164838.5,166900,165500,167900,166900,168000,172900,174900,175000,173500,179000,175000,174500,179000,174900,178750,175000,179900,189900,192000,197500,197500,193750,195000,185000,185000,182675,182750,180000,187500,192250,192600,199950,212000,204962.5,209000,199900,199600,199900,199700,188000,187900,189900,199000,214900,219000,218250,219000,215000,214950
"Mesquite","TX","Dallas-Fort Worth","Dallas",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,118000,116000,114900,110000,112950,111500,109900,116900,120000,123450,126000,124900,121000,120950,119500,110500,109000,109000,117000,120000,120000,129000,129900,129900,129900,129900,129900,128950,124925,129900,134900,139000,136000,140000,145000,149900,149990,149900
"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000,629900,616990,605000,629000,639000,625000,639250,625000,599950,6e+05,629000,639000,629950,638000,624500,659450,660000,699900,690000,689000,688500,690000,690000,688900,687000,672000,699900,728000,725500,726999.5,725000,7e+05,699800,695000
"Warren","MI","Detroit","Macomb",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,91200,90000,95000,90700,93900,97900,90000,88400,84900,84900,79900,80000,84900,81000,90000,91000,99900,109900,102900
"McKinney","TX","Dallas-Fort Worth","Collin",209,184900,185000,182995,185945,186633,189000,189000,190000,203900,199990,2e+05,199900,198900,198700,195000,195990,200990,209990,214500,214900,201990,200827,199990,199900,199900,2e+05,199000,199900,207500,218000,219500,219990,217995,219900,243990,255000,254000,254625,258632,257490,255000,255990,256900,262990,268458,269900,271730,278000,281990,289900,287720,289995,288695,280000,279690,279900,290945,299900,306494.5,326990,332041,329990,330000,337990,325000,316981,310900,318990,319500,329990,332900,344900,354000,332250,332500,325000,325000,325000,325000,329888,335000
"West Valley City","UT","Salt Lake City","Salt Lake",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,180000,179000,179900,177950,179900,185000,190000,189900,189900,190000,189000,185000,183000,193000,198700,199900,2e+05,204900,2e+05,204900,2e+05,205000,209000,209900,209000,206000,209900,215000,215000,219900,220750,224900,220000,220000
"Renton","WA","Seattle","King",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,372500,389950,389725,389975,395000,390000,394500,399000,394500,384900,379950,374950,345000,375000,390000,389900,385000,380000,385000,385900,389900,399900,386000,399000,399000,407450,414950,415000,415000,425000,425000,425000,425000,421000
