"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Corpus Christi","TX","Corpus Christi","Nueces",57,1362,0.00147058823529412,-0.0123277737490935,-0.0541666666666667,86987
2016-09-30,"Cincinnati","OH","Cincinnati","Hamilton",58,1129,0.00713648528099911,0.0189530685920578,0.0434380776340111,75556
2016-09-30,"Pittsburgh","PA","Pittsburgh","Allegheny",59,1137,-0.00958188153310104,-0.0147313691507799,0.0115658362989324,103640
2016-09-30,"Riverside","CA","Riverside","Riverside",60,1764,0.00227272727272727,0.00455580865603645,0.0237957051654092,64138
2016-09-30,"Marietta","GA","Atlanta","Cobb",61,1615,-0.00370141887723627,-0.00185414091470952,0.0286624203821656,94524
2016-09-30,"Anchorage","AK","Anchorage","Anchorage",62,1978,-0.00452944136889784,-0.0168986083499006,-0.0227272727272727,73835
2016-09-30,"Bakersfield","CA","Bakersfield","Kern",63,1365,0.000733137829912023,0.000733137829912023,-0.00871459694989107,93373
2016-09-30,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",64,1387,0.000721500721500722,-0.00215827338129496,0.0116703136396791,66856
2016-09-30,"Toledo","OH","Toledo","Lucas",65,795,-0.00625,-0.0124223602484472,-0.0185185185185185,91241
2016-09-30,"Silver Spring","MD","Washington","Montgomery",66,2185,0,-0.00319343065693431,-0.00137111517367459,77569
2016-09-30,"Lexington","KY","Lexington","Fayette",67,1224,0.0057518488085456,0.0149253731343284,0.0452604611443211,93782
2016-09-30,"Newark","NJ","New York","Essex",68,1499,-0.00398671096345515,0.0211171662125341,0.0511921458625526,32014
2016-09-30,"Tallahassee","FL","Tallahassee","Leon",69,1224,-0.00406834825061025,-0.00244498777506112,-0.00406834825061025,75015
2016-09-30,"Stockton","CA","Stockton","San Joaquin",70,1354,0.00222057735011103,0.00594353640416048,0.0496124031007752,68708
2016-09-30,"Plano","TX","Dallas-Fort Worth","Collin",71,1966,-0.00203045685279188,-0.00152361604875571,0.0128799587841319,72113
2016-09-30,"Buffalo","NY","Buffalo","Erie",72,925,0.0176017601760176,0.019845644983462,0.0451977401129944,38275
2016-09-30,"Chandler","AZ","Phoenix","Maricopa",73,1471,0.000680272108843537,0.0027266530334015,0.0499643112062812,87967
2016-09-30,"Louisville","KY","Louisville/Jefferson County","Jefferson",74,930,0.0021551724137931,0.0021551724137931,-0.00321543408360129,125143
2016-09-30,"Henderson","NV","Las Vegas","Clark",75,1387,0.00144404332129964,0.00216763005780347,0.0161172161172161,99895
2016-09-30,"Modesto","CA","Modesto","Stanislaus",76,1331,0.00301431801055011,0.0106302201974184,0.0759902991107518,65174
2016-09-30,"Mobile","AL","Mobile","Mobile",77,931,0.00431499460625674,0.00431499460625674,-0.02,81589
2016-09-30,"Jersey City","NJ","New York","Hudson",78,2169,-0.00367478180983004,-0.00184077312471238,0.0111888111888112,44954
2016-09-30,"Lubbock","TX","Lubbock","Lubbock",79,1184,0.00169204737732657,-0.0025273799494524,-0.000843881856540084,71012
2016-09-30,"Glendale","AZ","Phoenix","Maricopa",80,1239,0.000807754442649435,-0.00241545893719807,0.0350877192982456,65301
2016-09-30,"Durham","NC","Durham","Durham",81,1306,0.00153374233128834,0.00538876058506544,0.0227094753328113,74710
2016-09-30,"Orlando","FL","Orlando","Orange",82,1290,-0.00154798761609907,-0.00232018561484919,0.0470779220779221,78072
2016-09-30,"Norfolk","VA","Virginia Beach","Norfolk City",83,1275,0.00235849056603774,0.00472813238770686,-0.00390625,53791
2016-09-30,"Saint Petersburg","FL","Tampa","Pinellas",84,1316,0.00458015267175573,0.0123076923076923,0.0621468926553672,93324
2016-09-30,"Pensacola","FL","Pensacola","Escambia",85,999,-0.0049800796812749,-0.00892857142857143,0.0438871473354232,90330
2016-09-30,"Fort Wayne","IN","Fort Wayne","Allen",86,973,0.00412796697626419,0.0103842159916926,0.0417558886509636,87654
2016-09-30,"Greensboro","NC",,"Guilford",87,989,0,-0.00201816347124117,-0.0070281124497992,104069
2016-09-30,"Lincoln","NE","Lincoln","Lancaster",88,1278,-0.0015625,-0.00544747081712062,0.00471698113207547,78863
2016-09-30,"San Bernardino","CA","Riverside","San Bernardino",89,1410,0.00498930862437634,0.0143884892086331,0.0459940652818991,46459
2016-09-30,"Corona","CA","Riverside","Riverside",90,2148,0.00186567164179104,0.00373831775700935,0.0292285577383804,45610
2016-09-30,"Chula Vista","CA","San Diego","San Diego",91,2396,0.000417536534446764,0.00587741393786734,0.0421922575032623,53836
2016-09-30,"Chesapeake","VA","Virginia Beach","Chesapeake City",92,1597,-0.0031210986267166,-0.00869025450031037,-0.0129789864029666,71797
2016-09-30,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",93,1775,0.00169300225733634,0.00680657969370391,0.0515402843601896,49978
2016-09-30,"Madison","WI","Madison","Dane",94,1510,0.00801068090787717,0.0168350168350168,-0.0143603133159269,70601
2016-09-30,"Garland","TX","Dallas-Fort Worth","Dallas",95,1391,0,0.00216138328530259,0.0490196078431373,61782
2016-09-30,"Fontana","CA","Riverside","San Bernardino",96,1842,0,0.00381471389645777,0.0354131534569983,46658
2016-09-30,"Fort Myers","FL","Fort Myers","Lee",97,1570,0.001914486279515,0.00576553491351698,0.0383597883597884,105612
2016-09-30,"Knoxville","TN","Knoxville","Knox",98,1026,0.00391389432485323,0.00686947988223749,0.08,70368
2016-09-30,"Laredo","TX","Laredo","Webb",99,1145,-0.025531914893617,-0.0607054963084495,-0.0370058873002523,51083
2016-09-30,"North Las Vegas","NV","Las Vegas","Clark",100,1189,-0.000840336134453782,-0.00251677852348993,0.0223559759243336,66112
2016-09-30,"Lawrenceville","GA","Atlanta","Gwinnett",101,1358,0.00518134715025907,0.0104166666666667,0.0358504958047292,67971
2016-09-30,"Fremont","CA","San Francisco","Alameda",102,3182,-0.000628140703517588,-0.000628140703517588,0.0337881741390513,57805
2016-09-30,"Fayetteville","NC","Fayetteville","Cumberland",103,845,0,-0.00471142520612485,-0.0208574739281576,76657
2016-09-30,"Springfield","MO","Springfield","Greene",104,825,-0.00121065375302663,-0.00241837968561064,0.014760147601476,71834
2016-09-30,"Arlington","VA","Washington","Arlington",105,2812,0.00285306704707561,0.0133333333333333,0.0147961024900758,58664
2016-09-30,"Irving","TX","Dallas-Fort Worth","Dallas",106,1474,-0.000677966101694915,0.000678886625933469,0.06966618287373,39142
2016-09-30,"Gilbert","AZ","Phoenix","Maricopa",107,1529,0.00130975769482646,0.00459921156373193,0.0275537634408602,76009
2016-09-30,"Scottsdale","AZ","Phoenix","Maricopa",108,2125,0.00377893245158243,0.0167464114832536,0.0191846522781775,109850
2016-09-30,"Rochester","NY","Rochester","Monroe",109,986,-0.00804828973843058,-0.0342801175318315,-0.013013013013013,41367
2016-09-30,"Winston-Salem","NC","Winston-Salem","Forsyth",110,1008,-0.00395256916996047,-0.00493583415597236,0.024390243902439,73698
2016-09-30,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",111,3202,0,0.000625,0.051559934318555,64094
2016-09-30,"Richmond","VA","Richmond","Richmond City",112,1228,0.00326797385620915,0.00408830744071954,0.0558899398108341,60293
2016-09-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",113,2307,0.000433651344319167,0.00217202432667246,0.0453103760761214,95660
2016-09-30,"Oxnard","CA","Ventura","Ventura",114,2370,0,0.0055154857870174,0.0390179745725559,37828
2016-09-30,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",115,1605,0.00626959247648903,0.0107052896725441,0.0196950444726811,80201
2016-09-30,"Montgomery","AL","Montgomery","Montgomery",116,847,0,-0.00819672131147541,-0.0396825396825397,68743
2016-09-30,"Santa Rosa","CA","Santa Rosa","Sonoma",117,2519,0.00198886237072395,0.0108346709470305,0.0651162790697674,51639
2016-09-30,"Des Moines","IA","Des Moines","Polk",118,1144,-0.00435161009573542,-0.0103806228373702,-0.00348432055749129,64904
2016-09-30,"Reno","NV","Reno","Washoe",119,1531,0.00196335078534031,0.0132362673726009,0.0479123887748118,75757
2016-09-30,"Spokane","WA","Spokane","Spokane",120,1106,0.00181159420289855,0.0128205128205128,0.0346117867165575,71444
2016-09-30,"Augusta","GA","Augusta","Richmond",121,842,0.00238095238095238,0,0.0181378476420798,59051
2016-09-30,"Tacoma","WA","Seattle","Pierce",122,1501,0.00603217158176944,0.0183175033921303,0.0988286969253294,58586
