"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"West Chester","PA","Philadelphia","Chester",342,319900,329900,325000,324900,325000,328450,327500,327900,324900,319900,319900,314900,299000,299999,299000,295000,299000,295000,315000,3e+05,310000,299900,314000,299900,296500,294900,304500,299900,299900,309900,299000,295000,296085,289000,279900,284167.5,283450,289450,295000,289700,299900,3e+05,299000,299999.5,299000,299900,298900,295000,289950,299000,294900,3e+05,324900,324900,325000,319900,319900,315000,3e+05,299900,3e+05,329900,319500,319000,335000,344999,341200,345000,332000,325000,324950,315000,299900,325000,329999,339900,345000,345900,340000,342450,348250
"Columbia","MD","Baltimore","Howard",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,3e+05,315000,3e+05,305000,289900,3e+05,3e+05,308000,308950,315000,304945,312450,312000,325000,322500,309900,304950,305000,3e+05,3e+05,312000,309950,312500,315000,3e+05,316500,309950,312450,299900,289900,285000,294450,299990,299990,292225,304900,299900,299900,292400,302500,307000,3e+05,304950,299900,299000
"Newton","MA","Boston","Middlesex",344,599000,627500,642450,669000,669000,625000,599000,575000,627450,599950,599950,599000,569000,579900,599500,619000,650000,649000,609450,585000,599000,595000,597000,575000,599000,619000,619000,599000,607500,632450,614950,579900,575000,557000,583500,599000,588500,594500,699000,699000,699900,718950,687000,734000,739000,699000,649500,724000,739000,719450,749944,749444,759000,752056,749000,734500,779450,778888,799000,849000,777000,779000,849000,849000,849900,849000,879450,861500,879000,899000,938500,914900,899900,964450,929000,899450,889000,849000,829900,899000,899900
"Brockton","MA","Boston","Plymouth",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,179900,184950,188000,190000,189950,209900,215000,214700,209900,204999,199987,209800,209900,212400,215000,219900,220000,225500,225000,224900,224900,224900,222450,209900,199900,205000,209900,224900,224000,230000,229900,229900,229900,229900,229500,219950,220000,224900,239900,240900,249900,258000,249900,239900,239900
"Albany","GA","Albany","Dougherty",346,114000,115500,110000,110000,117500,119000,119000,114900,114500,110000,105000,104250,109700,107900,114900,114900,112250,110000,111450,109900,109900,106450,109900,109900,109900,109900,108500,104900,99900,99900,99900,99000,93000,94900,95000,94950,90000,95500,89950,89900,95000,96900,95450,95000,98000,95000,94900,95000,94900,94900,94000,94950,97900,94000,94500,94700,95000,95000,92900,90000,89900,89900,89900,89900,89900,90000,89900,89450,89000,89900,87500,84900,84000,84500,84500,84000,84700,79900,79900,79900,82500
"Lakeland","FL","Lakeland","Polk",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,137450,140000,142000,140000,144700,138750,136750,148915,149900,159000,159000,149900,144900,149500,154900,159450,154500,154900,156000,164450,165475,164900,164900,159950,159950,164900,164900,164900,169950,175000,169900,169900,166900,166900
"Lawrence","KS","Lawrence","Douglas",348,154900,151900,155000,156900,154950,157900,154500,152700,150000,154900,151000,152500,149900,153000,153000,152900,150000,149900,149900,150000,149900,147750,149900,149900,149000,149900,149900,147900,144900,142700,143900,140000,144900,144950,149000,149000,148950,148725,153400,147000,149900,147000,145500,143950,144200,140400,140000,140000,139900,143000,145000,145000,149900,149500,145000,145900,144000,144900,144900,149900,148000,152900,155000,158450,155750,159900,159950,166250,164900,159950,151900,159900,164925,159950,164900,164900,164650,164650,162500,161000,162250
"Lehigh Acres","FL","Fort Myers","Lee",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,97250,99500,99900,99900,102720,104500,105000,109000,110500,112000,110500,110000,110000,115000,118700,119847.5,119900,120000,123900,124900,129900,133950,135000,137900,139900,139900,140000,144900,146500,148500,149900,149900,149900,149900
"Napa","CA","Napa","Napa",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567500,528000,549500,569000,550000,579000,569000,577000,579000,598925,591250,579000,550000,529000,519000,589000,597750,595000,619000,599000,625000,622500,645000,630000,640500,643500,650000,625000,624950,599950,614000,639000,649000,645000,641000
"Mission Viejo","CA","Los Angeles-Long Beach-Anaheim","Orange",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,598500,599000,595000,592450,589250,595000,599900,599900,599999,599000,599000,599900,6e+05,595000,599000,584500,599000,609444,612444,610000,629990,639900,649000,635425,639000,639000,634888,634000,645000,630000,625000,630000,659450,659450,669947.5,668500,674900
"Santa Cruz","CA","Santa Cruz","Santa Cruz",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669000,699000,699000,699000,749000,769000,769000,749000,744000,744500,749000,775000,749950,769000,798000,779487.5,799000,789000,818000,831500,765000,775000,775000,789000,825000,849000,849000,880000,880000,827000,849000,879000,854999.5,849900,799000,799000,849475,895000,895000,877000,949000,967500,959000
"Antioch","CA","San Francisco","Contra Costa",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,274989,279475,279000,295000,299000,299000,299000,292500,277250,259999.5,259999.5,264750,276250,295000,295000,310000,299950,310000,310000,318950,315000,320000,325000,319900,325000,335000,329900,329900,339000,339900,342500
"Centennial","CO","Denver","Arapahoe",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,255000,268950,268450,266500,265800,275100,283475,283950,274000,275000,265900,285000,299214,299214,299357,304900,324400,332400,335000,325000,329900,327000,312250,335000,339675,339950,350000,350000,340000,342400,355225,369945,360950,359949.5,360000,369000,359000,359000,369900,375000,394000,404950,409000,399250,399900
"Riverview","FL","Tampa","Hillsborough",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159995,160000,159990,166000,169990,165990,159900,149900,159900,167500,164900,164900,168990,163000,172450,174400,166900,162645,163500,172000,177495,189900,192500,185990,185000,189900,186990,185000,186900,185000,179900,179900,179200,179900,184900
"Kenosha","WI","Chicago","Kenosha",356,140450,145400,139900,140000,139900,139450,135900,129900,139000,137900,138900,129900,125000,132950,129900,129900,125000,125400,124900,123900,121700,119900,116425,110000,105000,104900,99900,99900,117500,112000,114900,114900,114900,109900,119000,117500,115350,118450,119900,119900,120750,123000,120950,119900,124900,124900,119900,119900,115000,119900,124325,130000,129900,129900,129900,129900,129900,129900,124900,124900,126950,129900,132900,129900,134900,137900,134900,134900,129900,129900,129900,125450,127662.5,129200,129900,132400,129900,129900,132650,130000,129900
"South Bend","IN","South Bend","Saint Joseph",357,74900,74900,75000,78000,76000,77838.5,79900,79900,74900,75000,75450,74950,74800,72500,72900,75000,76900,75000,76000,75000,75000,74500,69950,68900,69500,64500,62800,65000,69900,74900,69900,69900,69900,69900,69900,68000,68900,69900,75000,78671,79900,80500,79900,79900,78500,76000,74500,72750,69900,69900,73500,75900,79000,78200,74900,74900,74000,74000,75000,75000,69900,69900,69900,74900,74900,69900,67900,69900,69900,67900,67500,65900,64900,63900,68950,75000,74900,74250,74900,69900,69900
"Arvada","CO","Denver","Jefferson",358,219950,220000,224000,219900,217750,219900,212900,214900,219900,199900,185000,175000,179000,179000,185000,189900,185000,195450,205000,199925,199900,2e+05,194900,190000,184950,194900,212825,217200,2e+05,214350,210000,207450,2e+05,215000,242000,240000,249450,265000,266000,257655,260000,269250,269950,283200,275000,279900,279000,289900,289500,294900,329950,325000,325000,325000,324997.5,326995,339950,350000,349997.5,378475,375000,382990,390000,387995,386997.5,369900,375000,375000,364950,350000,360000,385000,397497.5,388995,396747.5,392450,387000,389000,399000,384900,387900
"Lawton","OK","Lawton","Comanche",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107450,109900,105000,112250,109900,105000,107750,98900,98000,99900,99900,99900,99900,99900,99900,99900,102000,105000,109900,1e+05,99900,99633.5,96000,94900,90000,94500,94500,90000,89900,91900,91200,89900,89900,89250,89500,87500,85000,85000,85000,85000,84900,90950,99200,104900,102950,99000
"Annapolis","MD","Baltimore","Anne Arundel",360,410000,410000,399999.5,398500,399900,385000,399000,387000,398500,398500,385000,372449.5,372449.5,375000,369900,374450,375000,385000,385000,390000,389990,387000,399950,399000,404950,399000,389000,389000,399250,399900,399450,399990,399000,404990,444900,382950,388490,386990,428495,439900,449900,434950,450000,427500,430000,430000,405449.5,420000,422450,415000,399990,399900,415000,399900,399900,399900,394000,384900,399900,399900,399000,399900,410000,425000,415000,418103,415000,409900,4e+05,399900,400450,419000,399999,415000,420000,459950,469900,487793,445000,461990,469990
"Rialto","CA","Riverside","San Bernardino",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232499.5,234999,237800,245000,245000,245000,245000,245000,245000,249900,249990,250000,250000,254999,250000,249994,254900,259300,260000,262500,267000,270000,269900,275000,279900,279950,279900,285000,286000,287500,295000,296950,297000
"Indio","CA","Riverside","Riverside",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000,273630,275000,275400,272900,279725,279000,279000,275900,279740,290000,294545,299900,317000,318990,319900,310990,319000,319900,329900,311450,299900,304900,299949.5,315000,319450,325400,320000,324900,329000,320000,324950,319997.5,299900,299900
"Highlands Ranch","CO","Denver","Douglas",363,279900,279000,274900,274900,274900,274900,274450,273500,275000,275250,274500,270000,274900,273750,274500,269900,272750,268250,265000,269000,260000,255000,259500,255000,255950,257900,255500,259250,260000,259900,260950,258750,257500,259500,279500,284486.5,289900,289900,3e+05,3e+05,3e+05,314950,314900,310050,315000,324800,330000,340000,340000,335000,328950,340000,344900,344900,350000,350000,355000,352500,350000,349900,350000,350000,360000,370000,374980,375000,387000,389900,391000,399900,402500,395000,399975,405000,419950,409947.5,409450,415000,415000,422450,424000
"New Bedford","MA","Providence","Bristol",364,190950,199900,199900,209450,199900,195000,189900,189900,189900,189900,189000,179900,179900,179900,179900,174900,174000,171750,179000,179000,175000,169900,169900,169900,179900,174950,169900,172200,179900,179900,179900,179900,179500,174900,174900,171900,169900,176950,182400,194900,189900,189900,189900,184900,191450,194900,189900,189900,199900,189900,199900,199950,204900,209900,206950,199900,199450,209000,209900,204900,206900,209900,199900,199900,199900,214900,209900,218250,219000,217500,215450,205500,199900,199000,197950,219900,223006,215350,222450,224900,219900
"Federal Way","WA","Seattle","King",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,229000,220000,220000,229900,223499.5,228950,235000,234999,244500,239500,234000,218975,189975,219500,229990,229900,235000,250000,265000,259925,270750,264900,257900,250000,249900,250800,259950,270000,279975,279925,285000,289950,299000,298475
