"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Holland","MI","Grand Rapids","Ottawa",424,134500,139900,139900,139900,139900,139900,139900,139900,135000,134900,134500,129900,128400,126900,129000,129000,129900,129900,129900,129900,129900,129900,129900,128500,129075,129900,129900,134900,134900,137900,139700,135000,136200,144900,147900,149447.5,149900,151400,152450,154900,154500,152450,154900,164900,169900,164900,164900,159900,164900,164900,169900,179900,184900,179900,179900,185000,184500,179900,169900,164900,169450,169900,179000,184900,184900,189450,189000,189900,189900,189900,189900,189900,185900,190000,199000,210000,219000,219000,214000,214900,213900
"Westland","MI","Detroit","Wayne",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83400,83950,85000,89900,89900,89995,100825,104900,104900,101450,99900,97400,90150,89900,89700,96900,99900,99900,105900,109900,109900,109900,109613,104900,104900,99900,1e+05,102750,104999,114700,119850,123888,120000,120000,119900
"Sioux City","IA","Sioux City","Woodbury",426,,,,,,,,,,,,,,,,,106975,105000,99950,96000,94950,94950,92000,89000,88750,89000,89950,89900,94950,95950,99500,98000,89950,92995,96247.5,98000,94975,95000,99950,105975,112700,117500,114900,114900,111950,109900,99950,99950,107900,109900,114950,120725,119950,118500,115000,112700,110000,114950,111250,109975,109900,109000,111250,115000,117225,124500,120950,120000,115000,119975,119450,120000,129900,125000,130000,129950,134725,133950,132950,129950,130000
"Bowie","MD","Washington","Prince Georges",427,279000,284500,274900,275000,271000,269900,259900,249900,269900,265000,269000,259000,250000,249900,250000,249900,249900,250000,249900,260000,239995,239987,239900,236700,239000,235900,230850,220000,230850,239900,235450,239900,230000,239999,259900,265000,275000,285000,285000,295000,299900,299900,299900,299900,306900,315000,307000,318500,329450,325000,325000,322450,324900,319900,314900,310000,315000,319000,301850,299900,310000,311750,314950,306900,305000,302450,310000,309950,319900,309900,305000,310000,319022.5,309945,314900,319947.5,320000,325000,323950,325000,330000
"Kennesaw","GA","Atlanta","Cobb",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e+05,198900,199000,199000,200875,208000,210000,215000,209700,209450,209450,209900,209900,2e+05,209900,214900,224900,223000,223500,219800,215000,218200,219250,219000,225000,225000,232000,230000,230000,245000,245000,243950,239000,237400,246700
"Boulder","CO","Boulder","Boulder",429,559000,524497.5,499900,499900,512500,519000,519000,549000,515000,489900,479000,464900,465000,459000,454000,449900,450000,459000,459900,469000,474450,465000,469900,425500,469900,469900,469000,489900,492000,499000,499500,490000,485000,495000,550000,550000,529000,549950,536950,530000,559950,569000,575700,563516,585000,595000,599000,575000,528900,569500,575000,574950,599000,589250,589000,599000,619750,639900,649000,663000,672500,675000,639000,649000,650000,675000,663000,675000,718500,749500,779000,815000,806000,755000,829000,829000,825000,799000,775000,749000,766110
"Clifton","NJ","New York","Passaic",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,298900,297500,299000,299900,299900,299900,309900,309000,309000,299900,305000,299900,299900,305000,305000,315000,314900,310000,315000,312450,305000,299949.5,302450,299900,299900,299900,309000,316868.5,315000,324450,320000,319900,316900,324000,324000,319900,315000,311950,324000,325000,325000,324900,324900,320000,325000
"Norwalk","CT","Stamford","Fairfield",431,,,412500,415000,419000,420000,425000,425000,425000,4e+05,399900,389000,394900,389000,389000,396500,399000,399000,389000,382000,379900,385000,379900,372450,369000,350000,369900,385000,395450,385000,385000,365450,385000,375000,375000,359000,354500,375000,379500,392450,415000,419900,415000,399950,413000,414900,399000,399000,381000,399999.5,4e+05,419000,449000,449000,439750,429000,424900,440000,437500,429000,427000,446000,435000,432500,444900,449000,449000,448750,439000,432000,424900,425000,419000,424900,437000,469900,455500,479950,475000,475000,469900
"Citrus Heights","CA","Sacramento","Sacramento",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,244900,249000,249900,250000,255000,259000,255000,259800,259800,259900,259925,259850,260000,260000,272200,279900,279997,284500,289900
"Buena Park","CA","Los Angeles-Long Beach-Anaheim","Orange",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458000,459000,459000,457000,449900,450000,458500,466000,479000,480000,475000,472062.5,469700,474900,487000,490000,489900,495000,494450,489997.5,499000,499000,499000,498450,499000,498950,490000,510000,519800,520000,524999.5,529000,525000,525000,535000
"Town of Poughkeepsie","NY","New York","Dutchess",434,230000,234900,229900,231250,229900,229900,229000,229166.5,224900,220500,215000,215000,215000,215000,224894,216000,219000,219000,218788,219000,209000,205000,199850,199900,198000,199900,209000,199900,193000,195000,194500,189000,194250,189000,208000,202000,204000,195000,199900,199450,207250,210000,210000,209900,209900,210000,209000,199900,199900,199000,199900,209000,199900,199000,199000,199000,198000,199000,195000,189500,189900,194000,190000,197500,199900,193950,189900,189900,189250,189688,188400,179900,179894,177000,179000,179900,179900,181749.5,180000,179900,179900
"Apopka","FL","Orlando","Orange",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218000,211000,222990,232915,238995,225000,205058,209000,216990,219900,219000,215990,209900,205000,209000,209945,213500,215000,225000,225000,229900,235000,233949.5,235000,239900,239900,229925,229925,240000,239900,232900,229900,234900,235000,240000
