"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"New York","NY","New York","Queens",0,2366,-0.0075503355704698,-0.0153974198918019,0.000846023688663283,1175191
2016-09-30,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",1,2451,-0.00162932790224033,0.00163465467919902,0.0555555555555556,249979
2016-09-30,"Chicago","IL","Chicago","Cook",2,1743,-0.00513698630136986,-0.00853242320819113,0.0116076610562972,445504
2016-09-30,"Houston","TX","Houston","Harris",3,1316,0,-0.00303030303030303,0.00304878048780488,85473
2016-09-30,"Philadelphia","PA","Philadelphia","Philadelphia",4,1160,0,0.00346020761245675,0.0357142857142857,391812
2016-09-30,"Phoenix","AZ","Phoenix","Maricopa",5,1124,-0.000888888888888889,0.0062667860340197,0.0776605944391179,80714
2016-09-30,"Las Vegas","NV","Las Vegas","Clark",6,926,0.00216450216450216,-0.00107874865156419,0.00542888165038002,115881
2016-09-30,"San Antonio","TX","San Antonio","Bexar",7,1063,-0.00746965452847806,-0.0247706422018349,-0.0380090497737557,17096
2016-09-30,"San Diego","CA","San Diego","San Diego",8,2148,0.00373831775700935,0.00608899297423888,0.058128078817734,141178
2016-09-30,"Dallas","TX","Dallas-Fort Worth","Dallas",9,1378,0.00218181818181818,0.00804681784930505,0.06,61420
2016-09-30,"San Jose","CA","San Jose","Santa Clara",10,2916,-0.00205338809034908,-0.00681198910081744,0.0553745928338762,55353
2016-09-30,"Jacksonville","FL","Jacksonville","Duval",11,1040,-0.00191938579654511,-0.00763358778625954,0.00192678227360308,32243
2016-09-30,"San Francisco","CA","San Francisco","San Francisco",12,4660,-0.00406069673007053,-0.0118744698897371,-0.0125026488662852,84971
2016-09-30,"Indianapolis","IN","Indianapolis","Marion",13,883,-0.00225988700564972,-0.0111982082866741,-0.0134078212290503,36050
2016-09-30,"Austin","TX","Austin","Travis",14,1575,0,0.00127145581691036,0.043046357615894,54245
2016-09-30,"Fort Worth","TX","Dallas-Fort Worth","Tarrant",15,1164,0.00954032957502168,0.0165938864628821,0.053393665158371,12920
2016-09-30,"Detroit","MI","Detroit","Wayne",16,828,-0.00956937799043062,-0.027027027027027,-0.0258823529411765,10264
2016-09-30,"Columbus","OH","Columbus","Franklin",17,988,-0.00403225806451613,-0.0139720558882236,-0.0285152409046214,76857
2016-09-30,"Memphis","TN","Memphis","Shelby",18,924,-0.00323624595469256,-0.00858369098712446,-0.00215982721382289,28357
2016-09-30,"Charlotte","NC","Charlotte","Mecklenburg",19,1187,-0.00252100840336134,-0.00835421888053467,0.0162671232876712,56198
2016-09-30,"El Paso","TX","El Paso","El Paso",20,933,-0.00213903743315508,-0.00638977635782748,-0.0074468085106383,11350
2016-09-30,"Boston","MA","Boston","Suffolk",21,2464,0.0016260162601626,-0.00323624595469256,0.0177612556794713,147425
2016-09-30,"Seattle","WA","Seattle","King",22,2146,0.0042115114646701,0.0199619771863118,0.0932246561385634,73328
2016-09-30,"Baltimore","MD","Baltimore","Baltimore City",23,1325,-0.00300978179082016,-0.00971599402092676,-0.0214180206794682,24318
2016-09-30,"Denver","CO","Denver","Denver",24,1738,-0.00229621125143513,0.00172910662824207,0.0357568533969011,68470
2016-09-30,"Washington","DC","Washington","District of Columbia",25,2525,-0.00118670886075949,-0.000395882818685669,0.0202020202020202,126129
2016-09-30,"Nashville","TN","Nashville","Davidson",26,1429,0.00210378681626928,0.00562983814215341,0.0593031875463306,48981
2016-09-30,"Milwaukee","WI","Milwaukee","Milwaukee",27,796,-0.00125470514429109,0,0.0205128205128205,60308
2016-09-30,"Tucson","AZ","Tucson","Pima",28,918,-0.00325732899022801,0.00218340611353712,0.0314606741573034,39371
2016-09-30,"Portland","OR","Portland","Multnomah",29,1617,-0.0104039167686659,-0.0264900662251656,0.0694444444444444,43763
2016-09-30,"Oklahoma City","OK","Oklahoma City","Oklahoma",30,804,-0.00985221674876847,-0.0289855072463768,-0.026634382566586,6839
2016-09-30,"Omaha","NE","Omaha","Douglas",31,1095,-0.00454545454545455,0.00550964187327824,0.0129509713228492,13174
2016-09-30,"Albuquerque","NM","Albuquerque","Bernalillo",32,1013,-0.00783545543584721,-0.00393313667649951,0.00496031746031746,6053
2016-09-30,"Fresno","CA","Fresno","Fresno",33,905,-0.0011037527593819,0.00779510022271715,0.0284090909090909,13718
2016-09-30,"Sacramento","CA","Sacramento","Sacramento",34,1378,0.000726216412490922,0.00657414170927684,0.0824823252160251,18990
2016-09-30,"Mesa","AZ","Phoenix","Maricopa",35,1118,0.00269058295964126,0.00902527075812274,0.0791505791505791,29739
2016-09-30,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",36,2028,0.00495540138751239,0.0119760479041916,0.0816,42656
2016-09-30,"Kansas City","MO","Kansas City","Jackson",37,1021,0.00196270853778214,0.00196270853778214,0.0691099476439791,20561
2016-09-30,"Virginia Beach","VA","Virginia Beach","Virginia Beach City",38,1246,-0.00399680255795364,-0.0157977883096366,-0.029595015576324,54149
2016-09-30,"Colorado Springs","CO","Colorado Springs","El Paso",39,1114,0.00179856115107914,0.0081447963800905,0.100790513833992,13650
2016-09-30,"Atlanta","GA","Atlanta","Fulton",40,1560,0.00450740502253703,0.00580270793036751,0.0242941562705187,53374
2016-09-30,"Miami","FL","Miami-Fort Lauderdale","Miami-Dade",41,2126,-0.00793280447970135,-0.0184672206832872,-0.018013856812933,100984
2016-09-30,"Oakland","CA","San Francisco","Alameda",42,2743,0.00513008427995603,0.0132988548208349,0.115494103294022,33404
2016-09-30,"Tulsa","OK","Tulsa","Tulsa",43,853,-0.00813953488372093,-0.0184119677790564,-0.0251428571428571,11310
2016-09-30,"Cleveland","OH","Cleveland","Cuyahoga",44,735,0.00409836065573771,-0.014745308310992,-0.017379679144385,33667
2016-09-30,"Honolulu","HI","Urban Honolulu","Honolulu",45,2047,-0.000976085895558809,0.00244857982370225,0.0163853028798411,76176
2016-09-30,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",46,1444,0.00208188757807078,-0.00138312586445367,0.0381020848310568,42452
2016-09-30,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",47,1063,-0.0120817843866171,-0.0247706422018349,0.00949667616334283,10678
2016-09-30,"New Orleans","LA","New Orleans","Orleans",48,1501,-0.0291073738680466,-0.0723114956736712,-0.126817917393834,29590
2016-09-30,"Arlington","TX","Dallas-Fort Worth","Tarrant",49,1049,0.00962463907603465,0.0284313725490196,0.0836776859504132,7299
2016-09-30,"Raleigh","NC","Raleigh","Wake",50,1184,0.00084530853761623,-0.00587741393786734,0.0422535211267606,16898
2016-09-30,"Wichita","KS","Wichita","Sedgwick",51,692,-0.00144300144300144,-0.0253521126760563,-0.046831955922865,10530
2016-09-30,"Tampa","FL","Tampa","Hillsborough",52,1285,-0.00155400155400155,-0.00310318076027929,0.0313001605136437,33625
2016-09-30,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",53,2291,0.000873743993010048,0.00350416119141481,0.0750821210699202,14905
2016-09-30,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",54,2058,-0.00387221684414327,-0.00338983050847458,0.0619195046439629,14690
2016-09-30,"Aurora","CO","Denver","Arapahoe",55,1444,-0.000692041522491349,-0.00207325501036628,0.0456191165821868,33300
2016-09-30,"Saint Louis","MO","St. Louis","Saint Louis City",56,816,0.0061652281134402,0.0111524163568773,-0.0048780487804878,37951
2016-09-30,"Corpus Christi","TX","Corpus Christi","Nueces",57,1364,0.00294117647058824,0.000733675715333822,-0.00510576221735959,9152
2016-09-30,"Cincinnati","OH","Cincinnati","Hamilton",58,992,0.022680412371134,0.0486257928118393,0.0365726227795193,25876
2016-09-30,"Pittsburgh","PA","Pittsburgh","Allegheny",59,1147,-0.00606585788561525,0.00087260034904014,0.0286995515695067,39562
2016-09-30,"Riverside","CA","Riverside","Riverside",60,1455,-0.00205761316872428,-0.00885558583106267,0.0326472675656494,7228
2016-09-30,"Marietta","GA","Atlanta","Cobb",61,1210,0.00248550124275062,0.00833333333333333,0.0476190476190476,11673
2016-09-30,"Anchorage","AK","Anchorage","Anchorage",62,1618,-0.00675260896255371,-0.0128126906650397,-0.0380499405469679,28199
2016-09-30,"Bakersfield","CA","Bakersfield","Kern",63,891,-0.00446927374301676,-0.0230263157894737,-0.0419354838709678,10361
2016-09-30,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",64,1238,-0.000807102502017756,-0.0096,-0.000807102502017756,18356
2016-09-30,"Toledo","OH","Toledo","Lucas",65,654,-0.0135746606334842,-0.0194902548725637,-0.0165413533834586,10597
2016-09-30,"Silver Spring","MD","Washington","Montgomery",66,1789,-0.000558659217877095,-0.0072142064372919,0.00449185850645705,28514
2016-09-30,"Lexington","KY","Lexington","Fayette",67,957,0.00104602510460251,-0.00623052959501558,-0.003125,11714
2016-09-30,"Newark","NJ","New York","Essex",68,1515,-0.00590551181102362,0.0229574611748818,0.0412371134020618,4794
2016-09-30,"Tallahassee","FL","Tallahassee","Leon",69,883,0.00113378684807256,-0.00225988700564972,-0.0156075808249721,16709
2016-09-30,"Stockton","CA","Stockton","San Joaquin",70,955,0.0116525423728814,0.00951374207188161,0.0425764192139738,8734
2016-09-30,"Plano","TX","Dallas-Fort Worth","Collin",71,1623,0.00123380629241209,0.0030902348578492,0.0201131363922062,5803
2016-09-30,"Buffalo","NY","Buffalo","Erie",72,738,0.00957592339261286,0.0409026798307475,0.0868924889543446,31703
2016-09-30,"Chandler","AZ","Phoenix","Maricopa",73,1163,0.000860585197934596,0,0.0601640838650866,9538
2016-09-30,"Louisville","KY","Louisville/Jefferson County","Jefferson",74,889,0.00793650793650794,0.016,-0.0241492864983535,17522
2016-09-30,"Henderson","NV","Las Vegas","Clark",75,1053,0.00285714285714286,0.0076555023923445,0.0203488372093023,18315
2016-09-30,"Modesto","CA","Modesto","Stanislaus",76,1043,0.00578592092574735,0.0175609756097561,0.067553735926305,6451
2016-09-30,"Mobile","AL","Mobile","Mobile",77,835,0.00845410628019324,0.00845410628019324,-0.0130023640661939,1719
2016-09-30,"Jersey City","NJ","New York","Hudson",78,2301,-0.0107480653482373,-0.0282939189189189,0.00174140182847192,30190
2016-09-30,"Lubbock","TX","Lubbock","Lubbock",79,977,0.0166493236212279,0.0251836306400839,-0.0364891518737673,3858
2016-09-30,"Glendale","AZ","Phoenix","Maricopa",80,984,0.00305810397553517,0.0144329896907216,0.0684039087947883,8376
2016-09-30,"Durham","NC","Durham","Durham",81,1134,-0.00526315789473684,-0.0181818181818182,0.0152193375111907,12548
2016-09-30,"Orlando","FL","Orlando","Orange",82,1122,0.00178571428571429,0.00537634408602151,0.0555032925682032,43683
2016-09-30,"Norfolk","VA","Virginia Beach","Norfolk City",83,1091,-0.000915750915750916,-0.0232766338406446,-0.0353669319186561,13591
2016-09-30,"Saint Petersburg","FL","Tampa","Pinellas",84,1201,-0.00497100248550124,-0.00743801652892562,0.0525854513584575,26455
2016-09-30,"Pensacola","FL","Pensacola","Escambia",85,1179,-0.0109060402684564,-0.000847457627118644,-0.0092436974789916,10108
2016-09-30,"Fort Wayne","IN","Fort Wayne","Allen",86,671,0,-0.0132352941176471,0,5670
2016-09-30,"Greensboro","NC",,"Guilford",87,877,-0.00113895216400911,-0.00340909090909091,-0.0101580135440181,16636
2016-09-30,"Lincoln","NE","Lincoln","Lancaster",88,1213,0.0142140468227425,0.0305862361937128,0.0649692712906058,15251
2016-09-30,"San Bernardino","CA","Riverside","San Bernardino",89,1069,-0.00186741363211951,-0.0156537753222836,0.0787083753784057,5621
2016-09-30,"Corona","CA","Riverside","Riverside",90,1802,0.00166759310728182,0.00501952035694367,0.0244457077885162,6775
2016-09-30,"Chula Vista","CA","San Diego","San Diego",91,2036,0.0054320987654321,0.0104218362282878,0.0505675954592363,15311
2016-09-30,"Chesapeake","VA","Virginia Beach","Chesapeake City",92,1269,-0.00392464678178964,-0.0116822429906542,-0.00781860828772478,15217
2016-09-30,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",93,1457,0,0.00275292498279422,0.0444444444444444,27703
2016-09-30,"Madison","WI","Madison","Dane",94,1307,0.0147515527950311,0.0340189873417722,0.00306983883346124,20341
2016-09-30,"Garland","TX","Dallas-Fort Worth","Dallas",95,1208,0.00582847626977519,0.00918964076858814,0.0577933450087566,5550
2016-09-30,"Fontana","CA","Riverside","San Bernardino",96,1392,-0.0134656272147413,-0.0252100840336134,0.0220264317180617,1883
2016-09-30,"Fort Myers","FL","Fort Myers","Lee",97,1457,0.0034435261707989,0.0125086865879083,0.051985559566787,50269
2016-09-30,"Knoxville","TN","Knoxville","Knox",98,995,-0.00599400599400599,-0.00698602794411178,0.063034188034188,13820
2016-09-30,"Laredo","TX","Laredo","Webb",99,978,-0.022977022977023,-0.0596153846153846,-0.0756143667296786,2352
2016-09-30,"North Las Vegas","NV","Las Vegas","Clark",100,931,0.0010752688172043,-0.00214362272240086,0.00648648648648649,7154
2016-09-30,"Lawrenceville","GA","Atlanta","Gwinnett",101,1193,-0.000837520938023451,-0.00500417014178482,0.0101608806096528,7179
2016-09-30,"Fremont","CA","San Francisco","Alameda",102,2597,0.004642166344294,0.0148495506057054,0.0682846565199506,14016
2016-09-30,"Fayetteville","NC","Fayetteville","Cumberland",103,662,-0.0148809523809524,-0.0335766423357664,-0.113788487282463,7768
2016-09-30,"Springfield","MO","Springfield","Greene",104,637,-0.0046875,-0.0124031007751938,-0.0124031007751938,2983
2016-09-30,"Arlington","VA","Washington","Arlington",105,2139,0.00375410605349601,0.00564174894217207,-0.00465332712889716,34705
2016-09-30,"Irving","TX","Dallas-Fort Worth","Dallas",106,1380,0.00217864923747277,0.0102489019033675,0.0747663551401869,6503
2016-09-30,"Gilbert","AZ","Phoenix","Maricopa",107,1198,0,-0.00580912863070539,0.0336496980155306,3988
2016-09-30,"Scottsdale","AZ","Phoenix","Maricopa",108,1398,0.00286944045911047,0.0101156069364162,0.0590909090909091,45233
2016-09-30,"Rochester","NY","Rochester","Monroe",109,752,0.00400534045393859,-0.00922266139657444,0.0358126721763085,13720
2016-09-30,"Winston-Salem","NC","Winston-Salem","Forsyth",110,819,-0.00121951219512195,-0.00606796116504854,-0.0108695652173913,10034
2016-09-30,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",111,2708,-0.00257826887661142,-0.00441176470588235,0.0234315948601663,32029
2016-09-30,"Richmond","VA","Richmond","Richmond City",112,1179,0,-0.00506329113924051,0.0225498699045967,11235
2016-09-30,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",113,1720,0.0017472335468841,0.00408639813193228,0.0443230115361263,54411
2016-09-30,"Oxnard","CA","Ventura","Ventura",114,2277,-0.000438981562774363,-0.000438981562774363,0.0512465373961219,9720
2016-09-30,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",115,1373,0.00438917337234821,0.0162842339008142,0.0496941896024465,31224
2016-09-30,"Montgomery","AL","Montgomery","Montgomery",116,702,0.00717360114777618,0.0115273775216138,-0.00707213578500707,1174
2016-09-30,"Santa Rosa","CA","Santa Rosa","Sonoma",117,2101,-0.0056791292001893,-0.00142585551330798,0.0857881136950904,10924
2016-09-30,"Des Moines","IA","Des Moines","Polk",118,997,-0.0138476755687438,-0.0376447876447876,-0.0348499515972895,5744
2016-09-30,"Reno","NV","Reno","Washoe",119,981,0.00409416581371546,0.00615384615384615,0.0447284345047923,18801
2016-09-30,"Spokane","WA","Spokane","Spokane",120,834,-0.00477326968973747,-0.0141843971631206,0.0183150183150183,7800
2016-09-30,"Augusta","GA","Augusta","Richmond",121,795,0,-0.0037593984962406,0.0244845360824742,1158
2016-09-30,"Tacoma","WA","Seattle","Pierce",122,1264,0.00556881463802705,0.00958466453674121,0.0360655737704918,8820
2016-09-30,"Grand Rapids","MI","Grand Rapids","Kent",123,1231,-0.0040453074433657,0.0032599837000815,0.0449915110356537,6568
2016-09-30,"Oceanside","CA","San Diego","San Diego",124,1954,0.00669757856774858,0.0262605042016807,0.0867630700778643,9898
2016-09-30,"Gainesville","FL","Gainesville","Alachua",125,875,0.0011441647597254,-0.00681044267877412,0.0269953051643192,9906
2016-09-30,"Woodbridge","VA","Washington","Prince William",126,1707,-0.000585480093676815,-0.00466472303206997,0.00411764705882353,25575
2016-09-30,"Ocala","FL","Ocala","Marion",127,845,-0.00118203309692671,-0.0219907407407407,-0.00471142520612485,7081
2016-09-30,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",128,2402,-0.0037328909166321,-0.00497100248550124,0.0389273356401384,14510
2016-09-30,"Boise","ID","Boise City","Ada",129,898,0.00223214285714286,0,0.0417633410672854,6041
2016-09-30,"Greenville","SC","Greenville","Greenville",130,979,-0.00305498981670061,-0.00203873598369011,-0.00709939148073022,4510
2016-09-30,"Birmingham","AL","Birmingham","Jefferson",131,968,-0.016260162601626,-0.0241935483870968,-0.0142566191446029,4704
2016-09-30,"Salt Lake City","UT","Salt Lake City","Salt Lake",132,1272,0.00632911392405063,0.0143540669856459,0.022508038585209,14242
2016-09-30,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",133,2454,-0.000814332247557003,0.00122399020807834,0.0614186851211073,16036
2016-09-30,"Akron","OH","Akron","Summit",134,754,-0.00527704485488127,-0.0283505154639175,0.00265957446808511,7903
2016-09-30,"Rockford","IL","Rockford","Winnebago",135,734,0.0110192837465565,-0.00136054421768707,-0.060179257362356,8987
2016-09-30,"Salinas","CA","Salinas","Monterey",136,1710,0.00529100529100529,0.024565608148592,0.138482023968043,4529
2016-09-30,"Worcester","MA","Worcester","Worcester",137,1199,0.0109612141652614,0.0247863247863248,0.0545294635004398,17681
2016-09-30,"Moreno Valley","CA","Riverside","Riverside",138,1410,-0.00212314225053079,-0.0119131044148563,0.0436713545521836,1513
2016-09-30,"Little Rock","AR","Little Rock","Pulaski",139,830,0.00606060606060606,0.0159118727050184,0.0600255427841635,3690
2016-09-30,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",140,1155,0.000866551126516464,-0.00259067357512953,0.0424187725631769,5203
2016-09-30,"Brownsville","TX","Brownsville","Cameron",141,896,-0.011037527593819,-0.00994475138121547,-0.0207650273224044,3044
2016-09-30,"Providence","RI","Providence","Providence",142,1203,0.00166527893422148,0.00333611342785655,0.0617828773168579,21929
2016-09-30,"Amarillo","TX","Amarillo","Potter",143,903,0.00893854748603352,-0.0066006600660066,-0.0906344410876133,1979
2016-09-30,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",144,1424,0.00707213578500707,0.0178699070764832,0.0828897338403042,2778
2016-09-30,"Fort Collins","CO","Fort Collins","Larimer",145,1351,-0.00221565731166913,-0.00368731563421829,0.0157894736842105,9739
2016-09-30,"Shreveport","LA","Shreveport","Caddo",146,767,0.00788436268068331,0.0295302013422819,0.0281501340482574,1037
2016-09-30,"Evansville","IN","Evansville","Vanderburgh",147,798,-0.0208588957055215,-0.0533807829181495,-0.094211123723042,5060
2016-09-30,"Yonkers","NY","New York","Westchester",148,2182,-0.00592255125284738,-0.0153429602888087,0.0215355805243446,13878
2016-09-30,"Hayward","CA","San Francisco","Alameda",149,2441,0.00494030465212021,0.0128630705394191,0.0970786516853933,9819
2016-09-30,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",150,1769,-0.00338028169014084,-0.00617977528089888,0.00970319634703196,43768
2016-09-30,"Chattanooga","TN","Chattanooga","Hamilton",151,1066,-0.0238095238095238,-0.0624450307827617,-0.0387736699729486,9524
2016-09-30,"Columbus","GA","Columbus","Muscogee",152,680,0.021021021021021,0.033434650455927,-0.0072992700729927,2997
2016-09-30,"Aurora","IL","Chicago","Kane",153,1469,0.00136332651670075,-0.00474254742547425,0.00823610157858614,8789
2016-09-30,"Ontario","CA","Riverside","San Bernardino",154,1522,-0.00846905537459283,-0.0180645161290323,0.030467163168585,6906
2016-09-30,"Jackson","MS","Jackson","Hinds",155,869,-0.0180790960451977,-0.0376522702104097,-0.0268756998880179,2794
2016-09-30,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",156,1088,0.003690036900369,0.010213556174559,0.0869130869130869,3029
2016-09-30,"Rancho Cucamonga","CA","Riverside","San Bernardino",157,1652,-0.00301750150875075,-0.00721153846153846,0.0357366771159875,7505
2016-09-30,"Overland Park","KS","Kansas City","Johnson",158,1274,0.00157232704402516,-0.00312989045383412,0.0265914585012087,7533
2016-09-30,"Newport News","VA","Virginia Beach","Newport News City",159,1019,-0.00293542074363992,-0.00875486381322957,-0.0395852968897267,5892
2016-09-30,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",160,2202,0.000454338936846888,0.00547945205479452,0.081532416502947,5765
2016-09-30,"Killeen","TX","Killeen","Bell",161,660,-0.00151285930408472,-0.0119760479041916,-0.032258064516129,5098
2016-09-30,"Roanoke","VA","Roanoke","Roanoke City",162,778,-0.0176767676767677,-0.0738095238095238,-0.106773823191734,6466
2016-09-30,"Sioux Falls","SD","Sioux Falls","Minnehaha",163,1008,0.00598802395209581,0.00398406374501992,0.0521920668058455,1626
2016-09-30,"Tempe","AZ","Phoenix","Maricopa",164,1188,0.0008424599831508,-0.000841042893187553,0.0531914893617021,15074
2016-09-30,"Vancouver","WA","Portland","Clark",165,1307,0.00153256704980843,0.00230061349693252,0.0801652892561983,7670
2016-09-30,"Huntsville","AL","Huntsville","Madison",166,744,-0.00401606425702811,-0.0287206266318538,-0.083743842364532,4793
2016-09-30,"El Cajon","CA","San Diego","San Diego",167,1723,0.00878220140515222,0.021339656194428,0.0648949320148331,8404
2016-09-30,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",168,1485,0.00270087778528022,0.0115803814713896,0.0645161290322581,2037
2016-09-30,"Topeka","KS","Topeka","Shawnee",169,799,0.0050314465408805,-0.025609756097561,0.00376884422110553,5208
2016-09-30,"Elk Grove","CA","Sacramento","Sacramento",170,1355,0.00296076980014804,0.00519287833827893,0.0552959501557632,1795
2016-09-30,"Pueblo","CO","Pueblo","Pueblo",171,827,-0.00481347773766546,-0.0361305361305361,-0.031615925058548,2992
2016-09-30,"Fredericksburg","VA","Washington","Spotsylvania",172,1355,0,-0.0131099781500364,-0.0216606498194946,3538
2016-09-30,"Cape Coral","FL","Fort Myers","Lee",173,1333,0.00150262960180316,0.0136882129277567,0.0504334121355398,12355
2016-09-30,"Springfield","MA","Springfield","Hampden",174,1100,0.000909918107370337,-0.0169794459338695,0.0416666666666667,10570
2016-09-30,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",175,1356,0.000738007380073801,-0.00659340659340659,0.0203160270880361,22286
2016-09-30,"Murfreesboro","TN","Nashville","Rutherford",176,1126,0.0107719928186715,0.0180831826401447,0.012589928057554,2144
2016-09-30,"Clarksville","TN","Clarksville","Montgomery",177,826,-0.00601684717208183,-0.0178359096313912,-0.0361726954492415,4183
2016-09-30,"Naperville","IL","Chicago","Du Page",178,1461,0.00274536719286205,0.00550584996558844,0.00343406593406593,8890
2016-09-30,"Peoria","AZ","Phoenix","Maricopa",179,1112,-0.000898472596585804,0.0118289353958144,0.0520340586565752,4702
2016-09-30,"Fairfax","VA","Washington","Fairfax",180,2088,-0.000956937799043062,-0.00476644423260248,0.00288184438040346,20119
2016-09-30,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",181,2300,-0.000434593654932638,0.00305276929786306,0.0464058234758872,24855
2016-09-30,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",182,1924,0.00469973890339426,0.0131648235913639,0.0706733444629939,6964
2016-09-30,"Lafayette","LA","Lafayette","Lafayette",183,945,-0.0287769784172662,-0.100856327307326,-0.199152542372881,634
2016-09-30,"Kansas City","KS","Kansas City","Wyandotte",184,809,0.00123762376237624,-0.00123456790123457,-0.0504694835680751,4891
2016-09-30,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",185,1530,0.00657894736842105,0.00856954515491101,0.0316925151719488,32810
2016-09-30,"Syracuse","NY","Syracuse","Onondaga",186,968,-0.0251762336354481,-0.0701248799231508,0.0975056689342404,9437
2016-09-30,"Salem","OR","Salem","Marion",187,1181,0.0154772141014617,0.0377855887521968,0.142166344294004,3738
2016-09-30,"Hollywood","FL","Miami-Fort Lauderdale","Broward",188,1572,-0.00694883133291219,-0.0131826741996234,0.00255102040816327,32781
2016-09-30,"Paterson","NJ","New York","Passaic",189,1504,-0.00987491770901909,-0.0303030303030303,-0.105294467578822,1450
2016-09-30,"Lakewood","CO","Denver","Jefferson",190,1478,0.00475866757307954,0.0102529049897471,0.0656092285508291,13365
2016-09-30,"Alexandria","VA","Washington","Alexandria City",191,1939,0.000515995872033024,0,0.0020671834625323,28360
2016-09-30,"Dayton","OH","Dayton","Montgomery",192,634,0,-0.0246153846153846,0.0727580372250423,5443
2016-09-30,"Yuma","AZ","Yuma","Yuma",193,845,-0.00118203309692671,-0.0128504672897196,-0.0116959064327485,3476
2016-09-30,"Sunnyvale","CA","San Jose","Santa Clara",194,3448,-0.00318010985834056,-0.00548024228439573,0.0286396181384248,9021
2016-09-30,"Visalia","CA","Visalia","Tulare",195,922,0,0.0301675977653631,0.0758459743290548,3876
2016-09-30,"Las Cruces","NM","Las Cruces","Dona Ana",196,850,-0.00700934579439252,-0.0173410404624277,0.00117785630153121,4815
2016-09-30,"Charleston","SC","Charleston","Charleston",197,1530,-0.00130548302872063,0.00724160631994733,0.0465116279069767,15747
2016-09-30,"Beaumont","TX","Beaumont","Jefferson",198,913,0,-0.00976138828633406,-0.012972972972973,3876
2016-09-30,"Pasadena","TX","Houston","Harris",199,1224,0.0016366612111293,-0.00163132137030995,0.000817661488143908,1001
2016-09-30,"Bridgeport","CT","Stamford","Fairfield",200,1400,-0.0014265335235378,-0.0084985835694051,0.0590015128593041,16149
2016-09-30,"Eugene","OR","Eugene","Lane",201,1054,0.000949667616334283,0.0105465004793864,0.0561122244488978,4961
2016-09-30,"Escondido","CA","San Diego","San Diego",202,1749,0.00575043128234618,0.0133256083429896,0.0677655677655678,5365
2016-09-30,"Newark","DE","Philadelphia","New Castle",203,1182,-0.0158201498751041,-0.0513643659711075,-0.063391442155309,558
2016-09-30,"Sugar Land","TX","Houston","Fort Bend",204,1593,-0.00375234521575985,-0.00994406463642014,0.00188679245283019,1338
2016-09-30,"Round Rock","TX","Austin","Williamson",205,1427,0.00210674157303371,0.0222063037249284,0.0673148840688108,2696
2016-09-30,"Hampton","VA","Virginia Beach","Hampton City",206,1091,-0.0126696832579186,-0.0429824561403509,-0.0293594306049822,1971
2016-09-30,"Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,2428,-0.00410172272354389,-0.00695296523517383,0.0340715502555366,14448
2016-09-30,"Torrance","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",208,2611,0.00461716044632551,0.0131936360108653,0.0502815768302494,9693
2016-09-30,"Columbia","SC","Columbia","Richland",209,903,-0.012035010940919,-0.0141921397379913,0.00110864745011086,7706
2016-09-30,"Tyler","TX","Tyler","Smith",210,978,0.00307692307692308,0.00824742268041237,-0.115732368896926,2519
2016-09-30,"Mesquite","TX","Dallas-Fort Worth","Dallas",211,1128,0.00804289544235925,0.0310786106032907,0.0631479736098021,1212
2016-09-30,"Fullerton","CA","Los Angeles-Long Beach-Anaheim","Orange",212,2236,0.000895255147717099,0.00314042171377299,0.0587121212121212,6860
2016-09-30,"Warren","MI","Detroit","Macomb",213,1038,-0.00479386385426654,-0.00574712643678161,0.0538071065989848,7585
2016-09-30,"McKinney","TX","Dallas-Fort Worth","Collin",214,1679,0.00119260584376863,0.00358637178720861,0.00962116656644618,1949
