"RegionName","State","Metro","CountyName","SizeRank","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"New York","NY","New York","Queens",1,98.33,98.11,98.45,97.34,97.49,94.52,97.39,99.01,98.62,98.36,98.15,97.93,97.49,97.75,97.94,98.45,98.33,98.07,97.28,96.44,98.26,98.71,98.21,99.11,98.17,95.5,98.31,97.53,98.09,98.44,98.09,98.31,98.76,96.68,99.46,98.66,98.71,98.06,98.32,98.64,98.54,97.96,98.35,98.32,98.22,98.79,98.65,97.55,98.12,98.3,97.86,97.66,98.17,96.66,97.59,98.63,97.73,97.76,97.22,98.2,98.02,97.78,97.46,97.71,98.14,98.04,97.57,97.43,97.23,97.42,97.47,97.42,95.81,96.71,96.97,96.28,96.86,96.45,96.95,96.69,97.19,96.57,95.21,94.73,94.68,94.76,93.38,92.75,93.65,94.41,93.59,92.31,93.8,92.93,92.53,89.1,90.03,86.43,86.67,84.96,85.95,83.7,79.88,82.71,83.18,84.29,83.96,85.18,84.44,80.74,81.59,82.17,83.01,85.12,84.55,81.64,83.13,83.18,85.5,86.87,79.37,83.39,82.93,83.42,79.67,84.7,84.64,82.01,83.97,79.5,82.45,80.89,80.74,78.62,81.24,79.06,82.41,82.02,82.16,83.05,83.16,83,83.5,83.63,83.21,78.96,82.59,82.04,87.32,86.14,86.59,87.1,87.06,87.61,87.37,87.85,88.74,87.38,89.23,88.13,89.53,86.63,91.65,88.36,90.85,89.15,89.97,91.38,89.7,89.58,88.93,90.01,89.84,91.47,93.5,92.04,92.37,92.46,92.27,92.71,92.08,92.64,92.03,92.33,90.72,93.5,94.04,95.64,94.83
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.18,70.54,71.04,72.23,71.24,74.09,71.89,73,75.83,78.2,78.39,81.5,80.84,84.69,85.65,86.28,86.46,87.06,84.82,84.83,87.43,87.39,88.22,89.54,89.36,90.37,89.55,90.61,91.56,90.53,91.55,91.1,91.27,89.3,92.47,91.09,92.73,93.93,93.48,92.93,92.74,92.81,94.89,93.66,93.58,93.02,93.33,94.13,96.18,94.06,95.26,95.23,94.97
"Chicago","IL","Chicago","Cook",3,97.42,97.82,97.98,94.51,98.24,97.09,97.18,97.62,97.97,97.3,97.68,98.42,96.53,97.25,95.94,96.41,96.74,97.6,97.9,98.02,97.99,97.56,97,97.45,96.86,95.36,96.92,96,96.06,98.21,97.06,95.51,97.09,96.57,95.52,96.38,96.8,95.7,96.52,96.8,96.38,96.85,96.14,96.71,96.76,96.64,96.39,96.31,96.51,95.95,95.68,96.14,96.28,95.76,95.99,96.22,95.87,96.29,95.5,94.46,95.37,95.18,95.3,95.86,96.11,94.93,94.02,95.73,95.21,93.43,94.09,92.27,93.57,93.39,93.72,92.19,93.51,93.64,93.26,93.26,92.11,90.66,90.09,87.97,89.11,82.07,85.09,84.88,84.02,84.26,85.87,84.49,85.38,79.85,77.8,75.26,68.86,65.17,64.67,64.68,66.83,67.27,68.58,65.77,66.9,67.98,61.9,61.87,58.41,51.35,54.72,57.76,57.64,57.77,59.03,53.47,56.88,50.38,54.14,51.65,50.08,47.01,49.01,49.05,44.81,50.83,50.88,50.09,48.51,51.19,48.39,47.74,45.27,47.57,42.15,40.72,43.74,41.02,44.18,43.67,48.29,46,48.62,48.96,43.85,42.99,40.6,49,51.24,52.84,58.25,58.45,56.87,59.29,61.84,62.05,62.25,59.12,62.12,60.22,64.86,68.21,68.09,69.67,71.05,68.93,70.12,70.17,69.51,69.04,66.67,72.01,70.83,75.08,73.96,76.13,75.22,76.72,72.88,74.34,73.31,72.45,76.74,76.92,75.53,76.44,76.43,78.65,75.79
"Philadelphia","PA","Philadelphia","Philadelphia",4,96.99,96.02,97.77,97.43,96.81,96.85,96.97,98.17,97.72,97.94,98.22,98.24,97.72,98.28,97.8,97.64,97.64,97.58,97.93,98.1,97.99,97.95,97.51,98.09,97.83,97.5,97.49,97.55,97.47,97.55,97.77,98,98.26,97.37,96.89,96.69,97.67,97.33,96.54,97.18,97.21,97.7,97.5,96.71,97.28,96.49,96.26,96.84,96.5,91.91,92.83,91.22,93.51,93.75,95.69,93.78,93.52,93.73,93.97,95.18,93.61,92.1,92.67,92.39,93.88,94.43,94.86,93.61,92.99,93.91,91.27,90.67,89,88.93,88.98,88.78,91.02,91.86,92.91,92.2,92.45,91.1,88.58,91,90.11,87.34,90.41,88.68,92.25,90.34,92.65,90.88,89.5,89.72,89.86,86.58,87.5,85.23,86.98,85.63,89.19,84.3,88.75,88.04,86.94,88.79,88.45,90.08,86.59,85.84,89.15,87.5,89.26,88.74,87.22,86.1,86.69,87.24,89.5,83.61,85.48,83.96,83.61,80.29,83.95,85.81,84.16,85.27,86.2,85.16,83.18,84.33,85.75,83.01,83.12,84.98,82.45,79.59,83.23,85.14,87.57,82.07,83.07,83.97,84.47,80.97,80.8,84.08,82.21,84.3,82.81,81.9,82.59,83.15,83.39,82.08,81.98,84.89,83.75,85.28,82.6,86.21,83.88,83.62,84.72,87.06,85.6,84.32,85.22,81.54,83.04,83.5,83.68,83.3,84.65,83.39,85.28,84.68,85.45,85.24,85.22,83.74,83.3,82.92,85.71,87.65,87.02,86.82,86.11
"Phoenix","AZ","Phoenix","Maricopa",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95,48.25,54.36,53.89,55.48,62.69,63.24,58.21,68.57,62.97,75.86,67.9,69.24,74.6,70.34,75.19,76.62,77.73,76.84,78.21,75.21,76.16,83.31,81.39,81.76,81.2,84.04,79.55,83.21,80.98,85.02,79.89,85.39,80.45,82.55,82.11,74.57,83.51,76.38,82.66,83.84,86.61,87.56,85.14,84.22,85.28,83.87,85.64,86.54,89.6,86.26,87.35,87.74,88.02
"San Diego","CA","San Diego","San Diego",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.14,70.6,66.2,59.31,59.42,55.53,53.77,55.21,53.87,57.57,56.26,61.73,63.81,63.68,58.57,58.92,60.98,60.65,56.21,49.78,59.5,56.24,58.36,58.16,60.77,62.96,60.94,56.56,59.22,60.03,54.48,57.18,59.05,59.08,54.58,54.07,60.7,51.51,56.37,52.2,57.62,54.1,48.98,49.78,57.87,58.15,63.61,57.08,61.93,58.46,58.6,62.73,55.14,62.01,64.81,60.77,71.73,73.04,74.17,78.5,77.17,79.38,80.73,75.68,79.42,75.33,78.41,79.14,82.86,83.2,85.8,81.91,82.34,85.85,85.36,84.24,82.25,80.1,86.22,85.84,85.63,84.68,86.11,87.1,87.35,85.01,86.85,89.33,87.58,88.27,88.53,88.25,90.87,89.39,90.37,90.31,89.24,89.81,89.5
"Dallas","TX","Dallas-Fort Worth","Dallas",7,95.74,97.6,97.77,97.19,96.1,98.83,97.27,97.49,97.29,98.54,97.44,96.06,96.1,96.98,97.48,96.91,97.02,97.43,96.04,94.04,97.75,97.01,96.63,96.32,97.43,95.98,95.34,96.17,96.23,96.98,96.96,95.64,95.77,95.72,93.5,97.48,97.67,98.71,97.52,97.71,96.75,96.24,97.83,98.66,97.88,98.47,97.88,98.21,97.73,98.27,86.75,97.39,96.12,96.23,97.33,96.27,98.13,98.2,94.49,95.32,96.15,97.55,97.07,95.5,95.92,95.19,95.87,97.61,94.86,94.49,94.71,95.82,92.47,91.33,93.15,95.7,94.39,95.6,96.11,96.25,95.07,95.01,91.5,93.93,90.34,90.96,91.83,93.78,92.01,89.14,89.34,92.97,89.6,82.6,87.08,85.07,87.59,82.18,89.29,88.72,86.31,82.92,87.33,85,88.58,85.76,87.67,87.31,88.62,85.06,80.9,81.17,82.22,80.86,81.31,79.21,81.4,77.09,76.49,75.95,75.25,75.55,79.55,76.28,79.02,73.63,75.06,76.09,69.68,70.36,75.08,76.83,68.51,68.5,71.11,76.48,73,71.18,75.29,77.96,76.67,72.2,74.36,80.21,71.52,77.06,79.12,82.15,81.2,82.8,84.17,86.74,82.45,81.87,82.43,80,81.27,85.46,82.9,86.69,84.27,84.2,85.99,88.74,86.4,82.55,86.65,88.87,86.1,87.94,87.52,89.26,88.92,85.6,84.54,83.5,84.44,86.27,86.46,93.37,90.14,91.77,90.68,88.96,88.34,94.69,96.86,98.73,98.3
"San Jose","CA","San Jose","Santa Clara",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.57,66.13,55,62.4,61.34,66.14,66.49,61.93,64.68,62.4,63.74,58.06,60.14,57.03,60,67.82,58.69,65.77,63.59,60.34,58.7,54.44,63.83,51.63,53.26,53.48,54.46,58.55,61.86,61.6,61.58,57.14,52.28,53.7,51.27,45.05,56.43,59.49,63.11,63.19,67.06,64.43,69.27,68.94,68.41,70.35,68.4,70.27,67.27,79.53,82.37,86.07,87.47,86.33,87.11,88.73,86.73,89.12,89.74,89.75,88.93,92.03,93.36,92.61,94.97,93.92,92.86,92.21,95.12,93.1,94.05,92.64,94.87,93.89,97.12,96.97,96.05,97.71,97.95,96.84,97.06,97,95.75,96.53,97.97,98.13,98.12,98.8,98.22,97.7,97.7,98.6
"Jacksonville","FL","Jacksonville","Duval",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.78,46.28,45.11,44.74,49.52,47.02,54.3,48.76,51.2,51.44,42.09,40.36,43.6,42.61,43.29,45.35,46.15,48.81,46.48,48.42,51.4,48.39,48.25,50.28,52.19,53.12,57.97,59.42,61.08,70.68,64.23,59.1,61.38,58.81,61.25,66.59,61.3,69.64,65.96,71.8,63.2,62.72,64.53,64.35,65.91,59.95,66.67,67.33,68.45,70.48,74.81,72.1,72.9,72.57,74.23,74.07,66.77,71.05,70.92,72.7,72.94,73.83,76.74,77.17,77.93,78.33
"San Francisco","CA","San Francisco","San Francisco",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.31,69.36,68.6,71.86,71.01,71.56,74.07,70.91,62.33,72.34,74.82,74.45,82.7,79.45,83.28,85.68,78.8,85.04,85.81,85.45,83.72,86.67,86.48,91.16,90.3,95.3,93.2,94.31,94.58,97.41,94.74,93.75,94.55,96.02,97.18,96.58,97.45,96.63,97.67,96.85,95.87,96.11,96.79,95.98,95.45,98.06,98.24,97.06,97.86,96.84,97.83,100,94.5,97.19,98.68,97.65,99.18,97.37,96.79,97.22,98.47,98.09,99.23,98.83,96.77
"Fort Worth","TX","Dallas-Fort Worth","Tarrant",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.75,71.11,73.26,63.21,73.03,65.04,71.48,69.89,68.77,69.96,68.28,64.13,68.54,63.37,64.16,67.83,63.61,60.06,65.36,67.85,61.66,65.48,65.08,63.22,58.08,58.47,65.82,66.87,60.31,63.19,66.27,60.66,62.88,64.84,64.29,58.8,62.5,63.79,67.06,62.13,64.76,67.95,67.23,71.02,69.51,71.28,70.04,72.89,73.91,76.47,77.5,76.32,78.39,75.19,74.34,77.53,74.13,75.43,82.11,77.78,80.4,82.11,78.16,83.97,82.86,80.91,83.69,80.4,84.14,83.78,85.44,85.96,88.41,90.96,86.14,84.4,86.2,95.11,95.76,94.25,97.91
"Memphis","TN","Memphis","Shelby",12,96.73,96.03,96.5,97.12,96.95,96.43,96.17,96.73,97.51,95.9,92.32,95.86,95.14,95.86,95.51,94.28,95.87,96.2,96.21,96.74,96.14,95.91,94.2,94.32,93.16,91.79,92.21,93.69,93.97,94.18,95.19,94.27,95.08,93.95,95.94,95.04,93.73,94.6,90.44,93.73,95.45,94.95,95.96,94.34,94.58,94.79,94.23,95.92,94.07,93.63,94.49,90.71,93.02,94.88,92.09,92.56,90.88,92.77,92.78,90.27,89.13,87.75,91.1,89.95,91.11,93.12,93.27,93.26,91.46,91.17,90.27,88.98,87.79,86.22,88.39,85.22,92.25,89.73,89.61,90.23,90.4,85.28,83.18,84.67,82.19,85.71,78.7,82.35,84.54,84.17,85.31,82.55,79.41,77.66,70.47,72.11,77.01,66.67,68.93,70.67,68.58,63.37,78.09,69.11,68.83,68.77,66.32,66.3,73.81,67.02,62.5,71.78,63.19,68.33,61.51,67.16,57.35,61.21,62.56,62.28,63.54,48.94,52.89,59.05,57.56,57.43,53.91,57.8,53.44,53.11,56.48,53.4,60.82,55.16,61.82,58.61,64.58,63.34,65.46,58.59,65.54,57.26,64.06,59.36,62.44,54.42,63.51,58.46,58.25,62.57,61.71,68.67,61.78,60.27,59.29,64.03,60.08,58.16,64.1,63.13,63.1,65.38,64.4,63.08,63.09,63.32,57.83,66.29,67.09,59.23,63.32,68.17,66.75,67.13,71.19,65.83,73.03,68.34,64.14,74.05,63.85,64.38,63.38,70,67.53,71.13,77.74,66.23,76.21
"Charlotte","NC","Charlotte","Mecklenburg",13,97.06,95.07,95.88,96.15,96.02,95.66,95.68,94.65,93.58,92.29,93.71,94.3,95.04,92.39,93.18,92.73,92.62,93.23,92.6,93.81,92.52,91.06,91.37,90.45,89.38,89.57,89.31,88.43,89.32,91.09,88.94,89.85,89.63,89.35,86.46,81.35,87.7,85.07,87.5,80.46,89.57,90.05,89.81,87.62,84.83,85.15,87.82,85.55,87.11,85.67,88.42,86.02,88.13,87.38,86.15,85.67,84.18,86.96,81.73,80.94,84.66,85.85,86.23,85.92,88.83,89.45,88.17,89.16,88.81,90.94,89.48,90.17,88.93,88.68,89.13,90.25,90.99,90.84,91.3,90.52,86.88,87.79,84.1,82.17,79.8,80,77.18,80.34,81.28,84.59,82.79,77.97,75.87,73.79,64.74,69.43,64.29,66.3,68.7,65.45,63.98,71,69.11,65.84,66.21,63.87,62.3,58.52,65.84,57.95,56.44,60.24,63.62,62.5,58.19,62.86,57.68,57.14,54.09,54.57,54.3,54.19,52.2,55.58,53.6,57.14,60.19,52.17,58.57,53.28,55.43,48.26,46.35,50.49,49.68,53.11,53.95,56.79,67.05,58.11,56.79,57.87,57.5,62.46,57.2,59.91,60.06,58.65,62.45,65.34,66.59,64.37,63.92,66.26,67.23,65.31,62.21,63.54,67.84,68.24,72,70.83,69.01,68.8,69.76,71.55,69.61,69.52,72.8,73.99,78.36,78.61,80.22,79.95,75.79,76.55,78.07,80.25,80.54,79.7,78.53,80.99,80.9,83.9,85.59,87.48,85.87,85.85,85.79
"Boston","MA","Boston","Suffolk",14,96.69,96.02,97.75,98.27,98.32,96.51,97.59,98.66,97.49,97.31,95.94,97.07,97,96.69,98.03,96.55,96.99,98.68,98.97,97.26,98.51,99.21,96.22,97.74,96.45,93.33,97.04,97.01,96.92,96.46,97.09,96.79,96.59,88.25,95.81,91.94,93.04,93.06,93.19,96.12,95.69,94.44,95.2,95.09,95.31,93.49,94.34,94.28,88.81,91.8,92.65,94.9,95.78,98.73,97.76,98.6,97.67,96.98,96.83,97.09,97.01,94.88,93.59,94.17,92.25,95.02,93.82,93.09,86.76,82.8,85.07,81.93,84.04,87.5,85.92,88.24,87.75,87.83,89.69,91.16,88.29,87.59,85.71,80.89,80.4,77.07,80.48,84.88,89.65,86.05,87.1,87.47,82.78,81.06,84.21,86.6,80.28,80.47,84.32,83.08,82.87,82.57,85.87,81.76,81.18,86.17,83.17,83.28,76.19,73.56,78.54,80.88,80.2,79.08,80.18,79.71,78.37,78.83,75.81,81.38,78.35,72.67,71.79,74.05,80,77.88,75.41,78.32,74.48,78.85,79.91,73.87,69.95,77.3,77.85,75.23,78.18,82.2,80.09,79.01,81.57,80,79.64,78.86,77.94,78.61,79.08,83.55,90.26,88.5,88.48,88.77,86.65,87.23,90.35,93.15,91.5,91.76,90.65,95.58,95.14,94.22,95.71,95.88,93.08,95.88,89.66,94.74,94.08,92.8,93.75,94.92,96.85,96.98,97.78,97.73,96.28,98.19,97.01,97.91,97.96,98.22,98.6,98.38,99.01,97.34,98.04,97.67,96.51
"Seattle","WA","Seattle","King",15,95.31,97.6,97.2,98.21,97.48,98.83,97.29,96.79,97.39,97.45,97.38,96.95,95.74,96.11,96.7,97.14,96.53,97.65,96.4,96.73,97.26,96.6,95.48,95.36,96.58,95.86,95.2,94.72,96.66,95.71,96.49,95.69,96.7,96.98,95.45,95.22,96.15,95.61,96.9,96.78,96.73,97.51,97.82,97.81,97.64,97.47,97.46,97.61,97.11,94.98,97.48,97.68,96.87,98.25,98.98,98.3,96.65,97.75,98.51,97.47,97.35,97.72,96.91,97.17,97.82,98.67,98.78,97.51,98.35,97.81,98.01,96.28,95.82,95.4,96.03,97.41,97.41,97.09,98.27,97.73,97.17,97.22,96.23,93.68,92.75,93.82,92.91,93.85,94.43,92.57,94.13,92.01,89.3,90.31,89.24,88.15,83.24,80,86.11,82.04,86.1,82.34,83.3,80.87,83.92,83.88,83.11,79.29,77.5,74.91,77.43,80.04,76.78,75.33,79.66,73.8,77.6,75,73.8,76.95,68.06,72.99,69.89,71.5,70.43,70.97,70.59,72.64,71.32,70.87,69.36,63.34,60.95,68.32,69.25,67.9,66.91,69.11,77.16,70.27,70.25,63.37,71.43,72.81,71.34,73.88,75.61,76.68,81.38,79.97,81.54,81.78,83.72,80.84,81.8,82.65,83.04,85.04,81.74,86.06,86.4,88.21,88.06,86.01,88.02,89.6,90.15,87.82,86.87,88.24,88.49,94.53,92.57,93.3,93.79,94.48,94.9,96.1,96.27,96.87,94.39,93.93,95.42,96.34,96.64,98.38,96.73,97.79,97.76
"Denver","CO","Denver","Denver",16,98.72,98.48,98.65,99.07,99.3,98.26,98.92,98.2,98.53,98.27,98.16,98.07,97.98,97.37,97.79,98.12,97.39,98.42,97.16,98.69,98.04,97.78,97.3,97.64,95.75,97.4,96.3,93.58,94.67,95.58,95.04,96.07,95.39,95.04,95.12,94.47,94.77,94.97,94.41,96.2,94.22,95.38,95.68,94.59,95.58,95.74,92.55,94.96,92.96,94.61,94.45,93.66,92.98,94.59,93.76,93.47,93.42,92.49,93.43,89.93,89.87,93.13,91.96,86.48,87.08,89.23,91.52,90.73,88.76,89.12,88.81,88.13,86.72,78.65,88.11,90.33,93.54,89.78,88.56,89.97,90.67,89.93,85.3,78.64,79.62,83.6,84.29,82.86,80.63,85.66,85.6,84.9,80.36,81.01,74.23,76.39,73.83,76.92,74.55,77.91,77.67,81.77,79.53,77.66,78.46,78.21,76.26,74.73,71.78,74.7,73.84,76.14,79.26,74,76.31,68.93,70.19,65.6,69.08,73.08,60,59.7,70.75,67.4,66.67,73.61,66.5,70.83,66.94,68.92,68.96,68.57,60.43,64.13,67.01,66.59,74.32,78.8,75.46,76.36,80.43,77.31,75.46,79.86,83.99,81.46,82.38,84.52,86.39,88.03,90.87,88.66,87.47,88.95,87.65,89.88,88.53,89.97,89.89,92.41,92.31,92.34,93.74,93.14,93.88,93.91,93.5,93.77,92.49,92.83,96.1,95.7,97.6,95.57,95.6,96.96,97.31,97.48,96,97.63,97.84,96.19,98.55,98.46,98.36,98.24,98.24,98.15,98.7
"Washington","DC","Washington","District of Columbia",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.89,80.27,81.27,79.7,83.92,85.28,82.29,79.49,76.47,79.04,78.41,79.34,80.13,83.11,84.2,84.56,81.14,86.9,84.99,85.93,83.96,87.07,86.29,80.72,85.37,88.69,89.46,88.48,89.22,90.42,93.35,91.06,89.7,91.3,91.47,88.25,91.19,94.57,91.7,92.16,93.75,93.57,94.05,91.3,92.48,92.06,94.26,90.85,91.86,95.12,92.35,95.4,93.67,93.22,95.12,94,94.29,95.02,93.89,93.37,95.06,95.58,93.36,95.44,95.7,93.71,94.37,94.4
"Nashville","TN","Nashville","Davidson",18,93.51,93.11,95.53,93.1,93.01,95.07,94.23,94.75,94.09,92.97,93.79,93.16,92.94,92.26,93.67,94.51,94.85,95.56,95.15,94.4,93.7,93.35,93.19,91.98,93.87,91.08,92.2,93.06,95.95,95.58,96.16,96.12,94.36,95.63,93.9,95.34,93.42,92.95,94.86,95.48,95.74,95.71,96.45,95.74,96.02,95.38,94.35,94.68,93.31,94.9,95.73,95.41,96.57,95.74,95.03,95.75,95.87,97.13,96.41,96.32,95.24,95.3,96.63,95.65,96.34,96.25,96.94,96,95.69,97.14,94.81,96.86,96.67,95.38,94.82,95.21,94.84,96.67,97.07,96.88,95.45,95.32,94.99,93.13,92.9,93.23,90.77,93.27,91.25,92.62,88.81,89.84,88.94,88.72,88.37,93.89,83.64,81.96,80.08,82.62,82.7,82.28,84.62,81.25,88.52,87.42,81.15,77.69,75,77.11,76.49,80.52,81.46,81.03,77.63,72.2,70.96,71.43,69.26,65.13,68.97,69.07,68.6,69.79,71.35,62.17,71,68.69,66.5,67.05,68.54,63.61,65.28,70.72,69.03,71.47,70.79,69.64,65.85,68.61,71.96,70.72,71.68,71.72,73.59,75.38,75.22,75.25,80.59,79.84,79.85,83.36,79.48,79.15,80.54,82.46,83.53,81.9,85.71,83.39,85.32,85.25,81.51,86.59,82.6,84.94,85.26,88.07,81.67,87.24,88.89,91.05,92.75,92.72,92.06,91.95,93.62,94.81,92.17,93.64,93.49,93.1,95.16,94.25,96.96,97.78,95.28,95.45,96.69
"Tucson","AZ","Tucson","Pima",19,98.4,96.38,96.81,97.58,97.78,97.74,98.17,98.29,97.25,98.23,98.28,95.85,97.86,96.93,96.09,97.84,98.71,99.05,98.09,97.6,99.04,98.71,98,97.96,97.57,97.91,97.44,98.3,98.28,98.95,99.13,98.37,99.21,98.71,98.1,97.93,98.55,98.23,98.26,99.17,98.87,98.69,99.37,98.06,97.69,97.99,98.08,97.95,97.55,97.8,98.54,95.87,97.51,97.2,98.23,97.17,97.28,97.02,96.27,94.51,94.39,96.01,96.39,92.64,95.63,93.3,92.57,92.55,94.92,94.02,96.49,90.97,91.39,92.15,94.66,93.63,91.83,90.84,93.22,87.99,88.71,92.59,91.74,92.2,89.58,87.1,90.38,84.82,87.99,85.02,79.63,86.12,82.1,81.56,79.49,84.25,78.18,80,82.07,79.14,72.73,75.88,75,75.56,69.35,76.53,75.42,67.22,58.72,71.21,72.6,72.36,69.23,65.82,76.67,62.84,64.47,61.31,67.67,67.44,56.36,54.76,62.57,64.61,65.36,59.6,62.68,55.49,47.71,47.41,50,54.08,51.25,63.74,63.88,60.78,57.09,59.35,59.64,62.01,61.14,59.29,61.64,73.54,63.68,64.2,65.72,65.62,69.19,66.86,68.99,73.46,73.17,74.04,72.46,66.37,72.5,69.38,70.29,75.45,77.13,74.75,72.21,77.68,73.9,75.35,77.48,69.85,77.01,83.3,75.28,77.55,74.72,73.31,75.1,74.67,72.36,74.3,76.03,74.25,76.05,80.06,77.98,76.15,77.82,77.26,76.87,78.74,86.11
"Portland","OR","Portland","Multnomah",20,94.53,96.49,96.38,97.2,96.58,97.55,96.97,96.61,96.34,95.34,95.67,95.77,95.8,96.47,96.85,97.14,98.34,97.36,96.98,96.68,96.74,97.74,96.35,97.94,97.41,96.31,96.74,97.4,96.32,96.79,96.62,98.18,95.69,96.73,97.46,96.32,96.27,95.69,96.54,97.05,96.9,96.34,97.68,97.37,97.01,96.7,97.61,98.05,96.79,96.13,96.82,97.09,96.52,97.47,97.66,97.06,97.9,96.77,96.99,97.37,95.72,95.64,97.34,96.94,97.11,98,98.88,97.65,97.26,97.26,96.67,95.5,96.98,97.56,96.43,97.33,97.04,96.66,97.57,96.66,96.59,95.67,94.84,95.43,93.69,95.77,94.07,94,95.5,93.25,93.71,92.32,91.06,91.71,87.83,87.18,85.45,77.73,84.64,84.35,86.44,86.72,85.41,86.6,85.86,85.26,85,82.41,76.89,79.03,85.12,84.8,85.9,82.44,80.25,80.29,79.08,82.26,79.75,80,72.06,74.6,76.56,77.78,77.88,75.71,76.92,77.87,79.1,73.44,78.09,72.68,72.08,72.81,74.12,76.19,78.18,73.38,77.84,74.86,76.71,76.3,76.58,77.2,79.74,80.56,78.16,81.27,82.48,86.39,86.8,88.01,86.21,87.36,86.98,87.15,90.16,90.29,87.25,88.86,88.28,90.33,90.16,89.84,92.09,92.08,89.54,90.85,88.57,90.99,91.36,90.87,94.63,94.59,95.33,95.05,96.22,95.03,96.64,95.5,94.9,93.47,98.06,97.21,98.1,97.85,98.06,97.38,98.53
