"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Mclane","Fresno","CA","Fresno","Fresno",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265900,279000,278570,269900,268950,279990,279475,286695,279475,287495,274900,274995,282500,280000,291950,289900,269900,279000,284900,279900,300995,315490,302490,320090,324800,312475,312475,313975
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",60,314045,329900,299900,295000,288750,285000,277450,275000,250000,259900,222450,219000,2e+05,2e+05,195000,199900,217212.5,211845,207052.5,215000,209995,211500,218900,219950,219900,222450,234900,249000,259900,267000,260000,260000,257800,260000,281300,279375,274900,283595.5,299000,299900,299995,299990,312000,320000,349000,360000,379000,374997.5,386450,379970,395000,379000,379900,392000,395000,395000,399900,399999,409495,409990,412556,425000,478590,449000,459000,451445,449900,449900,449900,444950,440894,449745,435000,450000,462499,477189.5,475000,475000,475000,469000,467000
"Granada Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,565000,529000,549900,504950,539000,547200,547200,542225,589999,589999,589999.5,569000,572450,544900,565000,549000,572000,579000,619000,645000,609499.5,632250,645000,599950,625000,635000,610727,625000,625000,639950,618227,629000,625000,599999.5
"Rancho Penasquitos","San Diego","CA","San Diego","San Diego",62,549000,549000,579500,575000,562450,559900,569000,575000,582450,579000,549000,525438,524987,515500,5e+05,505000,509950,499900,524450,524900,520000,520000,519900,518900,482000,517450,505000,529000,549000,549000,529000,539900,505000,512500,555000,549950,549900,572450,607499.5,629000,629000,649000,649450,649000,659000,649000,649000,664900,679000,679000,689000,685000,649950,688250,680000,672000,675000,679500,660000,660000,677500,688000,684000,704000,749900,721750,717200,726750,735000,729900,699000,729000,719000,707500,734475,749000,749900,745000,739000,741750,739000
"Michael Way","Las Vegas","NV","Las Vegas","Clark",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,145500,145000,144999,149200,146000,145000,134900,141500,141900,152000,155000,159900,150000,152000,151500,155000,164990,169500,169900,171250,170000,165000,169900,169999,170000,170000,179500,185000,185000,189900,187444,189900,189500
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000,775000,775000,739999,789000,779000,798000,799000,799900,799450,759000,769997.5,777000,772497.5,775000,782475,792500,799000,799000,799000,799000,819000,869450,869000,866750,879950,887000,849475,799000,827000,840000,842500,849000,829950,849000
"Greater Uptown","Houston","TX","Houston","Harris",65,885000,849000,873450,875000,827250,830000,885000,937000,895000,885000,873000,899500,899000,899000,899500,899000,899800,934950,925000,945000,933094,920000,899499.5,995000,927000,999000,962000,875000,849000,899900,999000,899900,986750,1087000,1087000,1150000,1184450,1199950,1225000,1224999,1224999,1250000,1257500,1250000,1250000,1250000,1250000,1275000,1249000,1299000,1335000,1387750,1390000,1318750,1350000,1390000,1359000,1300000,1285000,1360000,1292000,1325000,1382500,1394500,1300000,1299900,1370000,1335000,1312000,1254950,1309500,1324000,1295000,1249000,1299000,1325000,1297000,1325000,1325000,1349000,1395000
"Southwest","Arlington","TX","Dallas-Fort Worth","Tarrant",66,212500,210000,209000,205000,202750,213700,209950,206000,215900,215450,209950,199999.5,204945,195495,201495,199949.5,199900,201326,194900,189900,189000,184203,184203,179900,187700,179900,189500,194900,195000,194900,188500,179900,179500,185000,199900,199900,208995,208990,205000,216550,213775,216550,219900,215550,217025,218550,219725,221092.5,220000,222163,225000,225000,230445,238995,239445,240000,235000,232445,231990,231990,235495,244945,257450,265000,268663,259500,251990,249900,250000,259999,251990,250995,250000,259900,255500,264950,279900,275000,259900,264600,255000
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349500,1349250,1274900,1349500,1261950,1275000,1275000,1299000,1329000,1287000,1249000,1166500,1250000,1164000,1350000,1390000,1414500,1495000,1574500,1537000,1524499.5,1589000,1525000,1497000,1499000,1549500,1549000,1485000,1499000,1499000,1450000,1499000,1499999,1549000,1599000
"Valencia","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612198,625000,630000,6e+05,585740,559000,562450,585995,597375,599301,596950,594450,589150.5,591900,539950,581900,587400,583200,595000,599500,599700,599000,599000,599450,599999,614500,616750,624999,644750,659000,636749.5,631700,649900,649999,649000,644000
"Memorial","Houston","TX","Houston","Harris",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730000,749000,685000,739900,694950,695000,749000,715000,675000,698500,698850,749000,799000,765000,765000,729990,729990,745000,740000,719990,699945,679990,677495,650000,679000,685000,685000,715000,699950,699450,699000,699000,719900
"Newbury Park","Thousand Oaks","CA","Ventura","Ventura",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669000,697500,699000,696225,684900,697500,732000,672000,749900,779000,784500,784500,769900,762750,767700,779777,765500,769900,779500,799000,789950,802475,809900,799000,799000,787000,789900,799450,799000,787000,785000,785000,799000,797500,798500,829900,899450
"Briargate","Colorado Springs","CO","Colorado Springs","El Paso",71,309945,324900,310000,303445,312000,309900,309900,312000,309000,299900,299900,299900,289600,289750,298900,303075,309900,309000,306539.5,306539.5,299900,289900,289450,282900,288000,299900,317950,319950,308000,310000,302450,289900,289900,299450,306500,314500,324900,324950,325950,332250,326200,324950,319700,321866.5,319900,301150,314900,320350,346675,349502.5,346475,349700,349900,349900,343640.5,329900,326450,331000,330000,334900,349900,344975,339900,349900,349900,359000,354900,354900,359900,354700,357050,363725,362450,379900,374700,375000,374900,379900,369900,364900,369900
"Salem","Virginia Beach","VA","Virginia Beach","Virginia Beach City",72,295000,299945,298950,299450,299900,299000,295500,285000,280000,287000,284000,285000,280000,289450,279450,279900,279900,273000,268000,270200,269400,264950,264900,254200,254950,249900,274900,269900,264900,250000,249900,250000,250000,250000,265000,272450,269900,275000,288900,289200,289450,288900,294000,299900,314900,319900,295900,3e+05,3e+05,294900,306550,3e+05,299950,289883,287500,286200,292450,299900,309891.5,295000,285000,284950,299900,309900,299900,302000,309950,302500,310000,311000,310000,3e+05,3e+05,305634,309999,333450,340450,343000,345450,326647.5,329900
"Carmel Valley","San Diego","CA","San Diego","San Diego",73,867000,872000,944000,960000,985000,980000,949688,925000,949000,874762.5,869900,868000,852662.5,845075,845075,847185,832438,840000,840000,845000,839000,825876,823450,823450,750000,807500,846500,875000,877000,899000,874938,871938,857500,887000,1e+06,1039900,1039900,1049000,1025000,999999,1034950,1049500,1199500,1089000,1069438,1049000,1060000,1057000,1149950,1149000,1195000,1097000,996944,995000,1073700,1080000,1050000,1199000,1175000,1225000,1236500,1225000,1199000,1154900,1195000,1199950,1094000,1199000,1075000,1075000,1012000,1023669.5,1099500,1099000,1170000,1092500,1095000,1100000,998025,1077000,988012.5
"Oak Forest - Garden Oaks","Houston","TX","Houston","Harris",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832450,799900,799450,815000,799900,797000,750900,724000,675000,595000,549000,549000,554000,554900,531950,529000,533500,529000,532200,524900,499000,524000
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429900,439900,460000,479000,489000,489000,499900,499900,499450,499000,499500,499000,482425,484850,475000,482375,509499.5,499000,518975,515000,507495,514500,515000,517000,529000,534500,530000,538000,509000,515000,524950,525000,525000,522475,539000
"Greater Heights","Houston","TX","Houston","Harris",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574950,568250,550000,497000,499450,499900,519900,507400,475000,497000,499900,537500,544950,524400,575000,559900,575000,575000,647367.5,670957,672045,675000,715800,699900,699000,699000,789000,749500,714990,789000,789000,799000,764750,759990,759945,764750,759990,749950,774990,729450,719000,726402.5,719000,699000,725000,749000,719000,699990,692000,679500,674999.5
"Briarforest Area","Houston","TX","Houston","Harris",77,240000,249900,256591.5,265000,269000,259903,254500,249000,249315,248500,243950,244000,249000,249000,249765,249000,244000,245000,249950,259607,249000,249000,249450,258900,249900,254900,269000,259900,259900,269500,269000,249900,249900,249900,269000,269000,284000,294250,302400,301950,319900,329450,309990,322450,328500,307500,319900,319900,319450,322400,349000,350000,344500,349949.5,374900,384500,398000,371200,379900,384000,399000,412000,409950,392900,389450,389000,399500,399900,396950,398800,398950,396900,413900,399000,399000,399000,399900,399000,399900,398450,393900
"Desert View","Phoenix","AZ","Phoenix","Maricopa",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426950,410950,415000,443000,446500,450000,449000,469000,472492.5,486990,445000,425000,438980,422000,434950,455377,449950,478447.5,479000,465742.5,450000,471995,465990,450000,474720,474755,479450,479450,479000,478388.5,477777,477777,445000,440945,443700,447400,450000,475000,465000,459000
"South End","Tacoma","WA","Seattle","Pierce",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174850,171925,169475,169975,174900,159900,159900,137200,143350,167777,174995,179950,179950,180000,179950,179900,183000,190000,191500,195000,195000,195000,192450,192450,189450,197475,202975,215875,216850,215000
"River Oaks-Kirby-Balmoral","Memphis","TN","Memphis","Shelby",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,247450,244900,239950,252450,267500,262450,299750,299900,279900,265000,251750,259900,245000,245000,249900,245000,264900,254900,259900,259900,262900,257450,245000,254900,259000,253950,270900,290000,287400,283850,299900,299450,3e+05,286500
"North","Arlington","TX","Dallas-Fort Worth","Tarrant",81,219900,230250,230000,232500,225000,219450,228500,230500,239900,245000,242450,239900,225000,219750,224900,227450,225000,220250,222000,215000,215000,220950,224900,217400,222200,215000,214950,214900,229950,234900,222400,239000,241950,238500,250000,259900,269900,275000,268400,267305.5,274950,274800,275000,277450,286900,304990,323945,316900,326900,334995,327495,350000,334795,299999.5,339900,344450,345000,339945,360949.5,361900,359427,369000,374995,379900,400990,405990,409990,409990,412990,411990,414995,401990,401490,381950,367450,364750,347450,340000,359447.5,384900,396950
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,624499.5,589000,637123,594000,629000,625000,629000,599999,634499.5,659900,663950,629000,648000,638500,649999.5,702444,748375,736375,720000,772000,779000,735000,699999,699000,699000,697000,697000,697000,639900,639450,659000,677000,685000,674250
"Corona Valley","Eastvale","CA","Riverside","Riverside",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460000,449950,448888,449450,469949.5,474750,474500,478000,470000,489000,490192,474900,468995,481450,472500,469900,479800,479400,480000,485000,479500,484000,480001,485000,487000,489999,489994.5,499400,507450,488000,489900,488000,489894,489888,499000
"North Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",84,674900,639900,641950,649999.5,689000,649000,624000,599500,635000,680000,695000,680000,675000,675000,650000,691316,677500,695000,619450,622450,619900,589000,594000,549997.5,575000,575000,590000,629000,625000,635500,649000,6e+05,625000,667000,750000,739500,729000,650000,725000,799900,849000,849250,824500,837000,814900,870000,850000,775000,792000,767499.5,807000,825000,822500,820000,899000,899000,899900,872000,889000,870000,899000,925000,925000,1004450,1175000,1150000,1097000,1137500,1049999,998500,998750,1024000,949450,949900,1050000,989000,1050000,1060000,1095000,995000,975000
"Bayside","Virginia Beach","VA","Virginia Beach","Virginia Beach City",85,,,,,,,,,,,,,,,,,,,,,,299450,299450,297450,310000,275000,3e+05,292000,277000,279000,277450,238000,250950,244995,247450,249000,232450,242950,279950,282500,265000,268000,282500,319900,319450,312500,289000,310000,310000,310000,320000,329900,325000,325000,314450,305000,299900,289900,304499.5,304999,302499.5,315000,315000,359900,373950,360000,360000,360000,346900,332250,321200,329900,349900,347000,330949.5,369900,322500,332425,336475,338000,339000
"Green Valley North","Henderson","NV","Las Vegas","Clark",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,249900,255000,249900,245000,245000,259397.5,258750,259950,269000,275000,270990,267450,269500,270495,265000,269000,289900,275000,277450,275000,287928,283300,299000,299900,289000,280000,285000,289000,289900,289900,295000,299700,299000,299999.5,306500,3e+05
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749900,749500,740000,745000,762250,782000,749900,774000,774438,759900,749500,749900,779900,739975,749000,777000,777000,769900,784900,789900,765000,762450,765000,769000,787000,799000,769900,759000,777500,840000,849950,840000,839000,865000,850000
"Powers","Colorado Springs","CO","Colorado Springs","El Paso",88,245000,245250,240700,239900,239900,240000,240000,240000,239900,239000,234900,229000,229000,225000,219950,220000,219950,232850,234200,230000,225000,219900,219800,210000,210000,211000,214900,217450,226450,225000,228000,229000,224950,216500,230000,232000,230000,229950,239900,242900,242900,239900,239900,246450,242000,235000,249950,249900,259900,259000,249900,248000,255000,259500,257250,259500,259500,262000,262000,267995,268922.5,268450,268447.5,275000,275000,269900,272947.5,270995,274800,278447.5,276995,279000,287995,280000,284900,285000,284950,285000,287500,284900,279000
"North Cheyenne","Las Vegas","NV","Las Vegas","Clark",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000,187044,185000,199990,2e+05,218245,216590,218000,218500,219990,225000,225000,217000,219990,219939,234950,249500,226450,220000,219900,225000,227900,239000,225000,229900,225000,242450,259900,249990,250000,259388.5,250000,247450,249450,255000
"Charleston Heights","Las Vegas","NV","Las Vegas","Clark",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129950,132000,130000,129999.5,127450,135000,154999.5,151000,139949.5,145000,137450,144900,144900,151900,153000,154999,157000,163900,168250,166680,168950,169950,170000,172450,170000,170000,179850,178000,177444,179450,175888,175000,185000
"St. Albans","New York","NY","New York","Queens",91,389000,389000,389000,389000,384450,369999,369999,374499.5,379000,379450,369000,364998,359000,366999,359000,370000,360000,354500,354500,350000,350000,350000,364950,365000,379000,375000,369000,364950,362450,375000,369000,370000,369000,350000,372500,379000,398900,399000,399999,399000,399000,395000,380000,385000,385000,359949.5,389000,389000,389999,397499.5,397499.5,397499.5,389949.5,395000,395000,395000,399000,429900,429990,429999,479999,499000,499000,489000,484499.5,479999,460000,460000,439000,485000,449000,439500,469000,469499.5,470000,489000,479000,472500,470000,485000,494000
"Hollis","New York","NY","New York","Queens",92,390088,385000,387450,389900,369500,375000,369000,375000,392499.5,395000,395000,399000,389499.5,388000,387000,380000,385000,380000,379900,366000,362999.5,355000,350000,350000,350000,350000,324999.5,339500,366000,379000,379000,379999,379999,379999,379999,389000,389000,389000,389900,389949.5,395000,396500,390000,389499.5,389000,390000,399000,399000,399000,399000,399000,399000,399000,399000,412000,419499.5,429000,435000,469900,435000,429000,429000,429000,439000,434499.5,449000,439000,449000,439500,439000,435000,435000,454000,489000,484499.5,479499.5,484499.5,485000,499000,489000,497000
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",93,470000,449900,465000,449900,444900,440000,469450,459000,455000,429500,413500,412000,405000,412000,412000,395900,383900,349900,368000,349450,359000,374950,379000,375000,4e+05,408500,408000,4e+05,425000,399900,412500,399900,424900,417900,439500,424500,445000,445000,437450,450000,462499.5,450000,450000,443500,462000,459000,489000,499900,520000,509950,483000,495000,495000,529000,529000,534900,554900,519950,499750,499250,509500,540000,495000,499900,535000,549900,534000,519900,499900,499900,499900,510000,527500,527500,539900,479000,497000,522450,499000,499900,499900
"La Sierra","Riverside","CA","Riverside","Riverside",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,375000,375000,375000,359450,359450,364500,384900,388500,399998,374900,376500,375000,394450,391250
"Studio City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395000,1424500,1494000,1529998,1529998,1499500,1695000,1697450,1712500,1724500,1749000,1724000,1699000,1725000,1737500,1725000,1845000,1965000,1849000,1799000,1699000,1699000
"West","Fresno","CA","Fresno","Fresno",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222700,225450,228125,232550,237550,227450,226225,227500,246825,248650,249500,240000,236225,237725,235000,239475,249150,244000,241975,235000,242000,239850,240000,240000,249494,247925,240000,235000,230000,229000,231500,245000,249900,245000,249925,243750
"Whitney","Las Vegas","NV","Las Vegas","Clark",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159443.5,149950,160000,157000,159950,160000,164200,164600,160000,168000,169900,161000,169900,167450,169900,169900,169900,169900,169900,175000,175500,175000,175000,175000,180000,184949.5,182000,175000,184900,190000
"West Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532450,561950,604950,610000,599000,599000,607475,617000,599000,599000,599000,599925,644000,599000,584950,599950,633999.5,636999.5,629000,659000,667475,664475,689000,674950,649949.5,649450,649000,649450,649925,667500,694450,677450,699450,699000,659900,659000
"Old Brooklyn","Cleveland","OH","Cleveland","Cuyahoga",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68400,68400,66950,68950,69900,68950,69000,68500,69000,69900,69900,69900,69900,69900,65000,65900,68250,69000,69900,69900,65000,65000,62450,60000,67400,60000,64900,69500,62900,61450,64900,74900,74900,67450,69900
"Mount Lebanon","Pittsburgh","PA","Pittsburgh","Allegheny",100,,,,,,,,,,,,,,,,,,,,,,,,,234750,258500,256750,289900,299900,299900,289900,299900,325000,312450,327000,337000,340000,335000,359900,339900,339900,349900,349950,359900,319450,299900,327000,294900,329000,287450,329900,379000,379450,399900,384900,355400,339900,336950,319500,299900,319500,342950,304900,357450,369900,369900,369450,387450,399900,399450,399900,365000,399000,394450,407500,399900,374950,392400,367900,369900,363450
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947500,2174000,2495000,2370000,2200000,2097000,1997000,2200000,2345000,2395000,2500000,2450000,2450000,2497000,2650000,2799000,2825000
"South Corona","Corona","CA","Riverside","Riverside",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489394,484450,497000,495000,499000,525000,527450,507500,492500,489000,485000,499888,490400,480000,489000,515000,515000,524999.5,545800,529900,524950,539000,534900,525000,509900,519000,5e+05,519700,512000,525000,549450,539950,535000,539000,539900
"Laveen","Phoenix","AZ","Phoenix","Maricopa",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180750,179900,189000,184925,184950,201475,189990,198000,204900,204990,192500,189995,184150,189000,189900,194425,189950,199900,199900,204750,199585,211445,199900,208889,214950,219000,200450,199999,199900,194900,199900,205000,205000,219000
"Mears Corner","Virginia Beach","VA","Virginia Beach","Virginia Beach City",104,274900,275000,274777,274000,270000,272900,269900,268000,264900,264900,259900,253900,250000,259450,253500,250000,259950,255000,249900,245000,239950,242500,240000,249850,248250,243000,235000,225250,229900,233000,235000,229900,224900,219900,230000,229000,231750,233200,240500,255000,255000,251000,262000,258900,262000,267000,269250,252450,248900,259450,266250,257000,267500,256400,250000,254900,264900,249950,246500,243450,244350,254950,257000,274950,264900,264750,269950,269000,254950,254900,255000,254950,246450,248500,255000,265498.5,262500,265000,271450,269000,273400
"Southwest","Reno","NV","Reno","Washoe",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392000,355050,374975,391950,396500,396500,396500,395000,439000,439000,387000,399000,391950,399000,415000,436950,468500,495000,463500,467000,465000,434000,438700,442450,425000,425000,425000,425000,450000,490000,478900,549900,498900,479900,479000,462500,486900,507000,574900,525000,558900,550000,575000,575000,579000
"M Streets","Dallas","TX","Dallas-Fort Worth","Dallas",106,,,,,,,,,,,,,,,520000,545500,549000,535000,509500,505000,479000,464450,435000,435000,435000,435000,479000,488155,478655,470000,449450,479000,479000,450000,499000,499000,499000,499000,504000,499000,519900,499450,537450,525000,525000,524450,549950,557500,515000,549900,559000,639000,592000,562500,649990,666977.5,679000,669999,699500,729000,694450,749000,739500,739900,739450,739500,730000,712500,665000,672450,695000,695000,697000,759000,745500,699000,740000,689000,689450,699000,674900
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2395000,2245000,2270000,2200000,2395000,2349000,2272500,2172000,2195000,2272000,2399000,2395000,2300000,2325000,2350000,2438000,2416500,2489000,2438000,2495000,2495000,2395000,2297000,2299000,2295000,2495000,2495000,2550000,2499000,2499000,2472000,2500000,2475000,2345000,2512500
"Spring Branch West","Houston","TX","Houston","Harris",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,412750,410000,399500,394450,395000,399950,4e+05,399950,399900,402500,425000,415000,411357,415000,415000,415857,399500,389925,378000
"Payne Phalen","Saint Paul","MN","Minneapolis-St Paul","Ramsey",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500,134990,139900,139900,135000,134950,129500,135000,119900,139450,139950,139900,135000,129700
"Neartown - Montrose","Houston","TX","Houston","Harris",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000,694000,679450,709000,709000,719450,729000,749950,749900,799900,775000,769000,769000,769000,769000,795000,787000,769000,769000,779000,792000,789000,799000,830680,862500,862500,789000,789000,779000,750000,749975,744500,749950,749950,784450,799900,799450,799000
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477500,469900,479900,489000,485000,479000,476450,484000,482449,482449,484898,498990,497990,488995,492990,483990,499000,482990,495000,499000,498495,494500,505990,511990,516197.5,519000,523995,535000,549899.5,549400,548030,543073,549990,549534.5,535000
"Roxborough","Philadelphia","PA","Philadelphia","Philadelphia",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274950,249949.5,249949.5,249900,249900,244950,249949.5,249999.5,266950,274000,265000,262450,267000,267499.5,274900,264950,266950,269999,264900,264449.5,259400,279900,279000,276950,297450,279900,285000,284950
"The Lakes","Las Vegas","NV","Las Vegas","Clark",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,283450,278638.5,278138.5,278500,289950,296250,292500,298888,310000,305000,309450,310000,310000,319900,310000,315000,310000,324888,339950,335000,349950,329000,358950,365000,362000,362000,379336,352500,357495,365000,365000,373450,369900,388888,389505.5
"Financial District","New York","NY","New York","New York",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750000,8675000,8650000,7565000,7582500,7612500,7612500,8800000,8800000,7662500,7950000,7725000,7550000,7550000,7550000,7700000
"Eastside-ENACT","Tacoma","WA","Seattle","Pierce",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189950,193495,187472.5,189995,192972.5,189995,179950,189972.5,189995,189725,179900,179975,175000,177450,189475,189995,189972.5,206475,189997.5,190000,184975,189997.5,2e+05,195000,206000,210000,219000,219000,219750,215000,225000,231450,237000,235000,229725
"Rosedale","New York","NY","New York","Queens",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,355000,383325,449000,410000,439000,469000,484000,469990,464000,459000,459000,499000,499000,510000
"Spring Branch East","Houston","TX","Houston","Harris",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669990,669990,669000,725000,780000,785000,785000,825000,825000,825000,799000,750000,750000,780000,780000,780000,780000,775000,792000,769250,759000,759500,735000,691500,734900,729450,722950,722950,716900,749000,747000,725000
"Northwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",118,3e+05,3e+05,315000,324900,319450,314500,308897.5,314500,3e+05,3e+05,299900,299900,309900,315000,308000,313500,319000,322250,319900,320000,320000,309900,307450,299500,298950,299000,315000,304900,304900,309900,305000,299995,279900,279900,292950,309450,312450,304000,357450,349950,350000,340000,339450,359900,367500,373750,365000,379700,335000,344000,339950,336000,342700,369900,342500,349950,344900,344950,339900,339900,349900,372450,372450,371000,382450,387450,384900,382400,366000,379000,352450,350000,404950,392450,394900,394900,387500,388250,389500,388250,384950
"Paradise Hills","Albuquerque","NM","Albuquerque","Bernalillo",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000,236995,237000,247990,239990,239000,250000,250000,247990,249805,249805,250000,250995,253445,257990,260990,253990,265990,259000
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston","Harris",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,689000,649000,649000,599000,612000,694500,679000,699900,749000,759000,759000
"Abbott Loop","Anchorage","AK","Anchorage","Anchorage",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349999.5,339000,350000,320000,329000,320000,320000,299999,299999,309000,339950,359950,359900,375000,374900,366950,359500,354950,359900,354950,350000,350000,349000,342450,349950,357400,359950,356900,339950,324900
