"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Adams Morgan","Washington","DC","Washington","District of Columbia",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2700,2700,2600,2300,2460,2450,2550,2600,2550,2500,2400,2400,2395,2625,2300,2240,2320,2400,2600,2400,2400,2400,2490,2450,2297.5,2400,2575,2600,2395,2300,2295,2250,2197.5,2250,2300,2300,2300,2300,2500,2400,2400,2400
"Midtown","Atlanta","GA","Atlanta","Fulton",124,,,,,,,,,,,,,,,,,,,,,,1800,1700,1650,1672.5,1650,1637.5,1612.5,1650,1650,1795,1600,1575,1795,1795,1800,1772.5,1850,1800,1799,1960,1925,1689,1950,1999,1800,1700,1600,1575,1700,1795,1750,1950,1750,1845,1772.5,1700,1795,1750,1980,2000,2000,1940,2000,2050,2195,1950,1950,1950,1950,1850,1850,1800,1875,1885,1900,1900,1795,1850,1965
"Seatack","Virginia Beach","VA","Virginia Beach","Virginia Beach City",125,,,,,,,,,,,,,,,,,,,,,,,1395,1350,1350,1295,1360,1285,1395,1450,1400,1300,1250,1250,1250,1250,1250,1250,1275,1224,1200,1200,1200,1295,1295,1295,1250,1297.5,1300,1295,1250,1200,1200,1200,1295,1250,1225,1200,1200,1250,1250,1250,1250,1262.5,1295,1250,1300,1300,1375,1350,1295,1295,1250,1250,1297.5,1397.5,1297.5,1250,1300,1300
"Tribeca","New York","NY","New York","New York",126,,,,,,,,,,,,,,,,,,,,,6422.5,5850,5400,5500,5772.5,4995,5172.5,4800,5350,5397,5300,5300,5100,4800,4995,5000,5000,5100,5200,5200,5400,5400,5175,5200,5495,6000,5980,5895,5722.5,6000,6095,6047.5,6300,6000,6347.5,6000,6000,5972.5,6000,6400,5925,6450,6395,6400,6395,6097.5,6000,5950,5800,5697.5,5722.5,6000,6095,5900,5895,5972.5,5547.5,5595,5900,5595
"Logan Circle","Washington","DC","Washington","District of Columbia",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2500,2497.5,2575,2575,2550,2700,2975,2799.5,2643,2527.5,2795,3000,2750,2790,2912.5,2650,2800,2750,2790,2770,2749.5,2795,2910,3200,2875,2850,2750,2725,2750,2750,2750,2725,2700,2700,2850,2900,2890,2890,2900,2910,2900,2775,2890,2900,2800,2797.5,2695,2800,2925,2850,2940
"Kenmore","Boston","MA","Boston","Suffolk",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2900,2781,2700,2600,2520,2800,2800,2600,2550,2550,2600,3004,3076,2874.5,2800,2800,2788,2500,2475,2600,2700,2800,2800,2995,3063,3000,3000,2800,2800,3045.5,2700,3000,2900,2995
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",129,,,,,,,,1675,1700,1800,1725,1600,1600,1600,1600,1600,1650,1650,1650,1672.5,1757.5,1750,1800,1800,1900,1900,1875,1975,2100,2100,2025,2000,2000,2000,2100,2175,2200,2195,2100,2100,2100,2100,2150,2200,2100,2100,2100,2000,2000,2000,2000,2100,2150,2135,2150,2100,2150,2175,2100,2050,2100,2150,2300,2300,2400,2409.5,2400,2400,2400,2500,2500,2500,2500,2550,2500,2400,2300,2300,2400,2300
"University Village - Little Italy","Chicago","IL","Chicago","Cook",130,,,,,,,,,,,,,,,,,,,,,,,1900,1850,1800,1800,1762.5,1850,1900,1900,1900,1850,1800,1800,1600,1550,1700,1700,1680,1519.5,1552.5,1522,1500,1499,1700,1800,1800,1800,1800,1800,1800,2000,1982.5,1900,2075,2023,2000,2000,1987.5,1830,1775,1800,1800,1912.5,2000,2000,2200,1999.5,1950,1950,2000,2000,2000,1995,2046,2000,2046,2100,2050,1900
"Gold Coast","Chicago","IL","Chicago","Cook",131,,,,,,,,,,,1650,1650,1625,1600,1725,1750,1847.5,1600,1687.5,1750,1700,1550,1542.5,1562.5,1650,1597,1692,1687,1800,1725,1885,1800,1850,1850,1700,1802,1804,1700,1700,1705.5,1673,1650,1644.5,1636.5,1695,1637,1695,1674,1674.5,1700,1800,1792.5,1725,1750,1800,2000,2000,1999,1850,1850,1850,1800,1800,1800,1862.5,1800,1797.5,1795,1800,1825,1800,1767.5,1750,1750,1950,1775,1800,1800,1817.5,1700
"Fishtown","Philadelphia","PA","Philadelphia","Philadelphia",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1472.5,1550,1595,1500,1537.5,1500,1497.5,1495,1597.5,1525,1500,1350,1470,1500,1400,1472.5,1500,1500,1500,1695,1797.5,1675,1800,1595,1600,1550,1500,1497.5,1525,1500,1600,1685,1662.5,1700,1700,1687.5,1597.5,1500,1595,1595,1500,1625,1800,1650,1587,1600,1600,1450
"Villages of Palm Beach Lakes","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",133,,,,,,,,,,,,,,,,950,950,950,950,975,979,982,950,950,999.5,1050,1050,999.5,1000,999,1000,1000,999,1000,1000,1000,1000,1000,1025,1000,1050,1000,1016,1000,1100,1100,1100,1112.5,1125,1100,1100,1100,1100,1135,1150,1150,1172.5,1150,1150,1150,1150,1150,1195,1200,1200,1175,1197.5,1225,1200,1200,1200,1200,1250,1250,1300,1250,1250,1295,1200,1250
"Tudor City","New York","NY","New York","New York",134,,,,,,,,,,,,,,,,,,,,,,,,,,2986,3000,3000,3000,3000,3000,3000,3000,3000,2967.5,2900,2870,2960,2995,2999,2999,3000,3000,3037.5,3190.5,3100,3100,3000,3000,3000,3000,3025,3025,3200,3181,3200,3200,3200,3165.5,3125,3000,3000,3100,3200,3112.5,3245.5,3300,3245.5,3250,3300,3300,3200,3200,3181,3190.5,3200,3200,3181,3100,3000
"Battery Park","New York","NY","New York","New York",135,,,,,,,,,,,,3295,3150,3095,3395,3082.5,3145,3597.5,3650,3500,3450,3395,3400,3590,3772.5,3750,3707.5,3772.5,3945,3995,3800,3800,3800,3895,3650,3577.5,3500,3500,3550,3745,3695,3655,3795,3995,3775,3550,3500,3500,3500,3500,3500,3700,4000,4000,3997.5,4000,3772.5,3972.5,3850,3850,3665,3650,3725,3700,3895,3895,4047.5,4200,4200,4495,4200,4000,4000,3995,4200,4225,4332.5,3995,4000,4295
"West University","Austin","TX","Austin","Travis",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1437.5,1462.5,1475,1462.5,1400,1597.5,1495,1462.5,1395,1385,1400,1495,1485,1500,1500,1480,1495,1495,1275,1300,1325,1557.5,1600,1600,1557.5,1725,1700,1500,1350,1495,1350,1450,1497.5,1400
"Pioneer Park","Las Vegas","NV","Las Vegas","Clark",137,,,,,,,,,,,,,,,,,,,,,,750,797.5,795,762.5,800,825,825,815,800,750,750,750,795,800,799,800,800,800,800,812.5,850,850,795,795,785,795,800,800,825,812.5,850,850,850,850,872.5,850,850,850,825,800,862.5,897,875,875,857.5,857.5,850,895,850,850,850,900,875,850,895,900,850,875,897.5
"Dupont Circle","Washington","DC","Washington","District of Columbia",138,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2200,2500,2612.5,2275,2200,2400,2300,2300,2325,2450,2462.5,2500,2569.5,2487,2487,2500,2400,2300,2500,2560,2450,2455,2455,2450,2477.5,2500,2300,2400,2500,2500,2350,2300,2200,2100,2345,2400,2400,2395,2350,2305,2300,2425,2372.5,2545,2500,2500,2460,2399.5,2525,2550,2400,2550,2497,2399
"Near West Side","Chicago","IL","Chicago","Cook",139,,,,,,,,,,,,1600,1650,1700,1665,1655,1700,1800,1900,1900,1995,2000,1850,1912.5,1997.5,1900,1937.5,1995,1897.5,1900,1980,1972.5,2000,1900,1900,1825,1850,1862.5,1850,1865,1860,1900,1900,1900,1900,1900,2000,2000,2000,2000,2000,2225,2150,1995,2100,2000,2100,2197.5,2250,2150,2000,2150,2150,2200,2247.5,2272.5,2400,2400,2200,2300,2250,2195,2250,2300,2385,2297.5,2495,2297.5,2500,2100
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",140,,,,,,,,,2100,1990,1700,1700,1690,1695,1750,1800,1800,1900,2000,1950,1975,1995,1900,1800,1900,1980,2150,2100,2125,1925,1800,1850,1800,1800,1800,1800,1850,1900,2100,2300,2300,2300,2100,2250,2200,2200,2200,2275,2250,2200,2150,2250,2345,2400,2300,2100,2100,2100,2000,2100,2200,2295,2500,2500,2500,2400,2300,2300,2250,2300,2300,2300,2300,2250,2250,2200,2150,2075,2150,2000
"South Lakes Dr - Soapstone Dr","Reston","VA","Washington","Fairfax",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1750,1712.5,1700,1750,1750,1742.5,1700,1725,1825,1850,1800,1750,1750,1750,1795,1795,1795,1787.5,1747.5,1700,1800,1800,1725,1700,1750,1795,1797.5,1795,1800,1800,1750,1750,1800,1750,1750,1700,1700,1800,1850,1795,1700,1725,1750,1850,1870,1850
"North Cambridge","Cambridge","MA","Boston","Middlesex",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2884,2800,2600,2550,2800,2800,2884,2800,2843,2884,2866.5,2883.5,2883.5,2950,2883,2803,2750,2781.5,2803,2883,2803,2754.5,2781.5,2803,2800,2953,2803,2895,2884
"Mid-Cambridge","Cambridge","MA","Boston","Middlesex",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,2250,2160,2200,2200,2275,2240,2250,2250,2200,2200,2435,2435,2200,2200,2200,2200,2200,2400,2500,2400,2400,2400,2350,2250,2372.5,2495,2500,2400,2525,2497.5,2500,2500,2425,2500,2400,2400,2500,2500,2400,2400,2350,2400,2500,2500,2500,2500
"Downtown","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",144,,,,,,,,2300,2250,2250,2300,2200,2100,2000,2100,2150,2100,2150,2200,2250,2300,2250,2250,2250,2300,2250,2200,2200,2250,2300,2300,2350,2350,2300,2400,2400,2400,2450,2400,2400,2300,2200,2300,2450,2400,2400,2380,2377.5,2350,2350,2350,2400,2400,2450,2400,2350,2200,2200,2200,2200,2300,2350,2450,2400,2500,2600,2600,2500,2500,2500,2500,2500,2500,2500,2500,2450,2450,2400,2300,2480
"Ballston-Virginia Square","Arlington","VA","Washington","Arlington",145,,,,,,,,,,,,,,,,,,,,,,,,,,2395,2495,2600,2575,2375,2450,2500,2397.5,2600,2500,2597.5,2472.5,2570,2500,2590,2672.5,2695,2595,2550,2500,2325,2300,2400,2400,2450,2450,2695,2470,2490,2450,2450,2450,2470,2400,2497.5,2400,2400,2400,2350,2200,2295,2425,2400,2470,2470,2447.5,2497.5,2425,2500,2575,2600,2650,2400,2400,2500
"Cambridgeport","Cambridge","MA","Boston","Middlesex",146,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,2627.5,2697,2700,2987.5,3145.5,3038,3059,3145.5,3100,3184,3102,3055,3100,3034.5,3041,3076,3200,3330,3300,3300,3289.5,3300,3279,3239.5,3239.5,3200,3000,3000,3279,2950,3000,3000,3024,3024,3031,3279,2992.5,3000,3000,3012,3100,3038,3024,3038,3000,2985,3038,3069,3200,3225,3200,3300,3300
"Downtown","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",147,,,,,,,,,,,,,,,,,,,,,,,,,1600,1850,1850,1600,1850,1747.5,1675,1525,1572.5,1610,1595,1497.5,1650,1500,1750,1995,1800,1750,1800,1750,1750,1762.5,1950,1900,1965,1950,1895,2000,2097.5,1950,1950,1922.5,1997.5,1900,2001,1995,1997.5,2250,2100,2225,2150,1950,2097.5,2125,2095,2097.5,2172.5,2150,2097.5,1997.5,2000,2100,2100,2000,2100,2250
"South Beach","San Francisco","CA","San Francisco","San Francisco",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,4400,4000,4375,4000,4275,4187.5,4175,4000,4200,4225,4100,4000,3975,3925,3962.5,4000,4050,4000,4200,4000,4325,4750,4450,4500,4500,4550,4650,4300,4885,5300,5099.5,5250,5500,5225,5000,4880,4947.5,4997,4950,5000,4450,4500,4497.5,5094,4450
"Park West","Chicago","IL","Chicago","Cook",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.5,1522,1500,1500,1535,1539.5,1497.5,1535,1535,1650,1662.5,1725,1650,1600,1600,1597,1500,1500,1550,1697.5,1775,1650,1775,1797.5,1850,1850,1795,1795,1785,1700,1700,1650,1650,1599,1550,1600,1700,1715,1690,1787.5,1650,1825,1875,1750,1700
"Buena Park","Chicago","IL","Chicago","Cook",150,,,,,,,,,,,,,1199.5,1100,1200,1262.5,1320,1270,1295,1300,1335,1350,1345,1350,1325,1385,1362.5,1295,1305,1250,1307.5,1440,1395,1450,1450,1395,1510,1450,1430,1405,1395,1355,1360,1400,1400,1400,1400,1360,1400,1360,1400,1480,1572.5,1650,1600,1600,1500,1500,1467.5,1487.5,1455,1550,1450,1575,1600,1550,1575,1500,1425,1400,1400,1450,1485,1500,1550,1500,1500,1500,1500,1550
"SoHo","New York","NY","New York","New York",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050,4823.5,5050,4647,4647,5150,5250,4773.5,4900,4400,4500,4374.5
"Old Town","Chicago","IL","Chicago","Cook",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295,1950,1995,1930,1950,1890,1900,1870,1800,1792.5,1800,1800,1892.5,1890,1950,2197.5,1975,1900,2000,1900,1925,2000,2000,2000,1925,1925,1890,1900,2147.5,1900,2000,1950,1900,1900,1900,1895,2000,2000,2000,1925,1950,1875,1775,1950,1870
"Hunters Point","New York","NY","New York","Queens",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2720,2735,2750,2795,2800,2847,2805,2997.5,3000,3100,3120,3105,3147.5,3100,3085,3042.5,3000,3100,3130,3092.5,3150,3120,3105,3130,3235,3150,3150,3242.5,3110,3140,3200,3217.5,3250,3250,3300,3150,3097.5,3085,3150,3085,3150,3370,3199
"Peabody","Cambridge","MA","Boston","Middlesex",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2100,2350,2270,2312.5,2162.5,2132.5,2100,2200,2170,1900,1900,1950,2100,2050,2100,2200,2000,2000,2047.5,2200,2225,2275,2300,2325,2250,2150,2100,2250,2337.5,2400,2500,2500,2400,2400,2500,2500,2500,2400,2400,2400,2300,2500,2450,2500,2500
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",155,,,,,,,,,,,,,650,650,700,637.5,650,695,750,750,750,750,800,775,750,750,775,750,800,760,800,800,800,800,800,795,725,750,750,760,750,800,860,900,900,900,900,900,850,850,850,850,850,850,850,900,910,972.5,950,900,900,962.5,900,950,900,975,1100,1000,1025,1050,1100,1000,1000,1000,1000,1000,950,1000,1000,1000
"The Waterfront","Jersey City","NJ","New York","Hudson",156,,,,,,,,,,,,,,,,,,,,,2600,3000,2995,2800,2750,2650,2995,3100,2910,3000,3000,2925,3200,3175,2800,2950,2650,2800,2850,2840,3000,2900,2950,2925,3042.5,3092.5,2990,2977.5,2985,2825,2875,2850,2825,3000,3100,3050,2800,2800,2800,3100,3275,3275,3300,3350,3100,3100,3100,3200,2950,2800,2900,2850,2900,3150,3150,2900,2975,2960,3100,3175
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",157,,,,,,,,,,,,1250,1200,1200,1200,1212.5,1300,1300,1340,1400,1350,1290,1250,1250,1250,1250,1200,1225,1250,1299.5,1350,1325,1400,1250,1250,1200,1200,1200,1200,1200,1200,1200,1150,1200,1200,1200,1200,1200,1200,1182.5,1200,1200,1200,1200,1200,1250,1240,1250,1200,1250,1300,1300,1350,1350,1300,1300,1300,1300,1300,1275,1275,1280,1300,1300,1300,1300,1325,1300,1300,1300
"Fairlington-Shirlington","Arlington","VA","Washington","Arlington",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896,1873.5,1951,1995,1900,1900,1900,1925,2050,2050,1975,2000,1977.5,1965,2000,1990,1995,1950,1962.5,2000,1837.5,1895,1897.5,1950,1992.5,2000,1950,1900,1900,1992.5,1872.5,1990,1925,1962.5,1900,1825,1995,1850,2000,1750,2000,2000
"The Loop","Chicago","IL","Chicago","Cook",159,,,,,,,,,,,,1825,1800,1844.5,1850,1827.5,1849,1871,1895,1850,1845,1929,1925,1913,1845,1913,1954,1975,1912,2100,1985,2000,1891,1950,1933,1945,2100,1990,2149,2100,2000,2000,2000,1995,1997.5,2100,2150,2175,2100,2100,2100,2100,2200,2150,2200,2250,2232,2200,2150,2200,2250,2200,2200,2150,2100,2200,2200,2100,2100,2100,2150,2185,2200,2200,2200,2200,1987,2250,2300,2250
"Murray Hill","New York","NY","New York","New York",160,,,,,,,,,,,,,,,2800,3000,2850,2925,2970,2937.5,2900,3200,2975,3000,2997.5,2950,3000,3200,3250,3195,3100,3200,3300,3250,3200,3100,3200,3200,3250,3300,3200,3200,3100,3175,3500,3500,3450,3651.5,3500,3437.5,3400,3335,3250,3272.5,3500,3425,3425,3500,3425,3300,3462.5,3500,3400,3400,3500,3450,3437.5,3550,3625,3625,3400,3400,3500,3674,3800,3800,3600,3676.5,3775,3800
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",161,2000,2000,2000,1900,1875,1800,2100,2300,2200,2350,2300,2200,2000,1950,1950,2000,2000,2000,2100,2095,2075,2200,2200,2300,2400,2300,2300,2300,2400,2300,2200,2300,2300,2300,2400,2350,2350,2400,2300,2400,2500,2400,2400,2500,2500,2400,2400,2480,2500,2500,2500,2500,2500,2500,2500,2500,2500,2600,2600,2650,2900,2800,2899,2900,2999,3000,2800,2675,2850,3000,2950,2890,2925,2900,2700,2750,2700,2600,2500,2500
"Mission Valley East","San Diego","CA","San Diego","San Diego",162,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1775,1724.5,1750,1850,1800,1925,1700,1895,1872.5,1799.5,1772.5,1672.5,1860,1800,1850,2000,1932.5,2195,2172.5,1900,1950,1995,1925,1992.5,1982.5,2172.5,2195,2025,1920,2062.5,2125,2100,2095,2000,1997.5,2057.5,1982.5,2025,2050,2050,2172.5,2012.5,2150,2095,2100,2295,2197.5,2225,2100,2172.5,2050,2100,2300,2175
"Sunset Hills","Reston","VA","Washington","Fairfax",163,,,,,,,,,,,,2200,2100,2100,2100,2300,2000,2000,1862.5,1950,2050,1972.5,1925,2000,2150,1925,1875,1972.5,1995,2160,2100,2050,2000,2000,2075,2125,1995,1895,1895,1980,2095,2200,2200,2150,2100,2000,1997.5,2050,1997.5,1995,1900,1900,2000,2125,2200,2100,2000,2000,2095,2125,2050,1972.5,1995,2000,1995,2050,2200,2200,2100,2100,2150,2000,2050,2074.5,2125,1850,2000,1962.5,2000,1900
"East Cambridge","Cambridge","MA","Boston","Middlesex",164,,,,,,,,,,,,,,,,,,,,,,,,3150,3061.5,3064,2879.5,2750,3200,3227,2925,3000,3150,3100,3150,3187,3187,3091.5,3100,3071,3200,3287,3250,3237.5,3400,3349,3354,3400,3354,3350,3300,3344,3194.5,3000,2949,3200,3200,3200,3200,3200,3225,3250,3300,3194.5,3169.5,3100,3200,3189,3144.5,3189,3287.5,3100,3144.5,3200,3200,3344,3200,3100,3000,3000
"North End","Boston","MA","Boston","Suffolk",165,,,,,,,,,,,,,,,2300,2300,2350,2500,2772.5,2700,2650,2600,2625,2880,2700,2850,2800,2700,2600,2800,2800,2650,2650,2800,2685,2612.5,2500,2695,2800,2650,2800,2800,2800,2900,2775,2650,2650,2575,2550,2500,2525,2600,2650,2650,2700,2600,2600,2650,2550,2550,2672.5,2750,2750,2675,2650,2625,2600,2500,2400,2450,2500,2500,2500,2600,2800,2800,2650,2700,2900,2900
"Radnor-Ft Myer Heights","Arlington","VA","Washington","Arlington",166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.5,2200,2000,2172.5,2150,2000,2000,2073.5,2000,2000,2000,2100,2290,2100,1970,2000,1950,1925,1950,2072.5,2097.5,1950,2195,2025,1950,1950,2125,2000,1950,2000,1950,2200,1950,1895,2150,2100
"Downtown","New York","NY","New York","Kings",167,,,,,,,,,,,,,,,,,,,,,2710,2747.5,2695,2722.5,3000,2779,2695,2702,2685,2685,2665,2865,2750,3000,2900,2964,2953,2990,3000,3035,3027.5,3025,3140,3025,3082,2997.5,2997.5,3300,3345.5,3300,3039,3162.5,3200,3200,3200,3200,3250,3200,3200,3345.5,3450,3425,3300,3370.5,3627.5,3650,3499.5,3465,3437.5,3395.5,3300,3346,3391,3380,3039,3050,2755,3144.5,3200,3395.5
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",168,,,,,,,,,,,,,,,,,,,,1490,1450,1500,1500,1550,1550,1500,1525,1500,1450,1450,1399,1350,1400,1550,1550,1500,1450,1500,1500,1550,1525,1550,1450,1500,1550,1550,1625,1550,1650,1600,1600,1575,1600,1625,1600,1600,1650,1600,1675,1650,1650,1675,1750,1800,1850,1875,1900,1900,1900,1962.5,1947.5,1950,2000,1975,2000,1900,1999.5,1825,1750,1862.5
"Beacon Hill","Boston","MA","Boston","Suffolk",169,,,,,,,,,,,,,,,,,,,,,,,,2625,2625,2395,2500,2600,2600,2500,2497.5,2600,2625,2600,2600,2600,2600,2600,2650,2600,2587.5,2700,2562.5,2550,2700,2650,2650,2600,2700,2650,2700,2750,2750,2650,2600,2600,2650,2500,2600,2675,2700,2675,2600,2600,2600,2600,2600,2500,2500,2500,2600,2700,2700,2700,2650,2750,2750,2650,2600,2650
"Little Italy","New York","NY","New York","New York",170,,,,,,,,,,,,,,,,,,,,,3475,3500,3510,3795,3497.5,3400,3725,3500,3500,3495,3495,3300,3495,3500,3550,3595,3550,3650,3600,3500,3525,3495,3500,3700,3425,3397.5,3450,3790,3460,3572.5,3500,3450,3547.5,3400,3397.5,3472.5,3395,3395,3472.5,3395,3472.5,3472.5,3800,3822.5,3817.5,3850,3547.5,3700,3675,3745,3547.5,3497.5,3450,3350,3395,3395,3450,3450,3550,3450
"Belltown","Seattle","WA","Seattle","King",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165,2000,2000,2147.5,2100,1950,1950,1995,2074.5,1995,2200,2025,1900,2000
"River North","Chicago","IL","Chicago","Cook",172,,,,,,,,,,,,,,,,,,,,2227,2165,2195,2236,2250,2161,2250,2300,2300,2300,2275,2400,2466,2494,2484,2402.5,2425,2400,2300,2415,2392,2341,2324,2326,2404,2400,2399.5,2250,2181,2250,2256,2300,2525,2500,2500,2399,2387,2400,2500,2465.5,2419,2405,2405,2600,2700,2600,2700,2399.5,2374.5,2350,2450,2500,2500,2450,2402.5,2400,2483,2300,2399,2400,2400
"East Village","San Diego","CA","San Diego","San Diego",173,,,,,,,,,,,,,,,,,,,,2350,2300,2297.5,2250,2400,2250,2250,2225,2000,2100,2100,2100,2100,2162.5,2097.5,2250,2350,2300,2250,2225,2172.5,2295,2299,2295,2297.5,2425,2425,2600,2491.5,2400,2395,2350,2397.5,2400,2350,2435,2400,2400,2400,2600,2450,2500,2400,2300,2450,2575,2397.5,2300,2395,2450,2450,2425,2400,2500,2650,2650,2400,2325,2300,2500,2425
"Old City","Philadelphia","PA","Philadelphia","Philadelphia",174,,,,,,,,,,,,,,,,,,,,,,,,,2147.5,2100,2150,1900,2099.5,2100,2100,2000,2000,2100,1817.5,1795,1795,1797.5,1895,1925,1850,1750,1850,1950,1900,1795,1795,1700,1700,1700,1700,1872.5,1812.5,1785,1897.5,2000,2000,1900,1955,1872.5,1897.5,1900,1900,1950,1975,2000,1925,1900,1962.5,1975,1900,1850,1872.5,1850,1900,1850,1800,1850,1915,2000
"Old Town Triangle","Chicago","IL","Chicago","Cook",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165,1994.5,2000,2000,2000,2200,2200,2295,2200,1990,1990,1990,2055,1975,1995,1950,1960,1950,1945,1950,1947.5,2027.5,2140,2100,2000,2100,2195
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425,1450,1500,1350,1400,1450,1400,1500,1600,1550,1450,1500,1575,1550,1500,1450,1450,1500,1450,1425,1450,1500,1600,1575,1600,1650,1650,1650,1620,1587.5,1600,1600,1627.5,1600,1600,1575,1550,1525,1550,1600,1500
"North Burnett","Austin","TX","Austin","Travis",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,1141.5,1125,1221.5,1333,1350,1350,1350,1350,1350,1350,1350,1333,1350,1350,1350,1350,1350,1315,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1314,1379,1333,1314,1333,1315,1280
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale","Broward",178,,,,,,,,,2500,2400,2500,2395,2200,1900,1850,1900,1900,1800,1800,1890,1900,1962.5,1900,1875,2000,1850,1800,1800,1900,1950,2000,2000,2100,2200,2200,2200,2100,2100,2000,1974.5,2000,2000,2000,2100,2200,2300,2300,2150,2200,2150,2100,2000,2100,2100,2300,2200,2300,2400,2300,2250,2100,1900,2100,2200,2200,2200,2350,2400,2350,2350,2350,2300,2350,2200,2000,2100,2050,1912.5,2100,2200
"Downtown","Austin","TX","Austin","Travis",179,,,,,,,,,,,,1900,1950,2050,2100,2025,2075,2000,2100,2033,1895,2000,2066,2097.5,2195,2275,2250,2195,2200,2200,2050,2100,2100,2200,2225,2200,2300,2200,2180.5,2158,2257,2200,2195,2195,2250,2300,2337.5,2297.5,2300,2250,2250,2376,2297.5,2112.5,2230,2200,2150,2424.5,2375,2375,2400,2472,2472,2472.5,2400,2250,2395,2325,2395,2350,2449,2424.5,2350,2350,2498,2498.5,2449,2200,2424.5,2498.5
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",180,,,,,,,,,,,,,,,,,,,,,,1700,1595,1600,1400,1500,1450,1400,1400,1490,1600,1495,1450,1590,1600,1592.5,1600,1600,1650,1700,1600,1470,1350,1450,1600,1600,1500,1462.5,1500,1462.5,1450,1500,1450,1462.5,1500,1600,1650,1650,1650,1650,1650,1600,1472.5,1500,1572.5,1595,1500,1600,1700,1700,1750,1662.5,1700,1750,1750,1750,1750,1750,1750,1600
"NoHo","New York","NY","New York","New York",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4000,4475,4000,3925,3925,4099.5,3899,3900,3950,3950,4000,4275,3997.5,3995,3995,4000,4000,4300,4150,3997.5,4150,4150,4395,4350,4597.5,4300,4300,4000,4000,3997.5,4300,3995,4300,4500,4600,4500,4500,4300,4350,4397.5,4300,4395,4300,3995,3950
