"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Kew Gardens Hills","New York","NY","New York","Queens",71,239000,233450,229000,229000,228990,229900,229900,229900,227495,229900,229000,229450,225000,224450,219990,219990,225000,219945,218000,215000,210000,209000,209000,209694,210000,209990,210000,214900,212450,215000,205500,202000,199999.5,199000,199000,199000,199000,199999.5,199999,199000,199000,199000,199000,199000,198900,199000,199900,205000,208450,215000,214900,210000,215000,212500,212500,215000,215000,213000,207000,205000,209000,219499.5,219999,219999,220000,224940,234000,234888,231500,229000,229000,229000,229388,229000,236944,239995,249000,250000,263000,253000,253000
"Coral Way","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,314900,3e+05,297000,290000,299000,297000,299000,319000,320000,320000,320000,319000,315700,317350,329000,330000,333000,345000,345000,337169,325000,350000,357000,364950,362000,365000,365000,365000,359900,357000,354500,351500,355000,369000
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216250,220000,225000,225000,210000,225000,215000,219000,217000,230950,229900,226000,235000,237450,239900,260000,234900,235000,229999.5,234900,247000,238499,254250,243499.5,248950,253500,245000,249950,251000
"Greater Heights","Houston","TX","Houston","Harris",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000,347000,339000,349450,349990,349945,348500,353500,355000,357000,364950,365000,375000,370000,375495,378224,374549,377870,377773,377773,377500,399990,409000,419000,419900,414900,399900,404900,415000,409000,424950,435000,439450,430600,424900,415000
"Briarforest Area","Houston","TX","Houston","Harris",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,129900,129900,129000,124975,131400,125000,133700,127250,129500,140000,140000,138500,137249.5,139900,132900,136400,139900,129900,129450,130000
"South End","Tacoma","WA","Seattle","Pierce",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100400,113750,105000,109900,110000,119900,119000,120000,118800,120000,119950,119950,117000,115000,119899.5,125000,128000,127000,125000,133100,132500,144900,143700,139950,135000,136900,129500,129500,143700,145000,145000,162394,169894,174500,169000
"Newhall","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231000,235000,237500,240000,235000,239950,250000,249500,243000,229700,235000,229500,235000,235000,239000,239500,239500,239950,233500,239000,237500,236250,238700,260000,274000,274450,285000,292450,292450,310000,303997.5,269999.5
"Bayside","Virginia Beach","VA","Virginia Beach","Virginia Beach City",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138000,144900,144900,139000,140000,147500,148750,152500,152500,154900,152500,147000,155500,154500,159000,155450,155000,155000,154450,144900
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,399800,399850,407450,409900,420000,419950,415000,421250,449900,420000,445000,426000,429900,454950,464900,450000,446950,444900,435000,429000,429900,449950,455500,440000,439950,449000,465000,469800,485000,487500,479499.5,482000
"Silver Lake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665000,639000,694000,708750,782000,735000,735000,699000,699000,672500,677990,682245,699000,699000,699000,699000,699000,699500,695000,7e+05,747000,838116,799000,799000,799000,770000,799000,799000,799000,839900,845000
"North Cheyenne","Las Vegas","NV","Las Vegas","Clark",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117450,126000,129900,137290.5,124900,112750,119999,118800,121450,110000,110000,119900,119900,120000,130000,127450,144399.5,139000,123990,130000,124999,133700,122499.5
"Charleston Heights","Las Vegas","NV","Las Vegas","Clark",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68450,70000,70000,70000,69900,70000,68000,66000,66000,69450,74945,76500,75000,76000,75000,76000,76000,76000,75000,80995,85000,85500,85000,85000,85000,85000,85000,82444,79990,79900,84900,86500,84900,84900
"Lake View East","Chicago","IL","Chicago","Cook",83,319900,319450,310000,315900,3e+05,309000,299900,309000,299999.5,299500,299000,289900,279900,279250,279700,282450,277000,275000,274900,274950,269900,265000,264700,259900,259000,252450,249900,247500,248250,249000,249950,250000,265000,274900,299900,274950,278900,275000,280000,299900,301995,304990,299999,299900,299900,313900,299900,310000,299900,312450,310000,309000,310000,321950,312000,322450,315000,299900,299000,299900,295500,299900,299900,325000,318450,317000,321950,302000,299000,309900,309500,309700,310000,315000,314000,311950,319000,316950,332000,352500,350000
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso",84,169900,149900,159900,173750,155000,168200,170000,174900,169900,149900,144450,141047,138000,131800,132600,149000,149450,155000,159425,158950,158000,149000,146950,149900,149450,149900,155000,154000,158500,155000,154900,155000,149900,157500,177250,160000,158250,152000,150500,157000,159900,159900,185000,185000,182500,179500,172250,172250,159500,153950,169450,167700,169000,163500,159900,162000,165000,165000,157850,165000,163750,159900,169900,186200,205500,189950,189000,191500,191250,199450,195500,202500,207000,205000,181750,199745,187200,187250,194500,199900,227500
"South Loop","Chicago","IL","Chicago","Cook",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382000,399900,369499.5,393500,368999,399000,399000,393500,391450,408000,395000,395500,395250,369000,368250,396500,379700,375000,373900,360000,359900,354000,362880,368450,366000,366450,365000,352800,357900,368500,369900,370000,360000,372000,386650
"South Boston","Boston","MA","Boston","Suffolk",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,499000,469000,469000,509450,512400,507200,519000,499000,519000,554000,595000,549000,545000,549000,539850,559000,581500,569000,559450,525000,515000,564000,599999,615000,649000,639000,625000,599000,599000,584000,579000,579000,599000,584617,599450,639450,669000,659000,677000,652499.5,684500,689000
"Hyde Park","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317000,344900,350000,329000,320000,315000,310000,309499.5,309999,296750,325250,327194,337000,362500,365000,339000,337000,339000,339450,339950,339950,359000,369000,367000,370000,385000,370000,376250
"Del Rey","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729000,796388.5,789000,780000,785000,775000,774500,775000,793000,8e+05,799000,799450,799450,814000,850000,830000,819000,820000,849000,849000
"Whitney","Las Vegas","NV","Las Vegas","Clark",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,89450,90000,90000,90000,90000,90000,90000,94900,89200,98250,100949.5,98000,92000,90000,94999,103000,105000,106900,105450,105990,109900,115000,113500,117500,116000,116000,119900,119000,119149.5,120000,119000,124450,124900,122450,119000
"Columbia Heights","Washington","DC","Washington","District of Columbia",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452450,484439.5,499990,569000,619000,589500,599000,540000,549900,544900,549900,575000,547450,557000,584900,569900,550000,599000,549000,549900,577450,589450,599900,577000,549900,559999,599825,599000,599900,619450,610000,599825,585000,589450,598000,580000
"Old Brooklyn","Cleveland","OH","Cleveland","Cuyahoga",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,75000,73850,69900,69450,66900,68900,64900,63900,67000,63400,64900,64900,62200,62950,64450,67900,67900,64900,64900,64900,64450,60299,65000,69500,65000,64950,65000,65000,72750
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255000,1249000,1295000,1349000,1316500,1298000,1298000,1229000,1265000,1250000,1299000,1299000,1350000,1350000,1385000,1495000,1396999.5,1424499.5,1529500,1454499.5,1395000,1495475,1495000,1495000,1595000,1397000,1399000,1475000,1499000,1450000,1462500
"East Las Vegas","Las Vegas","NV","Las Vegas","Clark",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49999,48900,47500,49949.5,49900,53999.5,49999,49999,51000,49974.5,48000,49900,52900,54949.5,55000,60250,60000,61000,60000,59945,59995,62900,54900,53450,54000,55900,55000,56000,58000,59900,62700,59450
"Sawtelle","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729000,699000,699000,695000,699000,699000,732500,777000,754500,769000,775000,727000,749000,765000
"Summerlin South","Las Vegas","NV","Las Vegas","Clark",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324847.5,324847.5,314900,329000,317500,293750,298000,299500,299900,305000,309900,299000,305000,307000,299970,299925,309423,309000,309846,297000,299500,295000,307000,315500,325950,316450,318500,319950,328500,334998,337449
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",96,329995,330000,370000,337500,359990,323750,319250,331000,349250,347000,344000,345000,341450,330450,348000,348500,371250,363900,370500,377000,374700,388000,388000,373100,386500,374000,389300,379000,402500,402000,405000,401300,389000,385000,387000,395000,371800,374700,378449.5,385000,384500,340000,337000,340000,340000,345000,359500,332000,375000,401250,380750,370000,387500,398500,399000,385000,385000,4e+05,395000,427500,409000,439900,438500,438000,422500,429000,424444,420450,427500,457000,415000,415000,415000,410000,445000,445000,437000,458000,458000,449888.5,452500
"Berclair-Highland Heights","Memphis","TN","Memphis","Shelby",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32450,29000,28500,28250,25000,26000,27750,27500,27000,27750,29450,30500,35900
"Southwest","Reno","NV","Reno","Washoe",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,238500,232450,235500,242450,245000,244950,264750,249450,285000,276250,247000,275000,259900,239950,266250,272000,285750,275000,260000,280000,299000,311010,315000,299500,279900,282000
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",99,729500,767000,699000,699000,689000,679000,662000,699000,684500,675000,672000,640000,629000,684000,629000,613758,625000,625000,599000,599000,629000,579000,598000,629500,629000,649900,698940,679000,674000,679500,669000,735000,732000,759000,799000,779000,769000,749000,749000,799000,804500,814000,790000,750000,766950,794000,789000,859000,789000,772000,749000,758000,763400,799000,824000,829000,819000,799000,829000,827000,825000,849995,895000,862000,849000,799000,869000,847000,869000,947000,1036500,1075000,1049000,1039000,1013500,1062000,1217500,1095000,987000,899000,962500
"M Streets","Dallas","TX","Dallas-Fort Worth","Dallas",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343750,359000,374450,361990,374000,367000,383900,375000,397000,407000,399499.5,409900
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199500,1199000,1250000,1245000,1047000,995000,958500,958000,979500,979000,900495,999450,999000,1075000,1129000,1122500,1120000,1125000,1089500
"Hawaii Kai","Honolulu","HI","Urban Honolulu","Honolulu",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,619500,609500,6e+05,609000,599000,599500,599000,610000,602500,579000,595000,618750,625000,598500,603000,615000,639000,647500
"Clinton","New York","NY","New York","New York",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722500,1749500,1800000,1800000,1837500,1850000,1850000,1864500,1885000,1850000,1850000,1725000,1685000,1685000,1685000,1750000,1787500,1860000,1812500,1812500,1812500,1900000,1850000,1795000,1795000,2e+06
"Neartown - Montrose","Houston","TX","Houston","Harris",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482000,450000,449950,447450,399000,449500,420000,469900,449000,431250,450000,472450,469900,454500,449950,459000,449900,454000,450000,449500,482450,475000
"Westwood","Cincinnati","OH","Cincinnati","Hamilton",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,55500,55000,62500,59500,55000,59900,59900,64450,64000,71000,71450,69900,64950
"Financial District","New York","NY","New York","New York",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3130000,3260000,3272500,3176000,3198750,3225750,3407000,3316750,3221500,3055500,3065250,3075000,3e+06,3114750,3150000
"Briarwood","New York","NY","New York","Queens",107,229000,264950,249900,249900,249900,245000,249900,235000,230000,235000,230000,230000,221000,219000,219000,224000,222000,219999,210000,210000,210000,199999,199000,199999,198000,194999,198000,189000,189000,189000,189999,189000,189000,189999.5,190000,189000,189500,195000,189500,192500,195000,199900,193500,192000,199000,199000,193500,199000,195000,195000,195000,196500,199000,195000,195000,2e+05,206000,2e+05,205000,204000,199999,204000,199900,199450,199999,205000,205000,205000,208888,205000,209000,215000,210000,215000,215000,215000,215000,215000,215000,229000,229000
"Greater Eastside","Saint Paul","MN","Minneapolis-St Paul","Ramsey",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113900,114000,109000,104950,109900,120000,122399.5,118900,129450,130000,127450,109150,117840,112400,114900,124900,129950,143100,141500,137770,139450,139950
"La Jolla","San Diego","CA","San Diego","San Diego",109,850000,850000,825500,829000,892500,930000,982000,995000,998000,998000,939000,850000,799000,795500,795000,809000,795000,789000,720000,687500,669500,599955,652000,599900,669000,629000,687500,709000,784000,720990,759900,799000,788500,725000,799000,811995,815000,799000,825000,854500,1e+06,895000,8e+05,869000,869000,840000,844500,837438,897000,899000,899000,899000,879000,885000,854500,812438,799876,824000,9e+05,898990,880000,919000,974937.5,921995,880000,833990,916995,977000,992500,1059000,1077000,1079500,975000,1099500,1022000,926495,982450,1099000,1015000,1040500,1096000
"Brighton Beach","New York","NY","New York","Kings",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000,542500,520000,530000,512000,489000,489000,494000,499000,512499.5,469000,535000,579000,535000,499000,484000,490000,558250,559350,599000,634450,607200,611525,615500,633900,607200,603100,599000,604500,610000,632500,665000,632500,639500,620000,618000
"Flatiron District","New York","NY","New York","New York",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475000,3425000,3499995,3455000,3452500,3325000,3362495,3250000,3327500,3250000,3327500,3350000
"Pacific Beach","San Diego","CA","San Diego","San Diego",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,559000,525000,534500,509500,527000,484950,520000,519900,554950,539000,504950,499000,501000,515000,565000,492497.5,550500,525000,569000,505000,549900,549900,574900,559450,599000,594450,569450,569450,569000,584000,574000,549000,499450,524000
"Northeast","Anchorage","AK","Anchorage","Anchorage",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000,195900,182450,163500,150000,158000,159900,153000,157450,155000,163200,169000,170000,170000,174900,176950,179000,169450,168500,165000,169900,182250,174900,177500,181250,172500,164950,164950,161950,174950
"Ravenswood","Chicago","IL","Chicago","Cook",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239450,249999,249999.5,267500,269000,260750,262000,253500,271950,269000,249950,258450,263900,249900,249900,262450,272450,269900,272500,260000,257500,249450,244000,214500,220950,249000,259000,249450,249000,259000,259900,266500
"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu",115,405000,399000,340000,360000,350000,349000,332500,324750,338000,365000,348000,348000,325000,336500,355000,359000,346500,350000,387500,402850,387500,390000,367495,339000,339900,347000,370500,364000,379000,394000,418000,429000,432500,432500,439900,415000,398500,329800,359500,372000,390000,415000,428500,410000,370000,338000,359000,364650,359000,420000,450000,454500,498000,495000,499000,499500,525000,465000,433500,448000,470000,439000,475000,490000,525000,488000,475000,470000,475000,496000,550000,540000,538800,488000,521500,550000,516500,518000,457500,489000,467000
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston","Harris",116,250000,254500,259000,250000,249900,245000,239900,235000,239900,241000,241000,239900,237499,240000,241000,245000,250000,247000,238700,234999,235449.5,247000,249900,249999,239900,246500,237000,245000,247500,256500,255000,250000,244947.5,244997.5,250950,264900,259900,262400,269900,265000,255750,250000,285000,279000,275000,275450,270000,269500,287000,289000,289000,285000,295000,305000,320000,334900,349000,337000,349999,350000,359000,360000,359500,370000,350000,350000,375000,385000,359000,357000,349999.5,339900,359450,365000,360950,362900,360000,349900,349500,347000,335000
"Nevada-Lidgerwood","Spokane","WA","Spokane","Spokane",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,89900,89900,89200,89100,89900,90000,91995,92500,89900,87400,91995,87500,85000,82500,87900,89000,93500,95000,91500,94500,89900,89900,89900,89900,89000,88450,92450,95400,99000,92900,99000,94900,94950,89950,90000,88500,89000,89500,87250,101375,104825,105000,108750,109500,105000,105000
"Landmark-Van Dom","Alexandria","VA","Washington","Alexandria City",118,245000,249900,259900,254250,250000,244450,234825,232450,234900,225000,224000,220000,224900,226950,239000,237000,219000,217000,201100,199900,205000,209400,194900,189900,189950,189900,219900,219450,239900,249900,243950,249900,242000,234200,233900,226000,226000,233900,249000,249300,251200,249450,265000,244900,275000,268000,264000,254495,249945,249900,271950,279949.5,296950,299945,295000,289450,284900,277777,278838.5,272500,284900,279000,257450,249900,254900,254900,239900,254900,254900,253700,245000,239900,247450,249450,251200,245000,248700,245000,247000,254500,259950
"Woodbridge","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,448500,443500,465000,469500,449900,449400,495000,490000,525000,524900,511450,488500,469000,477000,462000,480000,499000,439900,499000,540000,535000,535000,450000,449900,5e+05,510950,499500,505250,509900,499900,499894,499888
"Capitol","Madison","WI","Madison","Dane",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444900,419900,414900,399999,409499.5,425000,418500,399900,425000,405950,389900,390950,384900,364900,359900,349900
"Reynolds Corners","Toledo","OH","Toledo","Lucas",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,79900,79250,74900,73000,72200,72200,79000,84900,85700,85000,76900,65000,65000
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",122,399000,399000,389000,399000,399000,385000,359499.5,379000,369000,380000,385000,392500,375000,410000,399999,399999.5,415000,412500,410000,402499.5,415000,429000,447000,449000,439900,399900,399900,4e+05,4e+05,410000,375000,375000,379999,399000,450000,450900,499000,450000,462500,485000,525000,525000,499500,499000,525000,529750,489000,475000,499000,499999,429000,429000,429000,477500,471500,469000,489000,479450,480000,489000,515000,495000,5e+05,5e+05,495000,495000,499000,495000,498750,495000,499450,525000,509000,504500,480000,499000,522450,525000,499000,499500,520000
"Edgewater Beach","Chicago","IL","Chicago","Cook",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198500,186250,182000,179950,199000,204450,222450,229000,235900,232450,224750,226750,224500,215000,217000,215500,210000,229000,229000,229000,229000,227450,237999,215000,215000,215000,228500,245000,249000,249900,237450,225000,229900,230000,242400,240000,244950,249400,247450,239490,229900,239900,245000,237000,237000,249000
"Great Neck","Virginia Beach","VA","Virginia Beach","Virginia Beach City",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143500,140000,151350,150000,159900,159950,159900,159000,159900,159999.5,160000,159999.5,160000,162250,162500,162500,163000,156250,152000
"Oakland Gardens","New York","NY","New York","Queens",125,235400,238000,238800,238800,238800,238477,235000,234417,234888,235000,235000,238500,235000,238500,235000,232700,233676,232323.5,230000,229000,229000,225000,225000,224999,220500,220000,219999,219000,217000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,219000,217000,217900,216000,215000,219000,219000,219000,219000,219000,220000,219999.5,228500,229000,220000,219999.5,228000,222000,216888,216888,215000,219000,220000,232000,229000,238500,235460,234000,230999.5,229000,229000,226500,229000,229000,228944,230000,245000,249000,249000,255000,256000,256000
"South","Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598000,598000,630000,593500,550000,555555,508000,529000,528800,544950,498500,499000,499000,499700,509000,509000,525000,531750,529000,521750,524500,538000,546500,529500,545000,548000,539950,539000,539450,550000,549000,549000
"Greenbrier East","Chesapeake","VA","Virginia Beach","Chesapeake City",127,178500,181137.5,179900,179450,167500,169000,167000,177000,175000,169500,165000,162500,165000,162500,164000,162700,162500,160000,158500,158750,163900,159000,170000,169900,169450,166800,180000,183900,179900,189000,185000,178950,175000,175900,176900,175250,181200,193400,198900,183948.5,189000,195000,195000,175750,175000,177000,179000,177000,189888.5,181000,171900,165000,168950,162425,163700,173445,165000,159225,157000,178450,181900,173000,157000,165450,179700,179900,172500,177450,177450,174750,174500,176450,174000,171950,179450,176000,173950,169450,166450,161225,167900
"West Village","New York","NY","New York","New York",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222500,3200000,3200000,3200000,3262500,3250000,3337500,3447500,3495000,3337500,3312500,3290000,3307500,3587500,3750000,4200000,4450000,4337500
"North End","Tacoma","WA","Seattle","Pierce",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209750,224950,224950,219000,227750,219975,229500,217250,229500,219000,224497.5,234950,234747.5,229950,230000,229950,239000,238500,247400,241000,240000,264000,255000,279999.5,275000,276999.5,269000,241225,259000,259000,260000,262500
"Brickell","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",130,351900,351900,350000,349900,353700,349000,349000,349000,365000,350000,355000,360000,358200,385000,379900,375900,389000,397000,399000,395000,4e+05,398500,425000,435000,415950,4e+05,425000,420000,420000,425000,452000,528000,550000,495000,510000,5e+05,505000,507610,510510,515000,526425,527500,535000,539000,550000,530000,545000,526250,519450,515000,526050,525000,535000,535000,549000,549000,550000,550000,550000,569995,550000,550000,548250,539000,530000,527450,550000,569000,562500,555000,562500,565000,565000,565000,558500,570000,565000,550000,549000,540000,543500
"Northwest","Spokane","WA","Spokane","Spokane",131,126000,119950,132000,129450,124495,124995,124995,124450,119900,119900,119900,117450,114000,107450,110000,108500,114775,109900,106250,112750,113000,109750,110000,103900,108450,106000,105000,109450,110000,114950,109900,109900,117000,115000,114975,110000,115000,114900,112700,115900,115475,117000,114950,114900,113900,112900,114700,114900,114900,110000,118750,124950,123500,119950,119900,119900,118200,119900,112900,106900,102950,111180,119950,124900,129000,134450,131450,125000,125000,129900,129975,129925,134900,134900,134900,134990,139000,146000,142500,140975,137450
"Anthem","Henderson","NV","Las Vegas","Clark",132,269000,275000,269900,262450,265000,274900,267500,267500,264900,248888.5,235000,229950,229500,229900,209500,199945,209000,207500,2e+05,218900,2e+05,199700,208500,2e+05,195000,194750,199450,199900,215900,222500,208000,217450,222450,220000,228250,228850,237250,245500,248900,250050,249950,265000,250100,265000,274900,299000,319900,329000,329000,334850,329900,329900,334900,318450,327500,332000,330000,327000,321975,315500,305000,304900,313500,314950,314950,326850,319490,329000,324900,338500,342400,339450,339000,332500,319000,328000,328000,339000,349000,349500,361000
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552000,557000,519000,522500,527000,523000,509000,532000,537000,510000,510000,499000,515000,479450,505000,535000,530500,579000,579000,568500,644500,650000,650000,650000,650000,675000,665000,650000,649000,646500,575000,602450,605000,602450,625000,628000,597000,621500
"Near North","Chicago","IL","Chicago","Cook",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697500,710000,699000,659450,607450,699500,759000,734950,674900,564400,539000,534900,538950,544950,540900,562200
"Columbus Circle","New York","NY","New York","New York",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000,2415000,2155000,2135000,2250000,2357500,2435000,2370000,2150000,1995000,2040000,1995000,1975000,1978000,1952500
"Sutton Place","New York","NY","New York","New York",136,,,,,,,,,,,,,,,1100000,1100000,1195000,1255000,1295000,1260000,1280000,1250000,1250000,1260000,1262500,1250000,1295000,1215000,1235000,1250000,1190000,1195000,1225000,1250000,1287500,1235000,1195000,1199500,1234500,1285000,1295000,1150000,1175000,1299000,1350000,1350000,1377000,1350000,1350000,1350000,1395000,1249500,1325000,1525000,1450000,1550000,1450000,1625000,1610000,1650000,1650000,1535000,1585000,1495000,1547500,1685000,1650000,1695000,1800000,1799000,1800000,1874944,1800000,1750000,1750000,1720000,1747500,1745000,1599000,1580000,1500000
"Greenway - Upper Kirby Area","Houston","TX","Houston","Harris",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453000,442500,454000,444500,454000,439000,425000,411000,419000,417000,382500,389000,390000
"Five Points","Toledo","OH","Toledo","Lucas",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44400,46200,44900,46250,45000,44900,42900,42500,42750,42500,44900,44950,49450,49900,49900,50000,49900
