"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Lyell-Otis","NY","Rochester","Monroe","Rochester",1437,844,-0.0082256169212691,-0.0298850574712644,-0.0321100917431193,2672
2016-09-30,"Mission Bay Park","CA","San Diego","San Diego","San Diego",1438,2822,0.00106420716566158,0.00893814801573114,0.0494607660840461,2579
2016-09-30,"Baymeadows","FL","Jacksonville","Duval","Jacksonville",1439,1037,-0.00479846449136276,-0.0151946818613485,-0.00479846449136276,2554
2016-09-30,"North Park Hill","CO","Denver","Denver","Denver",1440,2161,0.00139017608897127,0.0174199623352166,0.0232007575757576,4075
2016-09-30,"Greenland","FL","Jacksonville","Duval","Jacksonville",1441,1629,0.000614250614250614,0.00617665225447807,0.010545905707196,3763
2016-09-30,"Petosky-Otsego","MI","Detroit","Wayne","Detroit",1442,739,0,-0.00269905533063428,0,4715
2016-09-30,"Southwood Riviera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1443,3398,-0.00176263219741481,-0.0041031652989449,0.0122132856717307,1559
2016-09-30,"Evanston","OH","Cincinnati","Hamilton","Cincinnati",1444,848,0.00593119810201661,0.00712589073634204,-0.0162412993039443,2319
2016-09-30,"Churchill","OR","Eugene","Lane","Eugene",1445,1389,0.00652173913043478,0.0153508771929825,0.0651840490797546,3913
2016-09-30,"Coulwood West","NC","Charlotte","Mecklenburg","Charlotte",1446,1182,0.00169491525423729,0.00767263427109974,0.0251517779705117,4103
2016-09-30,"Mid - City","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",1447,2434,0.00164609053497942,0.00828500414250207,0.0861222668451584,1328
2016-09-30,"Toluca Lake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1448,3207,0.00062402496099844,0.0123106060606061,0.0490677134445535,2842
2016-09-30,"Highlands","FL","Jacksonville","Duval","Jacksonville",1449,913,0,-0.00652883569096844,0.00109649122807018,2882
2016-09-30,"Mt. Airy","OH","Cincinnati","Hamilton","Cincinnati",1450,1056,0.00956022944550669,0.0222652468538238,0.0153846153846154,1768
2016-09-30,"Morgandale","WI","Milwaukee","Milwaukee","Milwaukee",1451,1116,-0.000895255147717099,-0.0106382978723404,-0.013262599469496,2684
2016-09-30,"Lindenwood Park","MO","St. Louis","Saint Louis City","Saint Louis",1452,1071,-0.0101663585951941,-0.0165289256198347,0.0248803827751196,4208
2016-09-30,"Indian Orchard","MA","Springfield","Hampden","Springfield",1453,1239,-0.0190023752969121,-0.0395348837209302,0.0535714285714286,2092
2016-09-30,"West Meade","TN","Nashville","Davidson","Nashville",1454,2506,-0.00555555555555556,-0.0106592972759574,0.00280112044817927,2277
2016-09-30,"Redwood Heights","CA","San Francisco","Alameda","Oakland",1455,3159,-0.00094876660341556,0.0190322580645161,0.141669678352006,3241
2016-09-30,"Engelwood Park","FL","Orlando","Orange","Orlando",1456,1087,0.00741427247451344,0.0177902621722846,0.0553398058252427,2961
2016-09-30,"Ardmore","NC","Winston-Salem","Forsyth","Winston-Salem",1457,1076,-0.00646352723915051,-0.0191431175934366,0.0141376060320452,3695
2016-09-30,"Campus Area (University District)","NY","Albany","Albany","Albany",1458,1493,0,-0.00133779264214047,0.0275292498279422,1567
2016-09-30,"Ballantyne West","NC","Charlotte","Mecklenburg","Charlotte",1459,1483,-0.000673854447439353,-0.00268997982515131,0.00610583446404342,5063
2016-09-30,"Chinatown","MA","Boston","Suffolk","Boston",1460,3177,-0.00125746620559572,-0.00811738994692476,-0.000314663310258024,1782
2016-09-30,"Victoria","CA","Riverside","Riverside","Riverside",1461,1863,0.00485436893203883,0.0136017410228509,0.0270121278941566,3176
2016-09-30,"Millenia","FL","Orlando","Orange","Orlando",1462,1190,0.000841042893187553,0.0144927536231884,0.0625,830
2016-09-30,"Handley","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1463,1220,0.0066006600660066,0.0192147034252297,0.0711150131694469,3470
2016-09-30,"Golden Hill","CA","San Diego","San Diego","San Diego",1464,2101,0.00286396181384248,-0.0056791292001893,0.0416460089241448,1913
2016-09-30,"Foxhill","VA","Virginia Beach","Hampton City","Hampton",1465,1355,-0.00147383935151069,-0.00877834674469642,-0.0258806613946801,4083
2016-09-30,"West Colfax","CO","Denver","Denver","Denver",1466,1941,-0.00102933607822954,-0.00563524590163934,0.0508933405522469,1868
2016-09-30,"Mount Washington","PA","Pittsburgh","Allegheny","Pittsburgh",1467,1136,0,0.00977777777777778,0.0289855072463768,3940
2016-09-30,"Lakeview","CA","Bakersfield","Kern","Bakersfield",1468,822,-0.00963855421686747,-0.0237529691211401,-0.0306603773584906,2009
2016-09-30,"St. Johns","TX","Austin","Travis","Austin",1469,1382,-0.00432276657060519,-0.0212464589235127,0.0206794682422452,969
2016-09-30,"Harvey Park South","CO","Denver","Denver","Denver",1470,1893,-0.00420831141504471,-0.0130344108446298,0.00584484590860786,2297
2016-09-30,"Corridor","CA","San Diego","San Diego","San Diego",1471,1842,0.00821018062397373,0.0132013201320132,0.0759345794392523,1202
2016-09-30,"Lowry Field","CO","Denver","Denver","Denver",1472,2534,0.00277008310249307,0.00595474394601032,-0.00744222483352918,2916
2016-09-30,"South Yarmouth","MA","Cape Cod","Barnstable","Yarmouth",1473,1667,-0.000599520383693046,-0.00239377618192699,0.150448585231194,7475
2016-09-30,"Highland Garden","FL","Miami-Fort Lauderdale","Broward","Hollywood",1474,1596,-0.000626174076393237,-0.00436681222707424,0.0356911096690461,3741
2016-09-30,"Wrightwood","IL","Chicago","Cook","Chicago",1475,1474,0.000678886625933469,0.00683060109289617,0.0314905528341498,3131
2016-09-30,"Egger Highlands","CA","San Diego","San Diego","San Diego",1476,2176,0.0055452865064695,0.010213556174559,0.040650406504065,1592
2016-09-30,"Riviera","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Redondo Beach",1477,4290,0.000233154581487526,0.00444860688363381,0.0741111667501252,3919
2016-09-30,"Woodland Hills","OH","Cleveland","Cuyahoga","Cleveland",1478,768,0.0172185430463576,0.0267379679144385,-0.0241423125794155,2240
2016-09-30,"Spanos Park East","CA","Stockton","San Joaquin","Stockton",1479,1665,0.00725952813067151,0.0146252285191956,0.0558021559923906,3783
2016-09-30,"Phinney Ridge","WA","Seattle","King","Seattle",1480,2861,0.00034965034965035,0.00140007000350017,0.0576709796672828,3836
2016-09-30,"Temple Crest","FL","Tampa","Hillsborough","Tampa",1481,1142,0.000876424189307625,0.00175438596491228,0.0486685032139577,2243
2016-09-30,"Fairway Park","CA","San Francisco","Alameda","Hayward",1482,2735,0.00256598240469208,0.0036697247706422,0.0784700315457413,2452
2016-09-30,"Beechwood","NY","Rochester","Monroe","Rochester",1483,878,-0.00790960451977401,-0.015695067264574,0.0115207373271889,2341
2016-09-30,"Greenhaven","CA","Sacramento","Sacramento","Sacramento",1484,1741,0.00577700751010976,0.0133876600698487,0.0301775147928994,2553
2016-09-30,"Gentilly Terrace","LA","New Orleans","Orleans","New Orleans",1485,1420,-0.0152565880721221,-0.0200138026224983,0.0135617416131335,3281
2016-09-30,"Greenridge","NY","New York","Richmond","New York",1486,2173,0.00184416781927155,0.0139990667288847,0.02936996684036,2880
2016-09-30,"Glenwood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1487,3293,0.00121617512921861,0.00919399325773828,0.0437400950871632,2302
2016-09-30,"Sierra del Oro","CA","Riverside","Riverside","Corona",1488,2371,0.00679405520169851,0.00722175021240442,0.02154243860405,3048
2016-09-30,"Brookside","CA","Stockton","San Joaquin","Stockton",1489,1856,0.00869565217391304,0.0265486725663717,0.0630011454753723,3381
2016-09-30,"Woodhaven","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1490,1476,0.00544959128065395,0.00408163265306122,0.0292887029288703,1408
2016-09-30,"Langwood","TX","Houston","Harris","Houston",1491,1300,-0.00687547746371276,-0.0269461077844311,-0.0129081245254366,1931
2016-09-30,"Budlong Woods","IL","Chicago","Cook","Chicago",1492,1535,-0.00839793281653747,-0.0197956577266922,-0.000651041666666667,3081
2016-09-30,"Woodbury","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1493,3120,-0.00223856731691717,-0.00700190961171229,0.0544102737411288,5193
2016-09-30,"Southwest","TX","San Antonio","Bexar","San Antonio",1494,964,-0.0031023784901758,-0.00618556701030928,0.0570175438596491,1507
2016-09-30,"Independence Village","OH","Columbus","Franklin","Columbus",1495,1126,0.0035650623885918,0.00896057347670251,0.00177935943060498,2021
2016-09-30,"The Village","OK","Oklahoma City","Oklahoma","Oklahoma City",1496,1086,-0.00183823529411765,-0.00549450549450549,-0.0380868024800709,4830
2016-09-30,"Behind the Rocks","CT","Hartford","Hartford","Hartford",1497,1317,-0.0060377358490566,0.0122982321291314,0.0839506172839506,1732
2016-09-30,"Little Italy","NY","New York","New York","New York",1498,4581,-0.0154738878143133,-0.0242811501597444,-0.0353758686039166,2873
2016-09-30,"Greenville","NY","New York","Westchester","Scarsdale",1499,5158,0.0033067496595993,0.00939334637964775,-0.00826764083830033,2570
2016-09-30,"Mission Grove","CA","Riverside","Riverside","Riverside",1500,2145,0.00515463917525773,0.00751526538280883,0.0127478753541076,2812
2016-09-30,"South Middle River","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",1501,1544,0.0012970168612192,0.00586319218241042,0.04394861392833,2864
2016-09-30,"Richmond Hill","GA","Augusta","Richmond","Augusta",1502,793,0,0.00252844500632111,0.0166666666666667,2432
2016-09-30,"Near Northeast","DC","Washington","District of Columbia","Washington",1503,2892,-0.00103626943005181,0.00766550522648084,0.0620639001101726,4007
2016-09-30,"Sandtown-Winchester","MD","Baltimore","Baltimore City","Baltimore",1504,1211,-0.00819000819000819,-0.00900163666121113,0.00414593698175788,3510
2016-09-30,"Westwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",1505,1086,-0.00731261425959781,-0.0277529095792301,0,3133
2016-09-30,"Russell","KY","Louisville/Jefferson County","Jefferson","Louisville",1506,779,0.0130039011703511,0.0345285524568393,0.0169712793733681,2067
2016-09-30,"South Beach","NY","New York","Richmond","New York",1507,2122,-0.0056232427366448,-0.00141176470588235,0.015311004784689,1889
2016-09-30,"Charles Village","MD","Baltimore","Baltimore City","Baltimore",1508,1474,-0.002031144211239,0.000678886625933469,-0.0127260549229739,1385
2016-09-30,"Cudell","OH","Cleveland","Cuyahoga","Cleveland",1509,796,0.00251889168765743,0.00378310214375788,0.00125786163522013,2653
2016-09-30,"Mesa Hills","TX","El Paso","El Paso","El Paso",1510,1089,0.00554016620498615,0.00461254612546125,-0.0302760463045414,978
2016-09-30,"Roosevelt","WA","Bellingham","Whatcom","Bellingham",1511,1372,0.00145985401459854,0.000729394602479942,0.0254110612855007,2537
2016-09-30,"Bloomfield","PA","Pittsburgh","Allegheny","Pittsburgh",1512,1287,-0.0153022188217292,-0.0160550458715596,0.0254980079681275,3030
2016-09-30,"Highland Park","IA","Des Moines","Polk","Des Moines",1513,966,-0.00617283950617284,-0.017293997965412,-0.0112589559877175,3127
2016-09-30,"Southside","GA","Augusta","Richmond","Augusta",1514,840,0.00238663484486874,0.00478468899521531,0.0513141426783479,2672
2016-09-30,"Pawcatuck","CT","New London","New London","Town of Stonington",1515,1552,-0.00640204865556978,-0.0139771283354511,0.0223978919631094,3007
2016-09-30,"Delthome","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1516,3055,0.00328407224958949,0.00427350427350427,0.0220809635329542,757
2016-09-30,"Silver Terrace","CA","San Francisco","San Francisco","San Francisco",1517,3847,-0.00568622383044714,-0.010036026762738,0.023682810005322,2068
2016-09-30,"Belltown","WA","Seattle","King","Seattle",1518,2136,0.00234631628343501,0.010406811731315,0.0450097847358121,5030
2016-09-30,"East Murphy","CA","San Jose","Santa Clara","Sunnyvale",1519,3406,-0.00409356725146199,-0.00351082504388531,0.0130874479476502,2077
2016-09-30,"West A","NE","Lincoln","Lancaster","Lincoln",1520,1252,0.00724054706355591,0.0170593013809911,0.0113085621970921,3335
2016-09-30,"Rosemoor","IL","Chicago","Cook","Chicago",1521,1360,-0.00293255131964809,-0.00146842878120411,0.0469591993841416,2889
2016-09-30,"Fair Oaks","CA","Stockton","San Joaquin","Stockton",1522,942,0.0118152524167562,0.0150862068965517,0.00533617929562433,2333
2016-09-30,"Villa Park","CO","Denver","Denver","Denver",1523,1642,0.00428134556574924,0.0110837438423645,0.0990629183400268,2055
2016-09-30,"Harris-Houston","NC","Charlotte","Mecklenburg","Charlotte",1524,1188,0.00168634064080944,0.00168634064080944,0.0241379310344828,2055
2016-09-30,"Clintonville","OH","Columbus","Franklin","Columbus",1525,1633,0.00802469135802469,0.0401273885350318,0.0750493745885451,3158
2016-09-30,"Brooklyn Centre","OH","Cleveland","Cuyahoga","Cleveland",1526,796,-0.00125470514429109,-0.0124069478908189,-0.00375469336670839,2236
2016-09-30,"Airport, Pines Road","LA","Shreveport","Caddo","Shreveport",1527,1198,-0.000834028356964137,-0.0180327868852459,-0.0400641025641026,2724
2016-09-30,"LaSalle","NY","Buffalo","Erie","Buffalo",1528,841,-0.00355450236966825,-0.0129107981220657,-0.0186697782963827,2726
2016-09-30,"Manor Park","DC","Washington","District of Columbia","Washington",1529,2400,-0.00867410161090459,-0.0303030303030303,0.00166944908180301,3203
2016-09-30,"Village De L'Est","LA","New Orleans","Orleans","New Orleans",1530,1223,-0.0184590690208668,-0.0339652448657188,-0.0534055727554179,2107
2016-09-30,"Midtown","AR","Little Rock","Pulaski","Little Rock",1531,1293,0,0.000773993808049536,-0.0152322924600152,3319
2016-09-30,"Beverlywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1532,5019,-0.00238521168753727,-0.00297973778307509,-0.0248688556440645,2406
2016-09-30,"Delmar","NY","Albany","Albany","Bethlehem",1533,1819,-0.000549450549450549,0.00552791597567717,0.0346985210466439,5554
2016-09-30,"Rainbow Hills","TX","San Antonio","Bexar","San Antonio",1534,1037,0.00484496124031008,0.00387221684414327,0.035964035964036,1735
2016-09-30,"South Park Hill","CO","Denver","Denver","Denver",1535,2584,-0.000386847195357834,0.000774593338497289,0.0149253731343284,3391
2016-09-30,"Sudley","VA","Washington","Prince William","Manassas",1536,1698,-0.000588581518540318,-0.00117647058823529,0.013126491646778,2842
2016-09-30,"Southland-Deerfield-Open Gates","KY","Lexington","Fayette","Lexington",1537,1146,0.00350262697022767,0.000873362445414847,0.0177619893428064,4134
2016-09-30,"North Juanita","WA","Seattle","King","Kirkland",1538,2259,0.00221827861579414,0.0161943319838057,0.123880597014925,3831
2016-09-30,"Santa Clara","CA","San Francisco","Alameda","Hayward",1539,2608,0.00967866821525358,0.0328712871287129,0.102282333051564,1930
2016-09-30,"North Chelmsford","MA","Boston","Middlesex","Chelmsford",1540,2048,0.00392156862745098,0.0183988065638986,0.0818806127839408,3779
2016-09-30,"South Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1541,1201,0.00418060200668896,0.00670578373847443,0.0675555555555555,2992
2016-09-30,"Gunbarrel","CO","Boulder","Boulder","Boulder",1542,2303,-0.00732758620689655,-0.00475367329299914,-0.00389273356401384,4275
2016-09-30,"Cow Hollow","CA","San Francisco","San Francisco","San Francisco",1543,6342,-0.0121495327102804,-0.059190031152648,-0.0961949551090209,2293
2016-09-30,"Quintana Community","TX","San Antonio","Bexar","San Antonio",1544,917,0,-0.00217627856365615,0.0712616822429906,2310
2016-09-30,"Layton Park","WI","Milwaukee","Milwaukee","Milwaukee",1545,946,-0.00630252100840336,-0.0104602510460251,0.0429988974641676,1828
2016-09-30,"Mayfair","IL","Chicago","Cook","Chicago",1546,1830,0,0.00826446280991736,0.0427350427350427,1449
2016-09-30,"Highland","CO","Denver","Denver","Denver",1547,2321,0.00129421915444349,0.00825369244135534,0.0179824561403509,3919
2016-09-30,"Cheesman Park","CO","Denver","Denver","Denver",1548,1827,-0.00327332242225859,-0.00598476605005441,0.0212409167132476,3022
2016-09-30,"Riverside","OH","Columbus","Franklin","Columbus",1549,1472,0.00340831629175187,0.0165745856353591,0.062049062049062,2440
2016-09-30,"Cedar-Riverside","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1550,1361,0.00147167034584253,-0.00293040293040293,0.0225394440270473,679
2016-09-30,"Hickory Ridge","NC","Charlotte","Mecklenburg","Charlotte",1551,1050,0.00478468899521531,0.00574712643678161,0.0263929618768328,2625
2016-09-30,"River North","IL","Chicago","Cook","Chicago",1552,2041,-0.010184287099903,-0.0248447204968944,-0.00341796875,12227
2016-09-30,"Grymes Hill","NY","New York","Richmond","New York",1553,2074,-0.00336376741950985,0.00533204071740184,-0.0198487712665406,1516
2016-09-30,"Bee Ridge","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1554,1723,-0.00920069005175388,-0.00977011494252874,-0.00115942028985507,4857
2016-09-30,"Sunset","WA","Seattle","King","Renton",1555,1808,0.0128851540616246,0.0438799076212471,0.0950938824954573,2498
2016-09-30,"Athmar Park","CO","Denver","Denver","Denver",1556,1745,-0.00513112884834664,-0.0169014084507042,0.0791589363017935,2458
2016-09-30,"Willard Hay","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1557,1333,0.000750750750750751,0.00150262960180316,0.0113808801213961,2521
2016-09-30,"Liberty Wells","UT","Salt Lake City","Salt Lake","Salt Lake City",1558,1350,-0.00221729490022173,-0.00589101620029455,0.0505836575875486,3125
2016-09-30,"Verdemont","CA","Riverside","San Bernardino","San Bernardino",1559,1784,-0.00335195530726257,-0.00723427935447969,0.0217640320733104,2708
2016-09-30,"Burnham Park","WI","Milwaukee","Milwaukee","Milwaukee",1560,950,-0.00210084033613445,-0.0010515247108307,0.0590858416945373,1582
2016-09-30,"Glen","MD","Baltimore","Baltimore City","Baltimore",1561,1389,0,0,0.00144196106705119,2368
2016-09-30,"Deep Creek South","VA","Virginia Beach","Chesapeake City","Chesapeake",1562,1869,-0.0016025641025641,0.00322061191626409,-0.0199265862611432,3344
2016-09-30,"Providence Plantation","NC","Charlotte","Mecklenburg","Charlotte",1563,2430,0.00371747211895911,0.00997506234413965,0.039349871685201,2657
2016-09-30,"Windsor Spring","GA","Augusta","Richmond","Augusta",1564,845,0.00356294536817102,0.00595238095238095,0.0254854368932039,2916
2016-09-30,"Barton Hills","TX","Austin","Travis","Austin",1565,2553,-0.00156433320297223,0.00156924284032954,-0.032221379833207,2178
2016-09-30,"Crystal Springs","FL","Jacksonville","Duval","Jacksonville",1566,1284,-0.000778210116731518,-0.0031055900621118,0.00469483568075117,2456
2016-09-30,"South Beaverton","OR","Portland","Washington","Beaverton",1567,1957,0.00668724279835391,0.0150414937759336,0.0806184428492545,2678
2016-09-30,"Rossmoyne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",1568,3252,0.00246609124537608,0.0089978281104561,0.0648330058939096,2642
2016-09-30,"Wilkes","OR","Portland","Multnomah","Portland",1569,1724,-0.000579710144927536,0.00349243306169965,0.0360576923076923,3365
2016-09-30,"North Arroyo","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1570,3459,0.00319025522041763,0.00904317386231038,0.00874890638670166,3414
2016-09-30,"Southwest Waterfront","DC","Washington","District of Columbia","Washington",1571,2201,0.00136487716105551,0.0194534506716072,0.0426338228327807,3857
2016-09-30,"Cresthaven","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",1572,1538,0.000650618087182824,-0.00774193548387097,0.0301406563965171,3025
2016-09-30,"Riverside","CT","Stamford","Fairfield","Greenwich",1573,7082,0.0107035821321536,0.037959841711857,0.0289118117100102,2649
2016-09-30,"Beaverdale","IA","Des Moines","Polk","Des Moines",1574,1269,-0.00078740157480315,-0.001573564122738,0,3947
2016-09-30,"Central Davis","CA","Sacramento","Yolo","Davis",1575,2648,-0.000754716981132075,-0.00972326103216156,0.139905294877314,1625
2016-09-30,"Fort Logan","CO","Denver","Denver","Denver",1576,2030,-0.00392541707556428,0.00744416873449132,0.0567412805830297,3253
2016-09-30,"Downtown East","NV","Las Vegas","Clark","Las Vegas",1577,872,0.00576701268742791,0.00114810562571757,-0.0011454753722795,923
2016-09-30,"Green Lake","WA","Seattle","King","Seattle",1578,2763,-0.00396539293439077,0.000724375226367258,0.0742612752721617,3343
2016-09-30,"Bayshore-Klatt","AK","Anchorage","Anchorage","Anchorage",1579,2239,-0.00533096401599289,-0.0162565905096661,-0.0205599300087489,4297
2016-09-30,"Menomonee River Hills","WI","Milwaukee","Milwaukee","Milwaukee",1580,1165,0.00171969045571797,0.000859106529209622,0.021034180543383,2233
2016-09-30,"Campbell Park","AK","Anchorage","Anchorage","Anchorage",1581,1726,-0.00115740740740741,-0.00115740740740741,-0.0220963172804533,1832
2016-09-30,"Ohio City - West Side","OH","Cleveland","Cuyahoga","Cleveland",1582,989,0.00508130081300813,0.0133196721311475,0.0133196721311475,2150
2016-09-30,"Midtown","TX","Houston","Harris","Houston",1583,2043,-0.00146627565982405,-0.0144717800289436,-0.0576568265682657,2785
2016-09-30,"Westmont","WA","Seattle","Snohomish","Everett",1584,1423,0.00636492220650637,0.0252161383285303,0.0870893812070283,1245
2016-09-30,"Buckman","OR","Portland","Multnomah","Portland",1585,1939,0,-0.00154479917610711,0.00466321243523316,2120
2016-09-30,"Historic Midtown","KS","Wichita","Sedgwick","Wichita",1586,713,0.00706214689265537,-0.0027972027972028,-0.0219478737997256,2188
2016-09-30,"Hilltop","CO","Denver","Denver","Denver",1587,3995,0.000500876533934385,-0.000750375187593797,-0.0116279069767442,2942
2016-09-30,"Beechmont","KY","Louisville/Jefferson County","Jefferson","Louisville",1588,874,0.0034443168771527,0.00575373993095512,-0.0146561443066516,3314
2016-09-30,"Mountain View","AK","Anchorage","Anchorage","Anchorage",1589,1517,-0.01875808538163,-0.0404807084123972,-0.0612623762376238,1003
2016-09-30,"Chestnut Ridge","NY","New York","Rockland","Ramapo",1590,2904,0.00345542501727712,0.0168067226890756,0.056384139687159,2473
2016-09-30,"Allandale","TX","Austin","Travis","Austin",1591,2401,-0.0033208800332088,0.000416666666666667,0.000416666666666667,2710
2016-09-30,"Bitter Lake","WA","Seattle","King","Seattle",1592,2117,0.0071360608943863,0.0521868787276342,0.115384615384615,2560
2016-09-30,"Jewell Heights - Hoffman Heights","CO","Denver","Arapahoe","Aurora",1593,1694,0.00534124629080119,0.0198675496688742,0.115942028985507,2024
2016-09-30,"Cliff-Cannon","WA","Spokane","Spokane","Spokane",1594,1066,0.00661000944287063,0.0123456790123457,0.0191204588910134,2578
2016-09-30,"Cedar Hills","FL","Jacksonville","Duval","Jacksonville",1595,962,-0.0020746887966805,-0.0102880658436214,0.00522466039707419,2641
2016-09-30,"Westpointe","UT","Salt Lake City","Salt Lake","Salt Lake City",1596,1398,0.00358937544867193,0.00431034482758621,0.0550943396226415,1803
2016-09-30,"Emerson-Garfield","WA","Spokane","Spokane","Spokane",1597,898,0.00223214285714286,-0.00332963374028857,0.0441860465116279,3113
2016-09-30,"MLK 183","TX","Austin","Travis","Austin",1598,1546,-0.00129198966408269,-0.0108765195137556,0.0684174153420871,2358
2016-09-30,"Carriage Place","CO","Denver","Arapahoe","Aurora",1599,1749,-0.00114220445459737,0.0005720823798627,0.0168604651162791,3090
2016-09-30,"Riggs Park","DC","Washington","District of Columbia","Washington",1600,2229,-0.00712694877505568,-0.0223684210526316,0.00405405405405405,2998
2016-09-30,"Brentwood","TX","Austin","Travis","Austin",1601,1949,-0.00204813108038914,-0.00255885363357216,0.00671487603305785,2843
2016-09-30,"Walnut Heights","OH","Columbus","Franklin","Columbus",1602,1023,0.0019588638589618,0.0108695652173913,0.0108695652173913,3068
2016-09-30,"Erlton-Ellisburg","NJ","Philadelphia","Camden","Cherry Hill",1603,1867,0.0053850296176629,0.0135722041259501,0.0542066629023151,2709
2016-09-30,"Dormont","PA","Pittsburgh","Allegheny","Pittsburgh",1604,1146,-0.0129198966408269,-0.0288135593220339,-0.0163090128755365,3106
2016-09-30,"South Knoxville","TN","Knoxville","Knox","Knoxville",1605,793,-0.00875,-0.02460024600246,-0.012453300124533,3174
2016-09-30,"DMV","CA","Riverside","San Bernardino","San Bernardino",1606,1201,-0.00166251039068994,-0.00166251039068994,0.00586264656616415,1439
2016-09-30,"Windsor Terrace","NY","New York","Kings","New York",1607,2393,-0.000835073068893528,-0.0127887788778878,0.00125523012552301,2323
2016-09-30,"Morningside","OR","Salem","Marion","Salem",1608,1481,0.00135226504394861,0.002708192281652,0.0525941719971571,2599
2016-09-30,"Northeast Park Hill","CO","Denver","Denver","Denver",1609,1835,0.00328048113723346,0.0138121546961326,0.0564191134139321,2306
2016-09-30,"Midtown West","CA","Stockton","San Joaquin","Stockton",1610,1184,0.00084530853761623,0.0136986301369863,0.0852428964252979,3148
2016-09-30,"West Sugar Creek-W T Harris Bl","NC","Charlotte","Mecklenburg","Charlotte",1611,1193,0.00167926112510495,0.00336417157275021,0.0437445319335083,2383
2016-09-30,"Glen Park","CA","San Francisco","San Francisco","San Francisco",1612,5122,-0.0033080365829928,-0.0064015518913676,-0.0146210080800308,2633
2016-09-30,"Rockaway Beach","NY","New York","Queens","New York",1613,2060,0.00684261974584555,0.0142786804529788,0.0336176618163573,1248
2016-09-30,"Pinehurst","WA","Seattle","Snohomish","Everett",1614,1605,0.00438047559449312,0.0164661177960735,0.0707138092061374,2343
2016-09-30,"Jordan","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1615,1246,-0.00240192153722978,-0.0111111111111111,-0.0173501577287066,2196
2016-09-30,"East Lancaster","OR","Salem","Marion","Salem",1616,1308,0.0069284064665127,0.00770416024653313,0.0686274509803922,1753
2016-09-30,"Sans Pareil","FL","Jacksonville","Duval","Jacksonville",1617,1450,-0.00275103163686382,-0.00752908966461328,-0.0102389078498294,1419
2016-09-30,"Ysleta Mission Valley","TX","El Paso","El Paso","El Paso",1618,892,0.00224719101123596,0.0045045045045045,0.0113378684807256,2207
2016-09-30,"Madisonville","OH","Cincinnati","Hamilton","Cincinnati",1619,963,0.0168954593453009,0.0255591054313099,0.0594059405940594,3291
2016-09-30,"Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",1620,1266,-0.0124804992199688,-0.0170807453416149,0.0217917675544794,2075
2016-09-30,"Castleton Corners","NY","New York","Richmond","New York",1621,2095,0.00191296030607365,0.0164968461911693,-0.0196537201684605,2733
2016-09-30,"Central","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1622,1421,0,0.0056617126680821,0.0402635431918009,1814
2016-09-30,"Northgate","OH","Columbus","Franklin","Columbus",1623,1298,-0.00612557427258806,-0.0218538055764883,-0.013677811550152,2072
2016-09-30,"Morena","CA","San Diego","San Diego","San Diego",1624,2280,0.00131752305665349,0,0.0302756439222775,1728
2016-09-30,"Laurelglen","CA","Bakersfield","Kern","Bakersfield",1625,1364,0.000733675715333822,0,-0.00727802037845706,2631
2016-09-30,"Minor","WA","Seattle","King","Seattle",1626,2437,-0.00122950819672131,-0.000410172272354389,0.0282700421940928,2339
2016-09-30,"Falls of Neuse","NC","Raleigh","Wake","Raleigh",1627,1477,-0.00270087778528022,-0.0113788487282463,0.00271554650373388,2991
2016-09-30,"Edison","MI","Kalamazoo","Kalamazoo","Kalamazoo",1628,825,0.00855745721271394,0.00364963503649635,0.00609756097560976,3097
2016-09-30,"Linden Hills","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1629,2246,-0.00177777777777778,0.00267857142857143,0.00178412132024978,3089
2016-09-30,"Somerset","OH","Columbus","Franklin","Columbus",1630,938,-0.00212765957446809,0.00106723585912487,0.0457079152731327,2777
