"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"South Ozone Park","New York","NY","New York","Queens",26,549500,549000,546500,529000,554500,549000,544000,539000,549000,525000,526500,525000,525000,525000,519950,499000,499000,529000,519000,519000,499450,499000,498400,498400,489000,489000,475000,462000,459000,462000,484450,499000,502499.5,499000,494499.5,499000,514500,514500,554000,559000,544000,550000,559000,569000,582000,659000,675000,679000,679499.5,689000,689999,689000,684499.5,639000,672499.5,669000,669000,689000,699000,694000,679000,679000,679000,679000,669000,669000,677499.5,682500,695000,670000,682500,722000,739000,704500,734499.5,695000,695000,749000,737000,729000,729000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540000,584900,596950,509500,552950,554900,562400,538000,519950,509000,525000,554000,559000,553450,535000,589000,574450,539950,559000,569900,565950,549500,532200
"Evergreen","San Jose","CA","San Jose","Santa Clara",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649000,1557500,1500000,1537500,1498000,1488499.5,1428000,1420000,1435000,1442500,1535000,1558500,1595000,1459000,1498800,1445000,1348500,1399999,1398000,1349800,1428999.5,1458000,1500000,1500000,1499000,1561500,1622000,1667098.5,1625000,1654444
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000,879000,939000,974000,959900,985000,1054950,1009999,912450,879000,899000,899000,894450,875000,862000,875000,869000,869000,882000
"Little Village","Chicago","IL","Chicago","Cook",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152200,151750,159900,157400,152000,149500,142000,139400,122500,125000,144950,149900,149900
"Far Rockaway","New York","NY","New York","Queens",31,359000,359000,364450,399000,375000,375000,390000,387500,387500,359000,315000,315000,304499.5,315000,309000,299000,299000,299900,299900,317000,299999,302500,315000,319499.5,321300,329000,329000,322450,319450,325000,322000,299999,299000,290000,329000,329499.5,329000,3e+05,349000,344000,354500,349000,369000,375000,369000,399000,396500,395000,399000,398000,390000,379500,369000,369000,394500,399000,399000,4e+05,425000,425000,424950,4e+05,420000,420000,399000,419000,425000,409000,419000,399000,399000,399499.5,404499.5,460000,454500,449000,499000,489000,499000,469000,459000
"East Elmhurst","New York","NY","New York","Queens",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827000,799000,899500,969000,879500,875000,929000,929000,914500,929000,9e+05,929000,910000,910000,904999.5,929000,875000,887000,929000,949000,949000
"South Dorchester","Boston","MA","Boston","Suffolk",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449450,439900,454450,464450,479900,479000,496000,520999,509450,509450,499000,515000,509000,509000,509000,504450,499900,503999,514900,514900,515000,554450,539900,539000,549950,549000,514900,504950,525000,529950,579000,554450,589000,565000,582000,565000
"Princess Anne","Virginia Beach","VA","Virginia Beach","Virginia Beach City",34,524900,5e+05,539000,539000,533000,529900,531450,533000,549900,547500,547500,529900,529900,539900,549900,524900,523900,535000,545000,541200,542500,553450,537450,537450,549900,545900,506825,502500,499900,525900,529900,527450,525000,529900,565000,557450,559900,560000,562500,565000,565000,550000,557900,549450,557900,554900,551900,549000,542900,549450,542900,524900,539900,542900,542900,549500,549000,542900,531492.5,517450,5e+05,487617.5,499450,499450,489900,515705,499000,505000,499450,499450,475305,496900,491000,5e+05,505250,529000,524949.5,532445,539000,549900,539900
"Kingwood Area","Houston","TX","Houston","Harris",35,,,,,,,,,,399900,406450,399900,410000,443100,444050,424950,397000,398000,382445,384990,357400,359900,343900,340000,338500,339450,340000,342400,316500,328950,332900,319900,316200,319450,337995,350495,364445,359900,374950,375000,369900,368000,385000,399900,415000,424900,422450,420000,399000,361445,425000,427500,425000,427500,410000,410000,470750,449000,409000,402321,383990,415000,428000,439000,449900,449900,432450,449900,425000,429450,399900,382950,388950,422500,425000,422500,432500,430000,430000,456445,435000
"Clear Lake","Houston","TX","Houston","Harris",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,439000,432500,504500,539900,511900,594430.5,603577.5,615400,615400,617400,625400,620900,614990,599152,614990,607152,586990
"Albany Park","Chicago","IL","Chicago","Cook",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354500,366950,350000,350000,374900,345000,385000,395500,399000,399000,415500,402950,444500,454950,454900,449900,432450,437000,434450
"Richmond Hill","New York","NY","New York","Queens",38,559000,559000,554500,549000,554500,550000,549500,549000,549000,549000,550000,549000,540000,519500,549000,499495,515000,499000,499990,499990,499900,499900,499000,499000,499000,479999.5,489000,489000,499000,529000,520000,499000,489000,499000,534500,549000,549000,540000,549000,540000,559000,589000,584000,599000,590000,579000,589000,589000,579000,679000,699000,624000,629000,629000,629000,629950,639000,643944,699000,699000,662000,649000,649000,649000,635000,669000,669999,679000,689000,699000,699000,680000,740000,729000,714000,695000,695000,729000,729000,699000,704000
"Centennial Hills","Las Vegas","NV","Las Vegas","Clark",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314994.5,314995,295950,290000,314500,340000,360000,366950,397450,374900,389224,365000,364950,344000,348000,387950,399900,449500,436990,479000,499999,475000,475000,470000,442995,429475,433470,404949.5,399875,387000,394950,395000,397000,409990,442500
"Roxbury","Boston","MA","Boston","Suffolk",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484000,495000,519999,544450,525000,499900,514900,519999,524900,509900,519450,539000,549000,529900,539000,529900,499999,499000,549000,549000,593500,599000,635000,607000,635000,599000,609450,599000,599900,550000,534900
"Lone Mountain","Las Vegas","NV","Las Vegas","Clark",41,,,,248900,249900,259956,235725,230000,227450,230000,201000,199950,189000,168500,165000,164000,175000,179500,184000,191815,199000,190000,195000,184950,184900,198900,198000,199000,220245,235000,225000,227500,225000,224000,232500,229758,225500,226000,250000,254992,254996,274900,282450,294000,286500,260000,273250,295000,3e+05,299000,308700,307500,316700,322919,322944,316950,319943.5,328450,322493.5,319950,325000,324990,325000,330000,327400,324950,330000,336000,339995,330000,335500,320000,314000,339900,339950,339500,339000,347700,345900,349700,349900
"Summerlin North","Las Vegas","NV","Las Vegas","Clark",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,422500,399900,459900,454950,449000,449990,454444,441944,449500,460000,437616.5,435000,430000,440000,447000,469999,551945,529131.5,575000,542990,529900,542990,549000,549990,549990,534888,526374,525000,527761.5,542000,562696.5,546950,560685,547400,549950,528980,550000,550000,550000,549900,549900,535000
"Lake View","Chicago","IL","Chicago","Cook",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549000,1597000,1549000,1424000,1399900,1462500,1437500,1387000,1324999.5,1350000,1299999,1350000,1362500,1299000,1250000,1375000,1399450,1350000,1400000,1499000
"Woodland Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,1187000,1175000,1150000,1150000,1150000,1290000,1219500,1199000,1250000,1272500,1295000,1298500,1295000,1229000,1257900
"Greater Uptown","Houston","TX","Houston","Harris",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799000,3050000,2900000,3400000,3447500,3275000,2795000,3100000,3087446.5,2847500,2800000,2800000,2625000,2772500,2974450,3235000,3250000,3295000,3495000,3297000,2924500,2972500,2950000,2787500,2690000,2662000,2712500,2775000
"Brighton Park","Chicago","IL","Chicago","Cook",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153700,152450,168500,179900,179950,180000,199900,199900,199000,199000,183900,181400,170000,195250,179000,199900,199900
"Encino","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615000,1495000,1750000,1899000,1909500,1849000,1850000,1749000,1899000,1850000,1962500,1887500,1944500,1999900,1929000,2000500,2000500,1995000,1895000,1895000,1997750,2e+06,2000500,1999499.5,2075000,1987000,2145000,2175000,2325000,2292500,2400000,2400000,2397500,2397500,2400000,2499000,2382000,2349500,2265000,2290000,2229500,2199499.5
"Memorial","Houston","TX","Houston","Harris",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000,1109754,999900,916500,916500,912000,907000,899000,869000,9e+05,927000,895000,897000,879900,889000,822000,695000,699000,677450,699900
"Briargate","Colorado Springs","CO","Colorado Springs","El Paso",49,365000,370000,367500,359900,349900,347000,345000,339950,319900,317050,309900,320000,301300,306100,302800,315750,316925,315300,319000,317325,336950,330900,325000,329900,325950,329450,325000,325000,327500,325000,339900,350000,339950,343925,346450,343950,338000,349900,355000,359900,357450,355000,355000,361625,372000,365000,382400,373531,369450,399900,397500,379450,379900,369900,369900,375000,377000,379900,377325,382500,379950,374450,379950,395000,399000,4e+05,387500,379900,375450,379900,388250,387500,386250,385000,401900,421500,426250,421500,416500,418950,403450
"Carmel Valley","San Diego","CA","San Diego","San Diego",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389000,1389000,1399000,1399000,1498000,1550000,1575000,1599000,1549000,1532450,1565000,1469000,1429000,1429000,1482450,1499000,1549499.5,1499000,1549500,1549500,1649000,1499900,1459000,1410000,1459000,1499500,1497000,1495000,1469000,1492500,1423500,1450000,1499000,1549000,1512500,1500000,1515000,1512000,1499000
"Ocean Hill","New York","NY","New York","Kings",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769000,715000,729000,799000,749000,748000,749500,749000,749000,799999,849000,849000,829999,809499,750000,767500,840000,850000,850000,899000,899499.5,899999,899999,998000,959000,998000,998000
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2444500,2680000,2999999,2695000,2899999,2649500,2700000,2624500,2737250,2749000,2495000,2700000,2750000,2722000,2695000,2695000,2847500,2590000
"Canyon Country","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599500,597450,599450,599900,644797.5,594450,582495,610000,599999,620000,642000,629000,627000,644495,635000,644495,666000,644495,657000,650000,654900,662000,675000,675000,674900,657000,649000,644000,670000,737495,699900,749900,715000,699999,699994.5,699000,689000
"Greater Heights","Houston","TX","Houston","Harris",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522000,549500,575000,562250,562250,579000,579000,577000,584450,589000,599125,649000,649000,698000,688900,644450,682500,662500,675000,675000,662450,7e+05,699450,692450,699900,699000,669900,667400,662900,689475,649900,659950,649000,679950,721500,766000
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675000,1599500,1532450,1499450,1499000,1534949.5,1452000,1534450,1595000,1537000,1399000,1389000,1597000,1595000,1600000,1597500,1562000,1735000,1717000,1699000,1644000,1699000,1699000,1749000,1774000,1799000,1689500,1649000,1714975,1579000,1597000,1595000,1699000,1754950,1699499.5
"Wakefield","New York","NY","New York","Bronx",56,447000,440500,4e+05,412500,432750,425250,420000,449000,475000,475000,475000,444000,439000,449000,449000,461000,450000,449000,444000,449000,432500,435000,427000,427000,435000,463500,475000,475000,475000,469000,475000,479000,479000,489000,529000,529000,529000,527000,499000,499500,499000,499000,499000,519000,519000,519000,519000,499000,499000,499000,499000,499000,499000,499000,499000,489000,489000,499000,479000,495000,485000,485000,485000,485000,539000,599000,599000,579000,539000,564500,535000,529000,529000,529000,519000,519000,549000,559999,569000,569000,569000
"Corona Valley","Eastvale","CA","Riverside","Riverside",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509000,519000,508000,509995,518000,518000,515000,515000,519900,525000,525000,529000,524900,519000,509500,524900,529000,539000,539000,545000,539450,549900,539900,546500,539894,545000,538500,548000,548000,549000,548000,549900,550000,560000,562500
