"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Whitmer - Trilby","OH","Toledo","Lucas","Toledo",700,770,-0.0216010165184244,-0.0375,-0.0689238210399033,235
2016-09-30,"Metro West","FL","Orlando","Orange","Orlando",701,1175,0.00255972696245734,0.00858369098712446,0.0547576301615799,6721
2016-09-30,"Bluffview","TX","Dallas-Fort Worth","Dallas","Dallas",702,1426,0.00210822206605762,0.0156695156695157,0.0673652694610778,1407
2016-09-30,"Adams Morgan","DC","Washington","District of Columbia","Washington",703,2743,0.00734484024972457,0.0231256993659082,0.0227442207307979,5196
2016-09-30,"Baychester","NY","New York","Bronx","New York",704,1789,-0.0050055617352614,-0.017032967032967,0.00111919418019026,2235
2016-09-30,"Outer Sunset","CA","San Francisco","San Francisco","San Francisco",705,4474,-0.00467185761957731,0.00516737811727702,0.0556866446436999,634
2016-09-30,"Greater Avenues","UT","Salt Lake City","Salt Lake","Salt Lake City",706,1346,0.0105105105105105,0.020470053070508,0.0112697220135237,1959
2016-09-30,"Ardenwood","CA","San Francisco","Alameda","Fremont",707,2503,0.0032064128256513,0.0133603238866397,0.0587986463620981,2143
2016-09-30,"Great Bridge East","VA","Virginia Beach","Chesapeake City","Chesapeake",708,1259,-0.00552922590837283,-0.0194704049844237,-0.024031007751938,183
2016-09-30,"Mount Greenwood","IL","Chicago","Cook","Chicago",709,1420,-0.00350877192982456,0.0128388017118402,0.0749432248296745,324
2016-09-30,"Eastside","CA","Riverside","Riverside","Riverside",710,1410,-0.00774102744546094,-0.0201528839471855,0.0491071428571429,524
2016-09-30,"Buffalo","NV","Las Vegas","Clark","Las Vegas",711,829,-0.00240673886883273,-0.0177725118483412,0.00241837968561064,1577
2016-09-30,"Oleander Sunset","CA","Bakersfield","Kern","Bakersfield",712,794,-0.00625782227784731,-0.0410628019323672,-0.0936073059360731,805
