"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Deerwood","Jacksonville","FL","Jacksonville","Duval",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133000,119900,117450,115000,116000,121500,124500,127500,127500,119500,119700,119900,128000,129900,128450,126250,128700,125000,125000,119000,125000,124950,124700,126245,124700,124900,124500,124500,126900,125000,124900,127000,129900,129900,128750,127900
"East Ukrainian Village","Chicago","IL","Chicago","Cook",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,425000,377000,439000,425000,449000,436500,439900,439000,444900,449000,452450,417000,425000,417500,439500,449950,459000,459900,475000,449000,427000,450000,469900,472500,454500,459450,449500,469450,472450,469450,469000,492450,495000,499900,524999,499995,529950,539900,539900,544900,539900,525000,525000,532400,532250
"Dilworth","Charlotte","NC","Charlotte","Mecklenburg",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,2e+05,219900,219900,219900,219000,219950,219900,255000,238400,251000,285000,266500,289000,280000,278750,289949.5,275000,269900,272449.5,259950,260000,249000,252500,259900,275000,292400,309000,295000,289950,279900,285000,288250,293250
"Old Town","Alexandria","VA","Washington","Alexandria City",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,709750,724950,769000,802000,822000,785000,802000,829000,879000,879000,785000,730000,649450,659500,695000,697000,792400,869500,879000,789000,789000,850000,850000,824950,844450,849000,879000
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000,181500,180000,173950,169000,189000,2e+05,209999.5,209999.5,225000,227500,239900,217450,205000,215000,220000,236000,220000,225000
"Lower Garden District","New Orleans","LA","New Orleans","Orleans",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299654.5,310950,340119,314000,362550,399000,402000,355000,342559.5,340119,329000,329000,324450,345000,320000,335000
"Margate Park","Chicago","IL","Chicago","Cook",314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,134900,115000,119700,129950,134900,136500,138000,125500,129950,127450,125900,129900,125000,129900,137700,130450,129900,132500,137450,127950,145300,142600,127450,120000,119900,106900,121950,125000,125000,129500,132950,138900,133950,134900
"Mount Vernon Square","Washington","DC","Washington","District of Columbia",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,504900,545000,524900,485000,487000,524950,502400,511950,504900,509000,499000,499450,559900,556900,574900,572000,569000,499900
"Sheridan Park","Chicago","IL","Chicago","Cook",316,,,,,,,,,,,,,,,,,,,,,,,,,,245000,257500,252450,259000,249000,239000,236500,219900,199000,229950,229450,229450,239700,262450,265000,269000,274000,289000,279900,277000,267500,279900,270000,269000,273950,277400,274950,271750,272400,262000,249900,249900,257400,269000,264900,260400,264700,259450,244950,264900,249900,249900,257000,247450,247450,240000,240000,264900,274950,269900,274900,269900,286950,292450,292450,289900
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale","Broward",317,249000,245000,239450,239000,229000,219450,225000,229000,229000,220000,232450,225000,229000,219000,212000,209000,212000,212000,215000,225000,209900,222000,234900,229000,225000,234900,249900,239950,240000,249750,250000,249900,269000,255000,274900,269500,275000,295000,295000,289450,287105,289450,299000,299999.5,299999.5,299900,312857,323000,325000,315500,310814,307000,324900,325000,324950,336999,339800,339000,340000,345000,349000,348999.5,332490.5,349950,357900,350000,369500,374950,360000,370000,373500,366250,369000,365000,365000,369000,364900,359900,356000,359499.5,359000
"Walnut Hills","Cincinnati","OH","Cincinnati","Hamilton",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213450,189900,189900,189900,178700,169900,169000,192900,184900,159000,150000,168700,167500,159000,169900,172400,169900,174900,184900,184900,190000,187400,184900,189900,189900,207450,209900,209900,215000,225000,227450,195000,179900
"Downtown","Austin","TX","Austin","Travis",319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579950,493750,448250,448250,469750,507497,489997.5,533700,554750,550000,494950,491950,491950,499500,5e+05,499000,525000,609999.5,590000,592500,592500
"Chesapeake Beach","Virginia Beach","VA","Virginia Beach","Virginia Beach City",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374800,380000,350000,365000,410000,410000,399750,404750,399500,387250,323500,334500,340950,390000,380000,370000,392000,419500,407494.5,399999,399990,399999,429000,389499.5,399949.5,419000,429900,429900,445000,445000,444450,429450,443900,429900,449000,449000,395500,395000,389900,381000,399900,399900,404450
"Great Neck Plaza","Great Neck","NY","New York","Nassau",321,298000,314999.5,319000,321950,312500,299000,299000,299000,294000,275000,269000,269000,264500,259450,279000,299000,299000,295000,275000,259500,277000,249944,250000,249888,249888,239000,247944,239900,248000,249000,275000,250000,239888,242444,239888,239700,248500,249000,240000,240000,269000,259000,237800,241500,234000,239000,238000,229000,238500,232000,259500,299000,299000,277000,274000,265000,275000,279000,283000,278500,269500,289000,279000,290000,299497.5,289500,285000,278000,275000,269000,266500,275000,269000,265000,279000,279000,289999,321500,349999.5,340000,345000
"Mustang-Padre Island","Corpus Christi","TX","Corpus Christi","Nueces",322,169900,169900,174900,178000,187500,189000,178000,179900,188250,187500,175000,174900,164900,159300,158250,149900,157500,159900,175950,163900,165900,169500,166700,165900,170000,179500,174750,189450,189000,185900,166250,185000,179900,163450,172000,168450,174550,169900,169900,169900,173950,189900,196250,197500,197500,199900,194900,194900,189900,195000,198500,195500,192500,198450,207400,199900,195000,192400,186000,186000,185000,204750,199450,179950,190000,185000,194900,199000,199000,199000,199000,199000,199000,179900,195000,2e+05,199900,199900,199000,199000,199000
"Southside Flats","Pittsburgh","PA","Pittsburgh","Allegheny",323,,,,317450,290000,287500,287500,279000,279000,262000,262000,249000,262000,255000,250000,274500,249900,244900,244700,234900,262400,259450,259900,264950,265000,239900,257950,242000,242000,239900,249000,232900,229000,228450,228999,209450,238250,234000,225000,226500,232450,239000,239450,255000,244900,268000,271500,279500,277250,269900,278500,249900,278000,246450,246450,239900,239000,240000,244500,244500,239950,229000,212450,225000,209900,225000,264950,259000,264950,254950,251950,249000,259700,253994,254444,259244,254444,259244,259500,251944,239900
"South Semoran","Orlando","FL","Orlando","Orange",324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,54900,51000,53000,56950,62900,59900,55000,55000,57900,56000,59950,59900,59900,64000,62000,64450,59900,61900,59997.5,60000,63500,60945,62000,65000,64400,64900,65250,67000,67500,67750,69450,68800,68800,69400,68539,66000,69950,69675,73950,74950
"Century City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196944,1210000,1149000,1089000,1096000,1100000,1195000,1195000,1169000,1095000,997000,1099000,1099000,1249000,1249000,1099500,1079000,1094500,1050000,1150000,1149000
"Cherry Creek","Denver","CO","Denver","Denver",326,585000,574900,585000,585000,589000,570000,589000,599000,525000,5e+05,5e+05,5e+05,499000,497000,549950,549900,544000,549900,542000,549500,550000,562500,579475,574450,549500,549000,599999.5,669000,708500,702000,644500,590000,610000,599999,599999,677000,675000,687000,725000,725000,674000,7e+05,725000,764900,809450,799983,839000,759000,754491,764900,774500,792000,782000,749000,739000,825000,779000,735000,689000,689000,732475,759000,740000,772500,759000,737500,740000,791500,740000,790000,790000,889000,884450,895000,890000,875000,879500,849900,849000,812500,845000
"Lynnhaven Shores","Virginia Beach","VA","Virginia Beach","Virginia Beach City",327,349000,349000,361500,359900,352450,355000,349900,339900,329450,320000,299995,305000,325000,329000,329000,325000,314750,319000,314700,304500,311950,319000,299800,299900,298000,299000,294450,274950,268700,284900,284900,299849.5,298800,298800,302500,298400,279000,289250,289700,292200,314995,312495,312495,317450,299000,289500,298500,319900,304950,319950,320000,339000,324950,329900,324950,339900,338650,336400,329000,324900,315750,325000,319950,349900,363950,347750,325000,344200,344500,359900,349900,324000,295000,319000,310750,317000,329900,342450,345000,345000,335000
"West Loop Gate","Chicago","IL","Chicago","Cook",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309900,313900,310000,309950,299900,299000,302000,274900,309000,299250,299000,299500,299900,295900,299900,299900,299900,307200,314900,299000,299000,299900,3e+05,299949.5,295000,295000,290750,287000,282500,310000,329000,350000,320000,299900,299900,320000
"Secret Cove","Jacksonville","FL","Jacksonville","Duval",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,115000,104900,118900,119900,112450,109900,114900,117825,118375,114995,119900,119900,125000,128250,127500,125000
"Imperial Point","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79950,75950,82250,88900,89900,92500,92000,91000,87900,94500,89900,94900,92500,97900,97950,94200,104900,106950,104900,93894,110000,110000,110000,117349.5,117400,119900,119000,124750,120000,118900,115000,110000,104750,102450,116899.5,109900,124900,124900,123000,125000,122500,122450,122450,128750,125000,125000,120000
"East Hyde Park","Chicago","IL","Chicago","Cook",331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,189000,189000,185000,182500,179000,179900,180000,172500,173500,170500,173450,175000,175000,160000,159950,148950,139000,134900,138450,137000,134900,144450,169750,183500,180000,180000,189900,182500,185000
"Business District","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,543000,598000,538000,596000,544900,579000,592750,599000,619500,638000,676500,665000,649000,624950,616500,627394,639450,606999.5,634900,619000,618000,599450,599000,615000,639000,629000,625000,629000,625000,625000,618000,605947.5
"Pearl District","Portland","OR","Portland","Multnomah",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525719.5,490000,504500,519900,5e+05,534450,524500,577450,594450,549000,549000,532000,5e+05,5e+05,469000,465000,449000,459900,459900,474900,525000,517000,552000,549000,548000,529000,499500,520800,519000,518300,516950,525000
"Baldwin Park","Orlando","FL","Orlando","Orange",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361450,374900,359900,359900,353450,354900,355000,358950,345900,348000,348000,343750,343250,354000,355000,351450,349200,342450,334450,332000,335990,329900,344500,348750,364950,385000,372950,385000,389000,389450,389950
"Pelican Bay","Naples","FL","Naples","Collier",335,749000,749000,769000,749500,722000,699000,729000,699000,699000,725000,699999,699000,695000,675000,650000,650000,649000,625000,599900,595500,595250,595000,585000,595000,592500,587000,599000,599000,625000,625000,615000,622000,645000,642500,617000,609900,639000,6e+05,662000,609900,615000,642000,687000,679000,797000,799000,769000,782000,730000,842000,825000,677450,749000,749900,799450,799900,845000,862000,849000,850000,897000,895000,975000,859000,849000,797000,849000,849450,849900,854000,864000,950000,942000,899000,845000,867000,844500,869000,875000,850000,844500
"The North End","Virginia Beach","VA","Virginia Beach","Virginia Beach City",336,630000,642000,699000,649000,649000,674900,634900,598000,590450,565000,599000,567450,547250,549450,547250,529000,529000,525000,527000,525000,549000,544450,515000,574499.5,574499.5,599000,599000,599000,574000,549000,569000,599900,595000,599700,587450,579450,608500,618250,597000,582000,549000,549000,589000,549000,539900,550000,599000,610000,604000,597000,597000,559000,579000,599000,585000,584000,585000,590000,587000,585000,595000,575000,575000,575000,594500,575000,585000,575000,563500,549900,539000,510000,539900,534950,549000,550000,558000,569000,559900,550000,549900
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",337,285000,275000,249900,260000,249400,248900,249900,249900,242000,249950,249000,249000,244500,246900,235000,235000,239497.5,239900,239000,239900,239900,259450,262950,259000,250000,260400,249900,249900,269000,269000,265000,275000,299000,289000,299000,289000,295000,279950,296450,289450,289000,299900,299300,299900,299900,319000,322450,309950,299900,318000,299999,295000,299000,315000,319000,316500,320000,309900,319000,319000,299900,299999.5,315000,3e+05,319000,319750,334900,319500,304700,327450,329000,327450,319000,327450,329000,325950,327500,344000,344344,349925,359000
"Coral Ridge Country Club","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",338,159000,142000,144950,152000,169000,164500,188500,173500,171750,193450,199000,195000,195000,197300,198450,197900,199450,229000,224999,199900,2e+05,199000,199000,199000,189900,179000,182450,199000,199900,189900,189000,216499,208000,179900,199500,209000,225000,229500,246000,244999,242449.5,249000,244999,244999.5,245000,252450,269999,271999.5,282450,277450,275000,269900,284900,299000,299450,315000,274900,285000,254950,254950,242499.5,242499.5,285000,295000,277500,269500,267000,279950,294900,297000,299450,297000,292400,284900,309500,314788,309500,309450,299450,299000,299000
"Over-The-Rhine","Cincinnati","OH","Cincinnati","Hamilton",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,261250,261250,274900,294000,274900,285000,290500,315000,295200,301240,299900,314200,321200,339000
"Union Station","Denver","CO","Denver","Denver",340,510000,490000,490000,469000,462500,452500,449670,462500,465000,459950,470000,465000,450000,470000,490000,422000,417500,405000,397750,435000,397950,407450,415000,449000,429900,429900,440000,464900,456950,479000,499000,475000,460000,499000,5e+05,499000,5e+05,495450,466500,507500,529000,507500,5e+05,499000,499000,491950,529000,529500,542450,549000,550000,517500,540000,5e+05,570000,577000,586400,599000,610000,599000,599000,599000,619000,625000,6e+05,579900,569900,574800,592500,575000,535000,595000,582250,639450,640000,643750,639000,637000,634500,622500,625000
"Goose Island","Chicago","IL","Chicago","Cook",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366000,359000,369000,359000,362400,367000,379450,370950,367000,365750,375000,375000,375000,375000,385000,4e+05,419000,409000,422450,414950,397450,380000,434450,450000,449500,419900,399000,412500,409950,425000,449750
"Villages of Oriole","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,94900,89800,89000,90950,90000,99000,112450,114900,119900,125000,119900,117900,120450,123900,122000,119500,118500,117500,114900,114850,114500,113900
"Downtown","Saint Louis","MO","St. Louis","Saint Louis City",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232500,197500,199900,210000,199900,199900,212250,197900,227500,227500,199900,184900,184500,204950,197400,194950,214900,216250,239700,231900
"West Plaza","Kansas City","MO","Kansas City","Jackson",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219500,199500,192200,204750,189725,189900,179925,179925,176225,203750,200750,217000,217000
"Heritage Hills","Somers","NY","New York","Westchester",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445000,399000,399000,384000,398000,379500,379250,389000,389950,382500,364000,368500,375000,377500,380000,370000,379250,364950,364750,374500,374700,374500,375000,367000,365000,373500,395000,389286.5,390000,385000,369000,4e+05,399500,399000,404500,425000,417500,419450,415000,410000,423500,425000,420822
"Tuscany-Canterbury","Baltimore","MD","Baltimore","Baltimore City",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217500,213950,213950,194450,198500,198000,172500,167900,173500,175000,199450,199450,199450
"Central Business District - Downtown","Kansas City","MO","Kansas City","Jackson",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159900,165000,188000,193700,192400,193700,212750,212000,226500,229000,219900,203700,217000,206000,214950,189900,179000
"Central Business District","Orlando","FL","Orlando","Orange",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199750,202000,210900,219900,189900,202450,222500,235000,243245,239900,247200,249000,244900,247200,220000,223750.5,229000,220000,235000
"Central Business District","Denver","CO","Denver","Denver",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447495,499000,508250,479000,494000,485950,479000,479000,495000,495000,445500,439900,463000
"Harbour Island","Tampa","FL","Tampa","Hillsborough",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327000,304000,317500,310000,299700,299000,260000,280000,272500,275000,267500,274950,269900,274900,294900,3e+05,3e+05,299900,294900,270000,289450,320000,315000,369700,365000,299900,312450,315000,338950,307500,319500,326725,329500,380000
"Meadows Village","Las Vegas","NV","Las Vegas","Clark",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,262000,259450,249900,259900,259900,249450,244450,235000,241950,248900,275000,275000,279900,283888,295000,274990
"Moorings","Naples","FL","Naples","Collier",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589000,674450,754450,649900,658750,632450,649450,622000,597000,617500,649950,672000,682000,648990,649450
"Lower Grand Lagoon","Panama City","FL","Panama City","Bay",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,279000,276000,250000,225000,215000,219350,225000,218500,220000,239000,239900,242000,242000,224950,224900,224900,225000,239000,251950,245000,242450,242450,239450,239400,234900,239450,250000,239900,238950,239450,229900,235000,234000,233500,230000,231450,232900,225000,219000,219000,224450,230000,240000,240000,247000,249000,260950
"City Center","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527000,499000,493500,493500,495000,450000,525000,524950,528900,527000,523000,499000,5e+05,570000,545000,545000,495000,495000,515000
"Coquina Key","Saint Petersburg","FL","Tampa","Pinellas",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000,133900,131400,131400,129450,141395,139900,145000,142200,144200,139500,139500,129900,142400,144900,132400,127700,129900,134900,128700,124900,127500,119900,125450,129900,132450,138400,135450,145000,145950,145000,152500
"Fourth Ward","Charlotte","NC","Charlotte","Mecklenburg",356,255500,255000,257000,255000,249900,245000,239900,239900,239900,229000,229000,225000,225000,227000,225000,210000,214900,220000,225000,229900,229950,232950,230000,230000,237000,234999,234999,222300,217000,212400,209000,210000,210000,214990,215245,215250,225000,231200,219500,219900,220000,239900,231900,231900,255000,259900,259900,264900,252500,250000,247200,244950,242450,249500,249500,252500,240000,239700,245000,249500,255000,253500,247000,247000,245000,247000,245000,249450,240950,248000,255000,259500,252500,247450,252450,267000,269900,264900,265000,269777,269000
"DUMBO","New York","NY","New York","Kings",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398729,2463988,2502169,2540000,2495000,2463988,2454494,2440547,2396500,2395000,2398000,2398364.5,2362500
"Hillcrest","Hollywood","FL","Miami-Fort Lauderdale","Broward",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000,90000,90000,94975,99945,99249,99900,101000,104900,104900,101000,102000,104900,104450,106394,101450,103444,114900,115900,113000,109000,99900,1e+05,109950,115000,99999.5,99500,99949.5,1e+05,110000,110000,115000,116500,116500,115000,114900,114250,114950
"The Strip","Las Vegas","NV","Las Vegas","Clark",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000,349844,349888,365000,335000,363000,368944,349000,340000,349000,374950,375000,374950,342500,375444,399000,399990,429988,429000,425000,438000,429000,425000,399500,399999,414450,420000,398850,379000,325000,329000,377000,334000,327444,349000,349000,326890,375000,398000,399000,399250,425000,429000,409450
"Old Naples","Naples","FL","Naples","Collier",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,7e+05,715000,7e+05,717500,599500,612000,612000,642000,724999,724900,640000,647500,662500,695000,699450,677000
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",361,374450,379900,349555,349900,384900,369900,399000,394000,375000,395000,402949.5,399000,395000,399000,399000,399000,424000,402500,425000,417700,375000,385000,389000,382500,369900,392000,370000,389000,368000,404450,419900,430000,399000,399900,439000,439000,429000,449000,450000,470000,499450,525000,464900,494000,494000,450000,429900,439450,450000,450000,450000,429000,464250,449000,432500,429450,425000,429450,449000,429450,462000,452500,448000,443500,449950,450000,499000,530000,499000,525000,549000,559900,530000,495000,535000,535000,550000,564000,549000,569000,549950
"Channel District","Tampa","FL","Tampa","Hillsborough",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339900,299000,274900,3e+05,327450,339900,339000,355000,372450,369950,349900,361499.5,368550,354999.5,350000,379900
"Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,239900,238000,247500,249950,278000,278000,249900,264900,225000,199900,195000,225000,245000,247000,225000,254949.5,239000,219900,222400,241500,239000,254900,244950,258000,274900,249900,237000,225000,242000,237500,243500,272500,271200,271200,267400,269450
"Dearborn Park","Chicago","IL","Chicago","Cook",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332000,337000,335000,339000,349000,339900,339900,375000,381500,375000,372000,334000,324900,332500,344950,332400,349900,359900,374500,377400
"Galt Mile","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",365,389000,369000,370000,362500,369900,365000,375000,369900,375000,350000,349000,350000,349999,347000,335250,342000,346250,349900,350000,349450,349900,368000,378900,395000,379000,395900,379000,389000,396950,396950,399000,399000,399000,399000,399900,349900,349950,349900,349900,339250,335000,330000,337500,363950,359450,349950,369000,368000,379000,389000,379000,377000,378000,335000,329000,329000,325000,329950,330000,325000,325000,319900,334000,329950,349900,349950,350000,375000,365000,325500,349900,369000,369000,379000,399000,422400,399450,379000,399900,419000,399000
"High Point","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000,94500,89900,85450,84990,83900,85000,85500,94450,97550,94949.5,89900,94999,96500,95750,95000,94500,99900,105999,108900,1e+05,97000,99999,107500,108000,108000,108000
"Printers Row","Chicago","IL","Chicago","Cook",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282400,279900,250000,249990,262450,289000,270000,275000,277450,262500,262500,275000,240000,282499.5,269950,299900,304500,304000,299000
"Lake Las Vegas","Henderson","NV","Las Vegas","Clark",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000,235000,237000,220000,222450,220000,217000,221944,222500,235000,242270,249900,244640,249450,236944,239990,249000,239900,244495,259000,259900,264950,265900,258950
"East Bayside-India Street","Portland","ME","Portland","Cumberland",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000,395000,395000,395000,395000,4e+05,395000,395000,395000,399900,395000,395000,395000,395000,395000,395000,395000,4e+05,425000,412500,425000,425000,425000,397500,412500,395000,395000,395000,397500,405000,425000,425000,425000,425000,425000
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,377450,365000,349000,362000,369000,350000,350000,384900,399000,349500,379900,339000,349000,408900,435000,390000,391100,359000,389900,389000,339950,329000,329000,349999,375000,379000,362500,359000,349925,340000,340000,349000,349475,349000,349777
"Northwood Harbor","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217450.5,212450,206900.5,204900,212450,229000,235000,221500,229000,229000,209900,215000,209900,204000,202500,215000
"Roscoe Village","Chicago","IL","Chicago","Cook",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369450,382450,379900,349450,369499.5,374500,364949.5,357250,344000,347000,350000,359000,411950,374950,359900,374450,374900,385000,399000,398000,398000,425000,404950,432450,439900,429000,435000,424500,415000,414950,399950
"Clearwater Beach Association","Clearwater","FL","Tampa","Pinellas",373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559900,559900,524900,524900,615000,588900,607500,539350,6e+05,624950,612000,629900,639450,649900
"Singer Island","Riviera Beach","FL","Miami-Fort Lauderdale","Palm Beach",374,499000,466950,449500,449000,425000,439500,429000,427000,419000,4e+05,415000,432000,449000,488000,449000,4e+05,419250,466950,424500,399500,4e+05,4e+05,398000,395000,399000,424900,397000,408000,425000,425000,450000,425000,450000,449000,445000,469000,449000,442000,432000,442500,445000,449000,430000,429500,421000,418000,419000,429000,420000,429000,427000,424500,419500,410000,410000,404000,399000,429000,450000,429000,429000,440000,425000,431450,425000,425000,465000,487000,497000,499000,524950,521950,499900,479000,485000,479000,479000,487000,499000,533500,492500
"Belle Isle","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667500,632500,683500,693500,630000,692000,695000,729000,699000,650000,687000,650000,750000,795000,754999.5,775000
"Isla Del Sol","Saint Petersburg","FL","Tampa","Pinellas",376,244350,249000,247900,248450,239900,239900,239900,234450,239900,224900,230000,224900,224900,226400,219900,225000,219450,219000,219450,220000,219000,219000,219000,219900,219000,214900,214900,218500,219000,219000,214500,215000,215000,206250,214000,219900,214900,214950,214950,214900,217400,213950,234885,239900,245000,239900,216600,214500,214500,211950,214000,219900,224950,225900,225000,218950,220000,218000,229000,230000,239900,252000,249900,241000,229000,229000,226500,229000,229000,240450,240225,235000,241000,239925,252400,256750,257700,244000,245000,240000,244900
