"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Downtown","Saint Paul","MN","Minneapolis-St Paul","Ramsey",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,147450,145000,139900,139900,162500,177200,189000,189000,187350,172400
"North Buckhead","Atlanta","GA","Atlanta","Fulton",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183950,195500,192000,185000,178500,182450,189500,192000,189000,190000,195000,197000,199000,199000,209000,210000,215000,214900,212500,204900,197000,2e+05,222500,220000,219900,212250,214900,202449.5,215000,215000,215000,215000,214500,211375,215950,220000,225000,230000,234500,234000,219900,235000
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale","Broward",69,150000,149900,150000,149000,149444,147250,145750,149000,149950,149900,149950,146500,145000,154900,145000,149000,159000,159900,155000,168000,167000,164900,164900,164900,169000,167000,166000,163450,159900,169000,179950,179900,193450,189000,199000,199000,199950,207000,202000,209000,211000,211250,210000,224950,226900,229500,239900,255000,259000,254500,249900,250000,257900,259000,259000,250000,259900,265000,265000,259900,260000,264000,259900,259900,259900,251000,275000,280000,275000,275000,289000,275000,275000,269450,272200,274700,280000,280950,279950,279950,279000
"Great Neck Plaza","Great Neck","NY","New York","Nassau",70,250000,239000,250000,254999,248000,242000,230000,237500,240000,252495,249990,245000,242000,235000,249000,250000,257450,249000,248888,235000,243250,226250,220000,225000,220000,208000,218000,207000,210000,199999,199000,198000,199924.5,204998,212000,219000,218000,208000,199444,209000,218000,218000,199000,209000,208000,199000,218000,219450,225000,210000,225000,238500,239000,220000,238500,219000,219000,235000,227000,225000,225000,225000,238000,229950,229700,225000,222250,227500,239000,239000,232000,239000,238750,234888,235000,238000,242000,248000,246999.5,239900,238888
"Beach","Pompano Beach","FL","Miami-Fort Lauderdale","Broward",71,157950,156000,150000,159000,155000,160000,165000,149950,169499.5,150000,149950,149000,145000,149700,149500,149500,149900,149000,140000,145000,149500,159500,149900,149900,149900,149700,149900,149900,149900,139900,149900,145000,149000,149900,167900,165000,168200,168750,174900,169900,159949.5,163500,168500,169900,175000,176000,182500,179900,183500,185000,177250,177500,180500,174500,177000,171875,179900,179000,176950,169000,169375,173900,169900,169000,168950,151000,149500,164700,160500,163900,167900,170000,179900,174950,179900,178250,186950,194500,192000,197000,193000
"South Pointe","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",72,354200,349950,337500,349000,349000,337500,330000,339950,349000,350000,350000,340000,334000,359500,349900,330000,314500,339000,339000,339000,355450,382000,405000,372500,355900,339000,399000,450000,425000,349000,350000,399500,449000,449000,469450,450000,474500,443750,450000,426900,399000,398900,421450,419000,449000,449500,399000,425000,490000,485000,449000,415000,459500,479500,479000,429000,399000,399000,425000,422000,430000,459000,415000,427000,425000,430000,459500,460000,445000,459000,512500,499900,450000,459000,474241,527000,525000,480000,475000,475000,472500
"Central Business District","Orlando","FL","Orlando","Orange",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,159900,160000,177000,189250,168000,148750,172000,184900,159000,185000,179900,179900,179900,171400,189900,184500,190750,199900,199500,199900,199500,199900,199749.5,194900,193500,194900,193450,189400
"Lower Grand Lagoon","Panama City","FL","Panama City","Bay",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,170000,165000,165000,149900,155000,148450,157000,148450,151000,155000,149900,175000,159500,171500,164900,169000,174500
"City Center","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,360000,370000,349000,324994.5,345000,339500,329995,334000,338500,349750,343000,340000,349000,338000,345000,345000,334000,356999,330000,356000,364000
"Hillcrest","Hollywood","FL","Miami-Fort Lauderdale","Broward",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84787.5,85950,84500,82250,79950,79950,78000,76500,79250,80000,86000,84500,84950,85000,85450,85000,87450,87450,89900,89900,90500
"The Strip","Las Vegas","NV","Las Vegas","Clark",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327888,319900,319777,327444,350888,374000,360999,325444,345000,334444,329888,375000,374950,379000,350000,382500,350000,359000,365499,359000,369999.5,339888,350000,330000,330000,349950,329000,324950,299894,299900,299900,320000,341944,372000,356950,389000,389000,379999
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",78,199565,194900,187100,177450,186000,188050,172850,175000,169900,199900,220000,235000,214950,179000,179500,189450,179500,210000,2e+05,194000,180500,210000,210000,210000,229000,229000,219999,229000,229000,229901,229900.5,229000,229900,199500,199900,199900,204950,240500,240500,244450,257000,254500,249000,249000,249000,253765,271700,269900,269900,272450,259450,269900,275000,275000,279000,275000,277000,275000,295000,299000,299000,289900,299000,289000,296950,296950,299000,302500,295000,294950,297500,307000,295500,305000,315000,302000,295000,275000,275000,275000,274500
"Galt Mile","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219500,224900,238500,248000,239000,219000,214450,212000,225000,248250,259500,262400
"Rittenhouse","Philadelphia","PA","Philadelphia","Philadelphia",80,349000,346950,349000,325000,327000,329000,321950,330000,324000,315000,309900,309900,305000,309900,312400,307450,319900,315000,309000,304950,299999,3e+05,325000,297950,277000,320700,315000,299999,285000,309900,298000,319950,315000,297000,295000,299450,324900,309450,324000,330000,319000,321500,329000,314900,309900,315000,325000,319900,335000,335000,335000,335000,320000,330000,329000,329000,330000,314500,322450,327000,368900,375000,372000,349000,362550,357000,362450,369900,379450,374500,419500,435000,399000,377000,370000,379000,377000,375000,375000,424900,429900
