"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Northeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",1,235000,235000,248250,242000,244500,249500,243000,239900,249000,239900,229000,215000,207750,210000,220000,224900,229000,225000,219000,209900,199950,215000,215000,211000,214900,220000,220000,219900,224900,225000,225000,207500,210000,212975,234400,225000,229900,239000,250000,259900,265000,272425,269951,274995,259900,263750,269995,279900,275000,285000,297600,299900,312350,310000,308250,310000,310000,320000,309900,319950,330000,339900,359900,365000,375000,375000,357000,349450,359000,364900,365000,354500,350000,359990,369900,389000,389000,389000,392000,387900,395000
"Paradise","Las Vegas","NV","Las Vegas","Clark",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000,177000,174000,175000,178550,181495,184900,189900,194749.5,199500,199900,205000,2e+05,207000,215000,219000,219000,219900,219900,219900,220000,222600,225000,225000,229000,229000,229000,225000,220000,225000,229000,239000,241742.5,244700,245000
"Maryvale","Phoenix","AZ","Phoenix","Maricopa",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,105000,106000,109900,110000,114900,115000,119000,119500,115000,115250,115000,114900,109900,115000,117900,119900,124900,125000,129200,129500,130000,130000,132900,134900,135000,139900,140000,140000,142999,145000,145000,149900,150000,154900
"Upper West Side","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9850000,9850000,9422500,8995000,8995000,9135000,9135000,10747500,1e+07,1e+07,10747500,1e+07
"Sherman Oaks","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932250,1008250,1049000,969000,969000,1029000,1024495,999945,959000,954500,969000,949000,949000,1049000,999000,1079000,1199000,1199000,1199000,1149800,1119000,1095000,1049999,1099000,1100000,1199000,1290000,1279000,1295000,1299000,1377000,1349000,1384000,1395000,1300000
"South Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279900,285000,269900,279950,289900,299000,299000,299700,307000,310000,299000,299900,299450,280000,309000,310000,313500,325000,328500,325000,329000,326250,329950,330000,335000,339000,340000,339950,349700,350000,350000,359900,369900,366000,375000
"Sunrise Manor","Las Vegas","NV","Las Vegas","Clark",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,122500,120000,120000,125000,127990,128300,129900,133499.5,135450,136500,139900,134900,135000,139900,139900,139997,140000,145900,145450,149000,149900,149900,149900,149900,149999.5,149900,150000,150000,155000,157250,160000,160000,164900,164900
"East New York","New York","NY","New York","Kings",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379000,422000,419000,399000,440000,444499.5,478400,419000,399999,439000,462499.5,4e+05,450000,439999,427000,425000,427000,449000,429000,449000,459000,472000,459000,459999,449999,499000,479000,479000,479000,489000,489000,519000,499999,499000,499000
"Spring Valley","Las Vegas","NV","Las Vegas","Clark",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,228844,224900,220000,229000,229900,233500,243444,248900,249000,249000,249950,249990,252390,259450,265490,265990,274900,274995,269900,274995,275000,279900,283000,282995,282880,280000,284490,285000,285055.5,289590,290794.5,295000,294997.5,298000
"Southeast Los Angeles","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,244950,240000,239900,239925,249900,249900,249000,259800,259850,259000,255000,255000,249000,267000,271728.5,275000,268950,265000,270000,272450,283000,287000,290000,295000,297495,299000,299000,299000,299000,299950,299000,318950,319950,326111.5
"Paradise Valley","Phoenix","AZ","Phoenix","Maricopa",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299500,299900,295450,294500,299900,309000,310000,314900,315000,315000,310000,309900,305450,311000,325000,331250,331500,329800,337900,334900,329900,340000,339950,334450,339000,334000,340000,344950,349000,356000,359000,350000,350000,348400,339925
"Deer Valley","Phoenix","AZ","Phoenix","Maricopa",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195700,195950,194950,196750,199500,199990,209900,209900,209000,205000,210450,219000,214900,210000,219000,219900,224000,226900,230000,229000,224900,229000,229900,232950,234900,229900,230000,235000,235000,239000,240000,245000,240000,239900,240000
"Van Nuys","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,459000,439495,431995,425000,425000,439000,439950,452500,449475,449000,449950,449475,420000,442000,449000,465000,469999,495000,499000,499749.5,522412,525000,519974.5,499999,499000,499949.5,504999.5,516000,520000,520000,530000,537000,549900,550000
"North Mountain","Phoenix","AZ","Phoenix","Maricopa",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,159900,161950,165000,165450,167900,167500,166450,169000,169500,172500,172100,164900,159500,165000,173900,175000,184900,185625,189000,189997.5,189900,190000,195000,187900,185000,189000,189950,199900,203999.5,210000,210000,210000,210000,210000
"Far North","Dallas","TX","Dallas-Fort Worth","Dallas",15,299900,307000,299900,305000,3e+05,299900,295888,293500,299000,287900,288450,279900,279000,275000,275450,279900,279900,280000,275000,273500,269990,274000,269945,269900,275000,283450,284900,289900,289900,289900,296500,289900,289900,299900,325000,315000,319000,328900,339900,329950,349000,363750,359700,359000,343500,343500,344900,350000,354000,359900,369000,375000,379000,369950,375000,377700,379000,370000,370000,375000,389000,389000,399900,409000,399950,404250,414500,425000,425000,424900,425000,425000,425000,450000,475000,449900,435723.5,429000,420000,409450,425000
"Bedford Stuyvesant","New York","NY","New York","Kings",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996500,999000,999000,999000,999000,1089000,1059000,1007500,999000,999000,1150000,1150000,1040000,1150000,1199000,1199000,1150000,1195000,1272500,1225000,1400000,1304500,1300000,1470000,1399000,1400000,1400000,1475000
"East Side","El Paso","TX","El Paso","El Paso",17,135000,134925,134950,134999.5,135700,137600,135000,137777,139900,139900,144750,142950,139250,139000,134900,133700,139000,144950,142000,139999.5,139635,136650,135975,136500,136000,135000,139950,139950,137900,139900,139000,137000,134500,134950,140000,139900,136500,139900,139500,140000,142000,139900,139900,140000,139900,139500,137000,135900,139250,139900,139975,144500,140000,144000,140000,139900,138974.5,135000,133000,134675,129999,135000,138000,139000,139995,139000,139700,139990,139995,140000,142480,138500,138700,139997.5,139950,141500,145500,144925,145000,144900,145950
"Camelback East","Phoenix","AZ","Phoenix","Maricopa",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,379500,385000,399000,399000,399000,389900,389700,394000,399900,409500,418000,419000,414900,445000,459450,449950,449900,469000,450000,450000,459450,469000,459000,479000,489495,520000,519000,514950,519000,5e+05,519000,499949.5,499000,499900
"Alhambra","Phoenix","AZ","Phoenix","Maricopa",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,139000,141450,144400,148000,153750,154900,157450,155000,159900,164900,159900,155900,156000,174900,175000,184995,199950,209900,196500,199000,189900,185625,189000,189900,189900,195700,204900,205000,215000,209900,210500,204997.5,212500,224900
"Southeast Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68000,68000,65900,59900,69900,75900,75450,74400,75000,75000,78000,75450,73250,76250,79700,83000,84900,89900,88000,90000,89999,94900,99900,99900,1e+05,102000,102000,104500,109900,105000,105000,108000,110000,109610.5,110000
"Jamaica","New York","NY","New York","Queens",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000,339000,339000,339000,335000,330000,339000,339000,341000,345000,349900,350000,359000,359000,349999,372495,389000,399000,390000,389000,399000,399000,399000,399000,399000,399000,399000,404500,425000,429000,429000,429000,429000,430999,439000,439000,440000
"Roosevelt","Fresno","CA","Fresno","Fresno",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194999.5,194999.5,195000,181750,176500,174900,180000,178000,173000,159900,164900,174750,149900,151273,156700,180000,175000,170000,174900,2e+05,199999,186000,189950,193000,180000,190000,180000,162250,185000,176000,207000,2e+05,194900,184950,189975
"Williamsbridge","New York","NY","New York","Bronx",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398000,399000,375000,357000,379000,360000,379000,379000,379000,379000,379000,369000,369000,379000,379000,399000,399000,399000,399000,399000,399000,409000,399000,399000,395000,395000,395000,395000,399000,399000,395000,389000,399000,409000,409000
"North Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000,725000,725000,738250,739000,724949.5,714000,699000,699000,684997.5,674900,665000,699000,709900,725000,730000,745000,759900,739000,745000,749000,750000,725000,725000,744900,759450,775000,789450,773131,787500,750000,770000,771995,775000,749900,739900,739900
"East Flatbush","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404500,4e+05,399000,399000,399000,425000,439000,437000,439000,430000,427000,419900,399000,399999,4e+05,439000,449000,449000,459499.5,462499.5,469000,469000,475000,479000,482500,499000,499000,499000,519000,529000,525000,527000,532500,547000,530000
"Enterprise","Las Vegas","NV","Las Vegas","Clark",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221900,224900,221950,220000,229900,230000,235888,240000,242000,242000,243000,244990,240734,245000,247329,249850,250000,255000,269500,264950,269000,269990,269900,269000,272945,272200,279000,271900,280000,285000,296995,298036,297749.5,299000,299900
"East San Jose","San Jose","CA","San Jose","Santa Clara",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499000,488888,498888,499000,496944,499000,499999,519894,519444,522475,509497.5,499950,499000,524975,539999.5,559403,560000,558000,570600,558500,575000,572500,570000,572450,569000,575000,575000,580000,579000,599000,599000,622500,620000,639000
"South Mountain","Phoenix","AZ","Phoenix","Maricopa",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,155000,158000,159900,156000,164919,165000,172500,176900,175000,179900,172290,159400,168900,175000,181519.5,179700,185450,190000,190000,189900,199000,190878.5,189700,183000,189900,185000,185500,179999,179900,185450,195000,207500,203200
"East Memphis-Colonial-Yorkshire","Memphis","TN","Memphis","Shelby",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,124900,117400,115000,120000,127750,128900,129900,129900,128000,129900,129900,115000,119000,119700,119900,122700,129949.5,129500,137000,129900,124500,115000,113900,114700,105000,105000,109000,105000,119900,124900,129950,129900,125450,129900
"South Side","Corpus Christi","TX","Corpus Christi","Nueces",30,169900,165000,166700,165000,168900,169850,165000,164900,165490,164900,165900,164727.5,161900,167900,168500,165490,169850,169900,166000,164999,165250,167500,161700,169900,167500,159999,154949.5,165000,164700,163700,154900,152000,154650,149900,158500,159900,159900,164900,167000,169500,176900,182900,182900,183450,185000,186000,188200,191000,187950,189900,189900,213500,207450,218000,211500,218900,214000,204900,209900,210450,219900,219900,224485,208700,209900,209900,209900,210000,209900,211950,214900,210000,214999,214000,215950,219900,219500,214900,215250,214932.5,213400
"North Hollywood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,484450,495000,499950,509250,512500,515000,499000,499250,494450,494500,494450,498500,499900,499000,526999.5,549500,589000,549500,579000,557450,587000,579000,577000,587425,592900,599000,589900,594900,579000,599995,599000,620000
"Alief","Houston","TX","Houston","Harris",32,83500,85000,84999.5,89000,85000,85000,85770.5,89000,89900,89900,87000,86000,84900,82000,79995,82000,80000,79900,78500,78200,75000,75000,75120,78000,76925,74500,75000,74000,74900,74900,79900,84000,79900,79500,85000,85000,85900,83950,81500,84325,87000,90250,94000,95000,90000,94900,99897.5,99000,99000,103300,102900,99450,1e+05,109700,110000,115000,113000,114970,112500,114900,115000,114900,119900,115000,115000,115000,118250,119000,129900,130000,129900,135000,135000,135000,135000,135000,134950,137500,138900,138000,138800
"Bullard","Fresno","CA","Fresno","Fresno",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269975,270000,265975,283300,289900,287700,289500,291166.5,286950,279500,289500,293250,289000,284750,279000,289950,283750,274900,279950,284900,289000,288000,279700,269900,264950,269500,271600,279950,287250,289000,289900,282725,289900,285000,279950
"Mid City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000,849000,752000,809500,849000,849000,859000,813000,875000,872000,895000,879450,849000,829000,875000,917400,925000,904400,899000,919500,940000,945000,949950,947000,920000,915000,899000,949000,899450,949000,992500,992500,992500,982500,969000
"Bensonhurst","New York","NY","New York","Kings",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878000,868000,893500,875000,899950,899000,875000,899000,899000,937000,899000,899000,899000,938500,899000,849000,850000,849000,918500,938000
"Central City","Corpus Christi","TX","Corpus Christi","Nueces",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000,69894,69900,74900,75000,78500,79700,75000,79900,84900,85000,79900,77750,84900,79900,79950,79000,79900,79900,85000,80000,79999,85000,85500,85000,84272,87500,84900,89000,85900,89900,88750,89500,88000,89500
"Northeast","El Paso","TX","El Paso","El Paso",37,112950,114250,114950,114000,110000,110000,109000,109900,105000,103950,102950,102800,105000,106475,105000,105000,108975,107900,106200,107000,106950,105450,105000,104000,105000,105450,108250,107950,107750,108000,107950,106000,107500,104950,107475,108350,109900,109900,108950,109475,109900,110000,108000,109000,109000,107950,105000,102700,1e+05,99900,99700,99500,99999,103385,104900,102000,105000,101836.5,99987,99975,1e+05,1e+05,105000,106974.5,106975,108900,109900,109900,104250,102500,104000,104970,105000,105000,108800,110750,108000,105000,104900,105000,105000
"Southwest Dallas","Dallas","TX","Dallas-Fort Worth","Dallas",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124900,129900,118750,118000,124950,129950,127950,134900,135000,139949.5,144900,135000,126950,134900,140000,144000,134700,139999.5,149500,154950,149945,150750,150000,155000,159900,154998,150000,148400,150000,160000,169900,175000,173800,169999.5,175000
"West San Jose","San Jose","CA","San Jose","Santa Clara",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089000,1049000,999000,1098000,1098999.5,1098000,1099000,1098444,1152500,1150000,1099888,1095000,1199999,1199999.5,1232444,1200000,1200000,1249950,1224475,1195000
"White Haven-Coro Lake","Memphis","TN","Memphis","Shelby",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,43000,39900,40000,39900,40000,40000,44950,46350,40000,44900,43700,40000,42500,40000,42000,42000,40000,41250,38160,35000,40000,42000,40000,39500,38000,35000,38800,39500,39900,42500,45900,46000,49898,56700
"East","Arlington","TX","Dallas-Fort Worth","Tarrant",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88900,88900,89900,95000,95000,95000,97000,90000,101000,105000,101650,95000,85000,88900,94900,95000,95000,95000,99500,101500,111500,115000,115500,119700,114950,117900,119450,118500,119900,115000,121000,120000,118750,124900,119900
"North Long Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319700,319900,319000,326000,329900,322000,329888,325000,329900,339000,329450,335000,330000,330000,329000,349450,347000,348000,349000,345900,349900,355888,360000,359900,361250,360000,369000,375000,379000,377450,385000,385000,395000,399000,399000
"Canarsie","New York","NY","New York","Kings",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399499.5,399999,405000,399000,399000,410000,419000,419000,421999.5,429000,4e+05,409000,419995,425000,399000,404499.5,449000,449000,449000,429000,429000,429499.5,439000,439000,439000,449000,464000,469000,487000,489999,489999,489999,489999,489999,489999
"Northwest","El Paso","TX","El Paso","El Paso",44,225000,225000,225000,225000,229000,229304,229900,229000,229500,229000,229900,229000,225000,225000,229000,229000,228425,229925,229900,229000,225000,219900,219950,225000,229900,226450,234950,234916.5,239000,234850,234950,233000,234725,227975,230320,229250,230000,229900,235000,239900,235814,239000,237900,236140,235864,237250,235000,234500,230000,233400,232950,236900,232500,230770,230000,229000,229030,227255.5,228500,227000,220910,219950,224000,227500,229000,229000,225000,225000,227250,229000,229700,229000,225500,229000,230000,235000,239500,235519,235000,239000,238000
"Southeast","Arlington","TX","Dallas-Fort Worth","Tarrant",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144815,139900,138500,139949.5,136800,139250,139500,140000,142500,142000,139950,140000,140000,139000,129900,137900,139500,148900,150000,149900,154000,155600,165000,165000,164500,160000,162000,159900,164950,165000,160000,165000,170000,174900,171000,172700,177750
"Logan Square","Chicago","IL","Chicago","Cook",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434450,422300,429000,459800,459800,425000,439900,449000,407450,437350,449000,419900,429900,438450,479800,480000,439000,475000,449250,499000,439450,429900,439000,499999,512450,527000,529900,509900,549900,550000,589950,599900
"Preston Hollow","Dallas","TX","Dallas-Fort Worth","Dallas",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386250,395350,389990,375000,381000,379450,364950,389450,379450,370000,374950,417000,435495,439450,465000,457995,457000,444450,390000,409500,449500,437000,460400,472400,473450,475000,450000,457500,499000,5e+05,486900,460000,459000,465000,499000,525000,526500,532450,528000,539000,550000
"South Scottsdale","Scottsdale","AZ","Phoenix","Maricopa",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319000,320000,319900,324950,325000,325000,329000,319900,325000,321000,325450,324700,320000,324900,337700,335000,341500,349995,345000,345990,347000,349900,349900,359900,365869,362919.5,365000,375000,384995,398555,395000,397000,395330,385000,385290
"Sun Valley","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,395000,399000,409500,412250,416250,409500,425000,434950,439000,429000,425000,428900,439000,429995,429900,427000,450000,459000,459000,449950,449970,445000,449000,449000,439000,435000,435000,439000,459000,469475,488888,486944,488944,488888
"Downtown","San Jose","CA","San Jose","Santa Clara",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,649000,599950,642475,599500,599000,574000,568888,577000,598440,622500,638944,625000,675000,734400,699000,699999,699000,698500,699000,675000,675000,749450,749950,772500,749000,709900,699000,699000
"South Ozone Park","New York","NY","New York","Queens",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000,379000,389000,396500,399000,392450,392450,399000,399000,399999.5,409000,429000,439000,439000,437900,425000,425000,429000,449000,449000,449000,439999,449000,449000,450000,462495,469000,469000,489000,489000,489000,499000,489000,469900,479000
"Ahwatukee Foothills","Phoenix","AZ","Phoenix","Maricopa",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,320000,319900,322500,324499.5,326495,329900,325000,319900,315000,315000,309500,3e+05,309900,310500,325000,325000,330000,349000,348000,339900,337948.5,329900,329900,334000,334950,343900,345000,344000,348500,349000,342500,346000,345000,347500
"Boyle Heights","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,320000,344900,347500,350000,345000,319500,349995,355000,375000,370000,379500,385000,375000,388900,4e+05
"North Valley","San Jose","CA","San Jose","Santa Clara",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579950,572990,599999.5,649000,614395,674000,635000,621990,662923.5,678990,649000,649000,602475,595000,603720,692000,659000,694000,699000,698500,699950,688679,749000,725000,699999,699000,699475,719943.5,739990,749000,764990,749000,746990,750000,799000
"Evergreen","San Jose","CA","San Jose","Santa Clara",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998944,1018000,1098000,1093444,1075000,1095400,1095400,1095000,1119888,1189950,1167500,1199844,1199500,1258000,1179500,1209475
"Murray Hill","New York","NY","New York","Queens",56,739000,749000,748000,743500,738500,728000,719000,699000,718000,705500,698000,688888,688888,670000,670000,663500,669000,677000,659000,659000,658000,638944,629000,619000,619000,624000,599000,639000,655000,649000,649000,649000,629888,654388,739888,749000,788000,749000,749000,738944,749000,749000,749500,755000,788000,798000,809000,790000,799000,788000,799999,819000,799000,822000,818888,839000,850000,849000,833500,839000,847500,846000,850000,888000,899000,925000,899000,925000,899000,948000,898944,950000,990000,998000,1080000,998000,1020000,1020000,1050000,995000,991944
"Sylmar","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,386000,379900,379900,379900,385000,407450,399900,399000,399000,395000,390000,399900,389000,409945,414945,402499.5,415000,420000,429475,425000,438000,425000,425000,439900,435000,432500,429000,450000,469000,465000,469000,454999,459950,460000
"Sheepshead Bay","New York","NY","New York","Kings",58,,,,389325,372660,399500,420000,441800,437662.5,439000,419000,439000,435000,446800,519000,459000,519000,519500,549000,549000,559000,550000,569000,539000,549000,534000,539000,549000,499000,539500,469000,499000,525000,547000,609000,599000,599000,599000,599900,613500,609450,649000,634000,639000,619000,619000,619000,654000,679000,659000,659000,659000,649000,625000,649000,649000,625000,622000,649000,687000,719000,729000,772000,772000,790000,804500,799000,804500,799000,799000,749000,749000,799000,759000,767432,759000,759000,775000,799000,821500,837000
"Willow Glen","San Jose","CA","San Jose","Santa Clara",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844000,849000,852000,862450,879000,9e+05,889500,899950,899450,899400,949944,989000,988000,949500,949500,949000,999950,912444,899888,949975,998000,982000,949425,968000,998000,999999,975000,981500,950000,950000,1026000,1095000,1098500,1099000,1099000,1098500,1149000,1125000,1150000
"West","Arlington","TX","Dallas-Fort Worth","Tarrant",60,129900,135950,142000,145000,143500,139900,139900,141000,149900,140000,139650,132900,132500,132900,135500,136000,135000,134945,133000,129900,130000,132750,132500,129900,129900,129900,131750,129900,136000,139000,144950,138000,138000,145000,169900,169900,174900,170000,170000,165000,174900,166500,169900,176200,179900,175000,177250,187500,180000,175000,170960.5,179000,179900,180000,182000,175000,179000,177450,169975,175000,179900,185900,192500,204950,195000,186250,180000,184900,180000,185000,189900,188900,190000,192200,190000,199900,210000,2e+05,205000,202500,208000
"North Raleigh","Raleigh","NC","Raleigh","Wake",61,259900,259000,259900,256900,259900,255500,257950,259450,259900,249900,249900,249500,244900,233900,224900,224900,225000,229000,225000,225000,224900,223900,215000,209950,230550,230000,235000,224950,220000,225000,217250,216900,225000,225000,234900,234900,234900,236900,239900,240000,239900,247900,253450,259900,259900,267900,259900,267500,259900,269900,274450,275000,289250,294950,305000,299900,301500,296900,305000,3e+05,297500,299250,307000,325000,340000,339000,320000,340000,329900,329900,329900,345000,360000,354950,327250,339900,329900,325000,324400,325000,334900
"Gravesend","New York","NY","New York","Kings",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814000,932000,860000,850000,959500,907000,899000,899000,899000,899000,849000,824000,798500,798000,799000,799000,8e+05,848000,899000,867000,849000,849000,797000,799999.5,875000,8e+05,894500,799999,764450,849999,824999,839000,843944,899499.5,970000
"Sharpstown","Houston","TX","Houston","Harris",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000,165000,155000,155000,172500,150750,169250,154000,169000,164900,175000,172500,170000,184950,179000,179900,174900,179900,179000,185000,184950,184940,198900,198450,192450,199500,215000,204545,205000,209900,223000,220000
"Northridge","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635000,635000,629000,631875,599000,637000,639000,639450,649000,647500,610000,598000,590038.5,579950,609950,614500,630000,649000,669000,649900,652500,677000,689450,695000,689000,689000,699000,699000,699900,724999,725000,739000,729000,722450,714975
"San Pedro","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520000,512450,549750,558900,579000,583600,582500,581013,594450,585000,578000,579990,575000,549000,550000,555000,550000,569000,579000,579350,594000,609000,599000,624999.5,603900,601949.5,609000,610900,614950,605000,635000,639000,629000,637450,639000
"Little Village","Chicago","IL","Chicago","Cook",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84450,89880,80250,79900,74999,82500,82500,79200,89350,89350,89900,89000,98700,104950,102400,102400,99900,100400,99997
"Southwest","Chula Vista","CA","San Diego","San Diego",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330000,337000,339000,359000,364990,359000,364950,368500,379000,382400,379450,374900,375000,375000,387000,387000,4e+05,399000,409900,415000,415000,410000,412450,419900,419900,419900,419900,414900,419900,425000,425000,429000,435000,439950,445000
"West Anaheim","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422400,430450,430900,439450,464900,465000,469000,472450,459900,466500,455000,455000,450000,437000,457000,475000,474500,487450,482060,483000,499000,499900,487400,496000,495000,495000,485000,512500,497450,512000,519950,499999,499949.5,515000,515000
