"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Coral Way","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398500,4e+05,404500,410000,425000,425000,412000,429000,429000,434000,404000,389000,439900,440000,432500,485000,475000,487450
"Ocean Hill","New York","NY","New York","Kings",56,474500,491500,469000,469000,450000,444000,449500,445000,429900,435000,429000,429000,429000,454500,445000,409500,4e+05,418999.5,418999,429000,399000,429000,439000,449500,450000,450000,449500,448888,459000,475000,499499.5,509000,499000,499000,499000,499000,499000,499000,499000,499000,512500,529000,589999,599000,599499.5,619998,648900,650000,679000,688999,699000,689000,699000,699000,699000,699000,699000,700500,729000,719000,744450,749000,799000,799000,814999.5,832499.5,799998,799000,760000,799000,799000,862500,862500,882499.5,899000,899999,899999,998000,950000,9e+05,995000
"Woodhaven","New York","NY","New York","Queens",57,499499.5,499999,499000,499000,497700,490000,479000,489000,479000,469000,459900,469000,480000,475000,475000,459950,450000,449900,442444,428400,425000,429500,439000,439888,435000,440000,439500,444249.5,438900,446999.5,469000,467000,467000,489000,492500,495000,499499.5,499999,523000,499990,499990,499900,529000,539000,549000,570000,574000,532000,520000,519500,525000,539000,540000,540000,549000,594000,589000,599000,599000,599000,582000,599000,589000,599000,622000,629000,639000,639000,639000,639000,659000,650000,659900,679000,689500,690000,692500,689000,710000,690000,710000
"Dyker Heights","New York","NY","New York","Kings",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199000,1199000,1288000,1168000,1128000,1199000,1200000,1288000,1380000,1375000,1288000,1300000,1300000,1350000,1379500,1299000,1299000,1289500,1288000,1288000,1288000,1358000,1388000,1388000,1398000,1399000,1399000,1399000,1437500
"Wakefield","New York","NY","New York","Bronx",59,447000,425000,439500,442750,467000,460000,465000,475000,475000,459000,459000,450000,439000,439000,439000,449000,442000,432500,437000,449000,429000,427000,419000,4e+05,419000,435000,431250,449000,414500,409999,449000,467000,450000,453000,489000,479000,492000,479000,475000,469000,479000,499000,475000,499000,509499.5,499000,499000,489000,479000,479000,479000,479000,479000,479000,479000,479000,475000,479000,469000,479000,459000,459000,459000,459000,459000,485000,549499.5,529000,529000,529000,492499.5,499000,499000,525000,519000,519000,525000,525000,525000,529000,529000
"Cragin","Chicago","IL","Chicago","Cook",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287450,284900,286950,286950,289000,315000,312500,289950,285000,304450,304450,315000,315000,307500
"Silver Lake","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984500,970000,932000,875000,917500,887500,875000,899000,997000,995000,1150000,1224500,1170000,1149500,1185000,1262500,1222000,1262500,1250000,1249000,1224500,1200000
"Humboldt Park","Chicago","IL","Chicago","Cook",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000,238000,238000,238000,238000,238000,232450,255900,255900,254949.5,237000,225000,225000,247950,237000,232450,244900,259900,299450,334000,325000,297000,292500
"St. Albans","New York","NY","New York","Queens",63,429000,420000,439000,414500,410000,410000,404500,410000,410000,399000,399000,399000,399000,399000,397494,399000,397494,399000,385500,389000,389000,389000,399000,399000,399000,395000,397450,399500,4e+05,399500,399500,429000,414500,398000,425000,434000,459000,465000,469000,459000,467000,479000,489000,479000,494000,499000,479000,469950,469450,469000,477000,469999,469000,474000,469000,477500,477000,499000,499000,499000,499000,499000,499000,499000,539000,549000,539000,539000,549000,554500,549499.5,510999.5,550000,570000,569000,569000,544000,559000,579000,586000,615000
"Throggs Neck","New York","NY","New York","Bronx",64,512000,509000,525000,527000,509450,495000,495000,499000,525000,525000,507000,499000,499000,479000,484000,474900,475000,489000,499000,499000,499000,495000,489000,479000,465000,462000,464000,459000,484000,462000,459000,477000,470000,467000,467000,467000,477000,499000,499000,499900,549000,559000,549000,559000,559000,575000,569000,529000,517000,539000,549000,539000,559000,624000,579000,569000,575000,559000,577000,579000,579000,579000,579000,577000,579000,599000,630000,630000,599000,614500,599000,629000,590000,549000,549000,549000,575000,579000,599000,589000,599000
"Hollis","New York","NY","New York","Queens",65,4e+05,422000,424000,414999.5,449000,459000,449000,459000,408000,414000,404499.5,419000,425000,414500,399999,419000,419500,420000,399000,399000,399000,409499.5,4e+05,399000,399000,399900,399000,409500,429000,467000,467000,469000,455000,441750,449000,439000,439000,469000,469500,469000,454000,449000,449000,459000,494450,489000,497000,486500,479000,454000,469495,478500,479000,479000,519000,494000,522500,504500,519500,520000,520000,525000,529000,520000,515000,529000,539000,524500,539000,539000,549000,499999,549000,550000,550000,550000,550000,550000,525000,560000,590000
"Back of the Yards","Chicago","IL","Chicago","Cook",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,65000,59900,59900,66950,69900,73499.5,67000,77000,75000,79000,89900,79850,79350,79000,77000,87450,94500,95000,89900,79900,75900,77900
"Whitestone","New York","NY","New York","Queens",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098500,1139444,1100000,1099500,1211944,1224888,1237500,1265000,1200000,1198000,1200000,1200000,1189000,1300000,1299000,1300000,1299000
"East Tremont","New York","NY","New York","Bronx",68,419500,419500,399999,399000,399000,399000,399000,399000,399000,399000,419000,414000,4e+05,399000,399000,399000,424500,409000,419500,434500,409000,399000,394500,390000,389950,399000,404500,4e+05,399000,399000,399000,454500,450000,459000,450000,450000,459000,459000,459000,459000,459000,469000,499000,499000,499000,519000,519000,469000,499000,519000,519000,499000,475000,475000,499000,499500,519000,499000,489000,499000,519000,519000,519000,489000,489000,479000,469000,469000,479000,489000,489000,5e+05,525000,535000,479000,499995,544450,534900,499995,512950,5e+05
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775000,1699000,1699000,1872500,1750000,1674500,1725000,1895000,1885000,1674500,1799500,1800000,1929000,1800000,1800000,1800000,1895000,1825000,1860500,1838000,1895000,2150000,1999000,2200000,2099500,2295000,2347500,2220000,2292500,2400000,2495000,2400000,2400000,2297500,2400000
"Greenpoint","New York","NY","New York","Kings",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879000,1850000,1850000,1850000,1699000,1690000,1925000,1987000,2225000,2225000,2350000,2391944,2400000,2295000,2344444,2172500,2100000,2100000,2200000,2397000,1999500,2150000,2125000,2195000,2175000,2199500
"Rochdale","New York","NY","New York","Queens",71,450000,444495,430000,429450,429000,444495,429000,449000,465000,469000,469000,449450,450000,454500,450000,450000,449500,459000,440000,447000,442500,449500,444500,459000,459000,449000,449000,439000,429000,429900,429000,427000,409000,425000,449900,454450,459000,449000,439000,448350,487000,477000,470000,499000,493500,499000,489000,499950,499000,525000,525000,549000,579000,549000,549000,529000,539000,569000,569000,539000,515555,515555,515555,529000,549000,589000,575000,576388.5,577777,577777,577777,585000,599000,599000,599000,599000,599000,630000,634000,649000,649000
"Glendale","New York","NY","New York","Queens",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000,675000,649000,649000,674000,669000,666500,679000,699000,699000,709000,729000,759000,749000,764499.5,749000,729000,738000,733500,715000,715000,714500,733999.5,784000,779000,789000,799000,799500,839000,854000,859000,849999.5
"Middle Village","New York","NY","New York","Queens",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808000,747000,747000,787000,699900,695000,699000,764900,779000,776500,749000,791500,799495,799495,849000,825000,872000,875000,869000,837000,837000,849000,914000,899000,934000,899000,888444,918000,948000,949000,926888.5,888000,906388.5
"Laurelton","New York","NY","New York","Queens",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599500,599000,599000,599000,574500,579000,587000,665000,624500,649000,707000,729000,729000,729000,749499.5,764999,729000,764999,724000
"Rosedale","New York","NY","New York","Queens",75,484000,479000,489000,479000,487000,485000,489000,485000,479000,479500,485000,499000,489000,499000,489500,471995,484000,474995,494500,479000,475000,467500,459000,460000,474999.5,459999.5,467499.5,459499.5,489000,475000,460000,439999,460000,469990,499000,474990,449990,449990,499000,528000,545000,539500,569000,539000,569000,584000,569999,569000,569000,599000,599000,599000,589999.5,555000,550000,529000,529000,529000,550000,550000,565000,549000,549000,549495,599000,644000,669000,669000,639000,639000,635000,640000,647000,645000,649499.5,650000,650000,699000,699500,699000,694495
"College Point","New York","NY","New York","Queens",76,647000,648944,649900,649949.5,649894,649000,639999,638900,643500,629000,629000,629500,619000,634000,650000,660000,660000,660000,660000,660000,650000,665000,662500,665000,665000,657500,680000,665000,649000,625000,649000,639000,673500,683500,689000,688000,668500,612500,599000,599000,599000,599000,648000,660000,685000,699450,709950,698500,739000,769000,759000,739000,749000,789000,789000,795000,758000,796944,809499.5,849000,801500,849000,849000,849000,838500,798944,799000,778944,871000,886000,868000,863500,899000,950000,950000,950000,1050000,939000,1050000,998888,1004500
"Forest Park","Springfield","MA","Springfield","Hampden",77,,,,,,,,,,,,,,,119000,129950,119450,124900,119000,112500,119900,124900,124900,124500,124900,124900,121250,115750,111500,109900,103700,119900,119900,119900,119900,109950,113000,103700,102499.5,119900,129900,119900,125000,122450,119000,119900,124700,124900,124500,127400,128650,127400,129900,129900,134900,129900,127700,125000,119900,120000,121900,120000,125000,129900,124900,125000,129900,129000,133122,139450,134900,129900,127250,125000,134900,138561,138122,144900,144900,139950,142950
"West Price HIll","Cincinnati","OH","Cincinnati","Hamilton",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,59900,65000,59900,63000,59900,59900,57900,54000,55400,49900,49900,57900,53900,55900,60000,63482,61432
"New Utrecht","New York","NY","New York","Kings",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272500,1200000,1200000,1200000,1212500,1274000,1283500,1449000,1497000,1498000,1449000,1400000,1394999.5
"Baychester","New York","NY","New York","Bronx",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,527000,569000,549000,519000,519000,475000,479000,459000,469500,459500,479000,479000,479000,529000,479000,499000,499000,479000,529000,579000,539444,529000
"Dutchtown","Saint Louis","MO","St. Louis","Saint Louis City",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900,79900,79900,74900,79500,87200,89900,84200,79000,89900,89900,87450,89950,89900,87401,79950,84950,86000,89000,82500,83250,84000,85000,77450,85000,82000,79900,79900,77450,79000,75000,69900,69500,69900,69999,75000,75000,69949.5,79000,79450,79900,79950
"Van Nest","New York","NY","New York","Bronx",82,498000,485000,477000,475000,454500,449000,449000,450000,450000,450000,450000,450000,450000,450000,449000,449500,449000,434500,425000,427000,429000,437000,449000,435000,454000,449999.5,454500,440000,454500,450000,469000,454500,459000,459000,450000,449500,429500,439000,449000,445000,450000,450000,469000,454000,456500,472000,491950,505000,515000,515000,529000,515000,515000,514000,514000,539000,549999,569000,579000,579000,559000,559000,555000,579000,579000,579000,572000,559000,549000,549000,549000,549000,549000,569900,599000,599000,579000,599000,599000,599000,579000
"Pine Hills","Albany","NY","Albany","Albany",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169500,168250,165000,169000,169000,164900,167400,167400,169900,166200,159900,159000,159450,164900,165000,165000,162000,162000,177900,160999.5,169900,174900,174900,174900,177900,176950,184900,192200,185000,159900,159900,167400,164900,165000,169900,173750,169900,169900,164900,169900,184500,182000,185450
"Carroll Gardens","New York","NY","New York","Kings",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000,3397500,3300000,3300000,3100000,3275000,3334000,3200000,3300000,3225000,3274500,3195000,3299000
"Arverne","New York","NY","New York","Queens",85,375000,365000,380450,350000,349999.5,349999,349999,349999,349000,349000,305500,3e+05,307500,299000,299900,3e+05,319000,322000,325000,307500,312500,305000,310000,319000,327000,322000,305000,310000,344000,349000,349000,336499.5,319000,320000,349500,350000,369000,349000,349450,349000,349000,334000,349900,329500,339000,359000,375000,375000,359000,359000,359000,354450,354950,399000,402000,399990,399000,399000,425000,405000,429000,399999.5,399000,399000,434499.5,419000,419500,399999.5,419500,425000,433950,429000,439000,449000,449000,462499.5,462499.5,459000,499000,459000,459000
"Mill Basin","New York","NY","New York","Kings",86,759000,781000,759000,759000,744000,781500,781500,754500,749000,710000,745000,745000,729000,749000,749000,749000,749500,744500,729000,739000,699000,699000,649000,699000,729000,739000,739000,729000,729000,739000,739000,749000,749000,739000,779000,789000,789000,789000,799000,799000,759000,749000,739000,729000,774000,759000,744000,739000,759000,759000,759000,759000,799000,799000,799000,799000,799000,799000,799000,799000,799000,754499.5,749999,782000,775000,799000,798000,793500,799000,799000,799000,799000,875000,875000,880000,879999,897000,887499.5,897000,899000,949000
