"Date","RegionName","State","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-09-30,"Picayune, MS","MS",465,1157,-0.00771869639794168,-0.0178268251273345,0.0113636363636364,7574
2016-09-30,"Gloversville, NY","NY",466,1439,-0.0184174624829468,-0.0283592167454423,0.00699790062981106,14991
2016-09-30,"Sonora, CA","CA",467,1392,0.0108932461873638,0.0197802197802198,0.0481927710843374,19555
2016-09-30,"Carson City, NV","NV",468,1364,0.0126206384558278,0.0396341463414634,0.0894568690095847,13876
2016-09-30,"Calhoun, GA","GA",469,1024,-0.00389105058365759,-0.0115830115830116,0.0438328236493374,15384
2016-09-30,"Milledgeville, GA","GA",470,997,-0.00894632206759443,-0.0225490196078431,-0.0118929633300297,9028
2016-09-30,"Waycross, GA","GA",471,889,-0.00336322869955157,-0.0133185349611543,-0.053248136315229,11661
2016-09-30,"Morgan City, LA","LA",472,1196,-0.00911350455675228,-0.0172555464256368,-0.152974504249292,10694
2016-09-30,"Eagle Pass, TX","TX",473,1139,-0.00349956255468067,-0.0189491817398794,-0.0078397212543554,11606
2016-09-30,"Ontario, OR","OR",474,1088,0.00184162062615101,0.010213556174559,0.0890890890890891,13654
2016-09-30,"Carlsbad, NM","NM",475,1149,0.007011393514461,0.0195208518189885,0.0880681818181818,13108
2016-09-30,"Payson, AZ","AZ",476,1186,0.00168918918918919,0.00253592561284869,0.0331010452961672,19007
2016-09-30,"McComb, MS","MS",477,904,0.00332963374028857,0.00444444444444444,-0.0382978723404255,8052
2016-09-30,"Rochelle, IL","IL",478,1322,-0.00973782771535581,-0.0207407407407407,0.00227445034116755,17060
2016-09-30,"Scottsboro, AL","AL",479,930,-0.0106382978723404,-0.0342679127725857,-0.0158730158730159,7430
2016-09-30,"Danville, KY","KY",480,897,-0.00222469410456062,-0.0142857142857143,0.00335570469798658,12432
2016-09-30,"Greenville, OH","OH",481,1073,-0.00923361034164358,-0.0200913242009132,-0.0402504472271914,13705
2016-09-30,"Warrensburg, MO","MO",482,1134,-0.00176056338028169,-0.00351493848857645,0.0413223140495868,10814
2016-09-30,"Fort Polk South, LA","LA",483,1093,0.000915750915750916,0.0111008325624422,0.0479386385426654,9874
2016-09-30,"Fort Leonard Wood, MO","MO",484,979,0,-0.0190380761523046,-0.0640535372848948,5102
2016-09-30,"Glasgow, KY","KY",485,906,0.00554938956714761,-0.00657894736842105,0.0100334448160535,11257
2016-09-30,"Athens, TN","TN",486,1032,0.00291545189504373,0.0217821782178218,0.0584615384615385,17551
2016-09-30,"Edwards, CO","CO",487,3447,0.00378567268491555,0.0198224852071006,0.0956770502225048,27866
2016-09-30,"Fernley, NV","NV",488,1160,0.00694444444444444,0.0256410256410256,0.137254901960784,14020
2016-09-30,"Mason City, IA","IA",489,949,-0.0114583333333333,-0.00939457202505219,-0.0732421875,21918
2016-09-30,"Winona, MN","MN",490,1210,-0.00656814449917898,-0.034317637669593,-0.016260162601626,15949
2016-09-30,"Platteville, WI","WI",491,1032,-0.0114942528735632,-0.0470914127423823,-0.0702702702702703,10093
2016-09-30,"Boone, NC","NC",492,1269,0.00395569620253165,0.0176423416198877,-0.00392464678178964,22986
2016-09-30,"Bartlesville, OK","OK",493,953,-0.0103842159916926,-0.0295315682281059,-0.0215605749486653,21105
2016-09-30,"Jacksonville, TX","TX",494,1172,-0.00424808836023789,-0.0167785234899329,0.0427046263345196,7551
2016-09-30,"Elko, NV","NV",495,1356,-0.00440528634361234,-0.0416961130742049,-0.102581072137657,7818
2016-09-30,"Rexburg, ID","ID",496,962,-0.00310880829015544,-0.038961038961039,-0.030241935483871,13266
2016-09-30,"St. Marys, GA","GA",497,1133,0.00265486725663717,0.00800711743772242,0.0356489945155393,12526
2016-09-30,"Ozark, AL","AL",498,845,-0.00236127508854782,-0.0197215777262181,-0.043035107587769,13385
2016-09-30,"Amsterdam, NY","NY",499,1400,-0.00709219858156028,-0.0154711673699015,-0.0119971771347918,11104
2016-09-30,"Enterprise, AL","AL",500,886,0.00453514739229025,0.0102622576966933,-0.0285087719298246,17352
2016-09-30,"Kerrville, TX","TX",501,1403,0.00645624103299857,0.00573476702508961,0.0233406272793581,10409
2016-09-30,"New Castle, IN","IN",502,783,-0.00381679389312977,-0.0138539042821159,0,16406
2016-09-30,"Sidney, OH","OH",503,1122,-0.00443655723158829,-0.00443655723158829,-0.00355239786856128,12504
2016-09-30,"Cortland, NY","NY",504,1405,-0.00354609929078014,-0.000711237553342817,0.0240524781341108,10637
2016-09-30,"Clinton, IA","IA",505,981,-0.00909090909090909,-0.0363457760314342,-0.0814606741573034,18148
2016-09-30,"Del Rio, TX","TX",506,1188,-0.0050251256281407,-0.0198019801980198,0.0223752151462995,9379
2016-09-30,"Washington, NC","NC",507,1030,-0.00770712909441233,-0.0328638497652582,-0.0754039497307002,2770
2016-09-30,"Corsicana, TX","TX",508,1209,0.0075,0.0263157894736842,0.128851540616246,10221
2016-09-30,"Burlington, IA","IA",509,937,-0.0063626723223754,-0.0229405630865485,-0.0487309644670051,15529
2016-09-30,"Cadillac, MI","MI",510,884,-0.0111856823266219,-0.0144927536231884,0.0137614678899083,17727
2016-09-30,"Ardmore, OK","OK",511,887,-0.00560538116591928,-0.0155382907880133,-0.0421166306695464,19851
2016-09-30,"Kendallville, IN","IN",512,1029,-0.00387221684414327,-0.00387221684414327,0.0208333333333333,13899
2016-09-30,"Nogales, AZ","AZ",513,985,0.00203458799593082,-0.00202634245187437,0.00101626016260163,12660
2016-09-30,"Oxford, MS","MS",514,1336,-0.0140221402214022,-0.0219619326500732,-0.0169242089771891,10789
