"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Grand Rapids, MI",40,,,,,,,,,,,,,,,,,,,,,,,117750,116550,115000,104900,114450,113450,124450,124900,124900,125000,124900,127000,127000,127000,124500,127000,127000,129000,127000,129900,129900,129949.5,129900,130000,119000,119000,137400,138900,129900,129900,129900,129900,130000,124900,125000,129900,123900,129900,124950,123900,129900,137450,139900,139900,135000,139900,149900,149900,159999,164900,159999,158949.5,159499.5,161500,168900,159900,164900,162449.5,164900
"Tucson, AZ",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,140320,132475,132475,129900,140000,141828.5,159700,159900,149900,159900,159900,159950,178000,187000,185500,179900,179000,182500,179700,182400,185500,194833.5,175000,175000,165000,164950,169500,165000,172500,177000,168750,159450,156900,155000,159900,159450,159000,159000,155000,159450,155000,159900,159950,170000,164497.5,155000
"Tulsa, OK",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126500,127450,129250,136900,154900,154900,152450,148200,134500,119949.5,119900,125900,142500,130000,130000,140000,130000,142500,146250,146250,137500,130000,129500,133750,130000,130000,129500,125450,127500,125000,114950
"Fresno, CA",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227000,233250,243700,249950,245000,219900,214500,215000,234750,219900,199900,229900,220000,229950,230000,229475,229475,220000,219900,226500,229000,249900,249950,249900,249950,249950,249475,259900,279975,292500,275000,299000
"Worcester, MA",44,180000,180000,184900,189000,179900,179900,179000,179000,179450,178000,178500,168500,165000,159900,158500,159000,164900,169900,169900,165900,165000,162900,159900,155900,159900,155000,153950,155000,159900,162450,159900,162000,160000,165450,169000,159900,156000,158500,159900,165000,170000,175000,176200,179900,179900,176750,179900,175000,169900,176950,179900,179900,182450,180000,179900,179500,179000,175000,175000,171500,170000,174900,170000,179900,190000,194450,194450,194900,194000,193250,189900,189000,179900,184900,184900,192000,199000,209500,209500,199900,199900
"Stamford, CT",45,239900,249000,249000,239900,228418,229000,225000,214900,222450,224900,219450,215000,225000,215000,224900,235000,249900,250000,250000,249900,234600,234550,230000,224900,218250,225000,240000,250000,250000,249995,249995,229000,265000,264900,279450,269900,257000,265000,275000,277000,276950,290947.5,294947.5,299900,278900,279900,272995,269900,285000,288950,295000,295000,309947.5,299900,299000,276950,269900,269300,275000,279000,274990,278900,290000,278900,289700,299000,290000,309000,294750,285995,275000,275450,259500,269900,289900,299999.5,315000,339950,340000,325000,319450
"Albany, NY",46,119937.5,120000,120000,119900,119900,119000,115000,114900,114900,114900,117900,114900,114200,114250,114900,110750,115000,115000,119900,119900,119000,105000,119000,114900,110000,112900,115000,115000,119500,119900,119900,123700,119904,119900,119900,115000,117900,119900,119000,119900,120500,128450,125000,124900,124900,119900,119900,119900,119900,119900,119900,124900,129900,129900,129900,129000,125000,124900,123000,120000,119900,123050,124900,124900,131000,135832,136000,129900,129000,125000,119900,119000,115000,109400,109000,109950,115000,119900,124900,119999,123500
"Omaha, NE",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,159000,155000,152500,155000,150000,150000,149000,129900,135000,141250,134950,130000,129975,129900,129925,134475,121000,124950,125000,125000,123500,120000,135000,125000,130000,125000,139000,140000,137500,150000,140000,159000,164500,157000,150000,152500,147200,149975,149975,145000,146000,149987,142000,133950,144250,142250
"New Haven, CT",48,170000,179900,179900,177000,179000,174900,169900,169900,169900,169900,165000,159000,159000,150000,157000,159000,159900,159900,159900,160000,160000,150000,159000,159900,159000,158200,155900,159900,160000,159900,159000,159900,159000,152450,154900,149900,149000,149900,149900,149900,159900,159900,165000,160000,164900,160000,159900,159900,159000,159000,164950,174900,179900,179900,184900,179900,179900,179000,174987,169900,169990,169900,169900,179900,179987.5,189900,184900,179900,179900,184900,178000,174900,179450,179900,184900,189000,189900,189850,189000,186000,185000
"Bakersfield, CA",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,177900,194000,192450,180000,189000,189900,189000,189950,189000,189495,189495,189000,179900,179900,176950,179450,177000,185000,182500,185000,185000,187000,185000,187000,185000,182500,199000,185700,199900,197950,189444,188000,196000,189995,199900
"Knoxville, TN",50,115000,119900,129900,129900,130000,137400,139900,139900,137400,129900,129950,134900,134900,134900,129900,139900,134900,130400,146950,129900,129900,129900,129900,129900,129900,149900,150000,124900,142450,142450,137400,138500,129900,138500,114950,128900,129900,129900,129900,129900,134900,136950,139950,137450,134900,134950,135000,142400,159450,159900,162000,159900,160000,165000,165000,149250,149000,139500,147000,142200,129825,120000,120000,120000,127200,124900,126100,125000,139900,139900,139900,137450,139900,139900,117500,129900,122500,133700,138700,149000,149000
"Greenville, SC",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139200,149100,149775,148925,139900,143950,146250,143950,138000,139525,139900,142450,144950,155000,145000,150000,154900,155000,159900,159000,154900,149500,154900,159000,151900,139950,140000,149695,149695,149900,149950,132445,149900,153950,139900,124950,104500,1e+05,109000,119900,127990,124900,139750,151400,147900,138450,135950
"Ventura, CA",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479900,449450,494900,511950,527500,576450,576450,575000,524450,544000,544500,549000,524250,597000,599000,629900,629900,614900,614900,634949.5,649500,695000,699000,703500,712000,687000,595000,605000,605000,677000,670000,677000,645000,640000,599900,588500
"El Paso, TX",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,146500,150000,164900,163075,160000,164900,159500,167500,160000,159999.5,149950,150000,149700,141500,149900,146250,154500,156200,150000,149950,148950,142995,143900,155000,143972.5,139995,129950,134900,130500,144900,152995,160000,152995,141000,139972.5,137000,127495,119950,121500,140000,139950,144500,169000,160700,158000,139250
"Dayton, OH",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,69400,69999,69900,69999,69900,63750,61000,68000,72250,75000,69900,67944,64900,68000,69900,79900,69900,68450,69900,68000,76000,73500,64900,61900,63400,64950,68250,65000,64950,67832.5,67888,67638.5,68500,69900,74000,70000,69900,74950,74900,70000,69900,75900,75950,79900,78875,70950
"Columbia, SC",55,152500,160737.5,152500,149900,136750,139900,139000,129900,124500,125000,129000,125000,119900,119000,119000,119900,119500,119800,115000,113950,117400,114750,109950,115000,117900,119900,119900,117950,123950,119900,119950,120750,120750,119900,119900,109950,109950,119900,122450,119900,107700,108100,107475,106575,109000,109000,108125,108125,102450,105000,109900,115000,114000,115000,115000,116025,115450,115000,119450,119000,115000,118000,115000,119900,115000,125000,126500,125000,125000,115000,119950,110000,103975,99500,117000,124950,130000,129900,129900,129900,131500
"Akron, OH",56,,,,,,,,,,,,,,85000,87700,79450,79000,79000,79700,82500,79900,79000,90000,89900,94500,95000,85900,85900,74999.5,84900,87750,85000,77000,69900,77450,74200,74575,75000,75000,75000,82900,82450,83500,84450,85000,89900,94900,94900,89950,89700,104900,94900,89000,89250,89900,85450,84800,84800,75000,75000,74900,74000,74000,77500,79900,79900,83500,84900,84900,89900,84900,84000,79900,74900,73950,79000,88850,79900,80450,84900,88900
"North Port-Sarasota-Bradenton, FL",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,248995,249990,239000,249945,242990,249900,249900,241865,245240,249900,242405,249700,236995,248015,247445,244990,257990,256990,249990,269000,278950,274400,265995,272450,279950,276075,284990
"Little Rock, AR",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500,110250,109900,112000,112000,120375,122000,115000,111450,118000,112500,99900,99900,99900,95000,98000,98950,108500,112000,113450,114900,1e+05,113450,111000,110000,108900,109400,112000,124950,126950,142500,149500,145000,130500,129000,124900,120000,119000,119900,119900,104500,107200,117000,110000,109900,109900,125750
"Stockton, CA",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269950,257000,243975,235000,235000,235000,210000,209975,222500,240000,240000,249900,269000,274950,259900,251500,254997.5,250000,253000,265000,289950,286500,287000,275000,270000,275000,299000
"Syracuse, NY",60,,,,,,,,,,,,,,,,,,,,,,,,74900,69990,69900,69900,69900,69900,72700,69900,69900,69900,69900,69900,69900,69900,68750,65900,64900,69900,74900,69900,74700,74900,79900,79900,79450,77900,79900,79900,85000,85000,85000,84900,84388.5,84777,82000,85777,79900,77500,77500,79900,81450,79900,79900,79900,75900,74900,75000,74900,72450,69950,69900,69900,70500,72200,72500,72500,72000,75000
"Winston-Salem, NC",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86900,86950,84900,86000,94900,99900,94900,103000,103000,104205,104140,106285,106137.5,106980,107780,101000,101000,101000,110450,119850,129500,119850,120000,115000,127900,122000,119450,119000,124399,124199.5,122750
"Springfield, MA",62,169900,169900,169900,165000,165000,164900,169900,160000,160000,164900,164900,150000,149800,149850,149900,142950,149900,154450,154900,150000,149000,141000,140000,140000,140000,137000,139900,139900,140000,149000,148000,145000,139000,139000,139000,139000,135000,149900,149900,156000,159900,165000,159750,159900,165000,159999.5,159900,155950,154900,151450,150000,159900,169000,169900,165950,166000,168200,156500,159900,155950,149999.5,149900,149900,155000,163200,165900,160000,160000,159000,159900,159450,155000,149900,149900,155000,159900,159900,159900,159900,159900,159900
"Fort Myers, FL",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196450,180000,192694.5,182990,188269,185000,189000,182500,184495,185000,165000,175000,169000,168450,175000,174199.5,185000,180000,174900,180000,182500,180000,189450,190000,189000,190000,190000,199900,199700,2e+05
"Toledo, OH",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47900,49900,44500,44000,44900,49900,55500,59825,59500,59825,59900,59900,66000,59900,59900,59700,59800,59900,54900,59900,64700,59423.5,59900,62450,58423.5,59900,65000,64900,67000,65000,64950,69000,69250,69500,65000,67750,74200,74900,63950,67750,69900,74900,74900,77000,80900,71900,67900
"Madison, WI",65,183950,198900,198900,189900,199900,199900,199900,2e+05,202000,199900,199900,199900,199900,199900,199900,216500,219000,219000,225000,225000,227450,225000,229450,225000,219000,219000,229900,224950,224900,219900,229000,216950,214900,214900,214900,214900,209900,209000,2e+05,210000,210000,214900,219950,220000,224900,224900,229000,229000,229000,229900,244900,249950,237900,239900,247400,239900,229900,224900,224900,229900,229900,239900,235000,239900,249900,249999,254000,257400,259900,239900,259900,285000,247400,244900,237400,244900,260000,260000,259900,255000,250000
"Des Moines, IA",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,135000,139450,139900,135450,135450,139000,139000,139950,134944,139000,139200,139000,139990,149900
