"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Akron, OH",65,141450,139500,133950,129900,131500,130000,129900,129900,128000,125000,124000,119900,119900,120000,117000,119900,119900,119900,119900,119000,118450,117400,114950,115000,114900,113200,115000,114900,116900,119750,116000,110350,112000,112500,122900,124900,120000,123900,120000,119900,119900,117900,117500,115250,116000,116947.5,116895,115750,119000,119900,124950,122500,125888.5,124900,121199.5,121900,119900,119900,119900,116950,113450,115000,115500,119000,119000,117000,122000,120000,118450,117000,116700,115000,117500,122900,119900,119900,124900,125000,129000,124900,123900
"North Port-Sarasota-Bradenton, FL",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,219700,214945,219000,224900,225000,229900,229350,229000,238900,239000,237727.5,250000,245000,249000,249900,254995,249500,249900,249900,249900,249500,249900,249900,249000,249900
"Charleston, SC",67,,,,,,,,,,,,,,,,,,,,,,,,190000,220000,224700,224745,214995,222000,229000,205000,199974.5,199250,214900,248250,239000,239000,249250,249000,258950,259000,259000,250000,235000,259900,259000,255000,255000,245000,240000,225000,225000,225000,224900,225900,218400,219950,245500,249000,268330,268000,269977.5,275000,274865,285000,279950,271715,259000,274900,269000,274500,268900,254000,260000,240737.5,245000,253372,252270,259900,244900,250000
"Colorado Springs, CO",68,135000,135000,135000,135000,130000,130000,129500,127450,124900,119900,110000,114900,117450,118995,114950,115000,118995,122000,122950,119900,115500,114950,114000,108950,114000,1e+05,106200,1e+05,1e+05,102700,105950,99250,99450,103900,118250,112700,119900,124900,120000,119900,121250,120000,119900,123750,119900,119950,115000,119950,124500,124500,122950,125000,127500,134900,129700,125000,119500,120000,124900,124900,138000,136350,130000,129900,142000,144900,142950,135000,136450,137900,135000,145500,148500,149900,149000,159900,155900,155000,162000,164900,162500
"Winston-Salem, NC",69,109900,109900,111500,110000,109900,105900,104900,104500,104900,1e+05,99900,99250,99900,102000,1e+05,100500,99900,99900,99500,99500,99500,97500,94900,89949.5,94500,92250,94500,92950,94000,89900,89900,89900,89900,89900,95000,95000,97000,99650,102000,104900,101950,99900,99500,97500,98000,99250,95000,95700,97000,95450,97900,104000,104900,102900,99900,98500,98900,98900,97500,96300,94900,97100,95000,99000,102500,102500,1e+05,99900,99900,99900,99900,104450,99900,99990,104000,109900,100750,99850,99000,99900,102250
"Springfield, MA",70,169900,169900,169000,169000,169250,169900,170000,169900,170000,169900,169900,168000,161000,165200,165000,159500,159900,169900,174900,169900,174400,176400,175000,185000,175000,174000,174900,175950,179000,179900,174900,169900,165000,165000,160000,159900,156250,164900,169450,169900,169900,169800,169900,164950,167750,165000,169000,164500,164200,169900,174900,168900,174900,174950,169900,169900,169900,174900,167500,166950,165000,169900,169900,172500,174900,169900,169900,164900,174900,179900,175900,172900,169900,169900,169000,178900,181950,179450,181900,185000,184000
"Fort Myers, FL",71,186899.5,186899.5,184950,189000,178000,169900,169900,169000,166950,159999.5,160000,159900,165000,169900,169900,169900,174000,169900,165000,160000,165000,169900,167900,169000,168100,165800,163650,164900,167750,165000,165000,164000,168250,164900,174900,174900,174800,170000,171458.5,175000,179900,179900,179900,179900,184990,185355,189900,198694,190000,189900,189200,191950,198000,202000,199500,199900,199900,199900,205000,199900,209000,208925,199900,201250,199900,199900,199900,199500,199900,209000,210000,217342,215500,215000,216000,219900,220000,220000,220000,220000,220000
"Toledo, OH",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,117700,117500,109900,105400,107950,109900,104900,99900,103900,99900,97900,99500,91900,89900,94500,94900,89900,98450,99900,109900,109900,102900,99900,101450,99900,99900,109000,108000,108500,109900,110000,119450,109900,109900
"Madison, WI",73,169900,169000,169000,164900,167500,164900,164900,164900,167900,164900,164900,162500,160000,161000,159900,159900,159900,167000,160000,160000,158900,158900,155000,154900,149900,149900,150000,150000,149900,149900,149900,149900,145000,147000,152900,151500,153750,152000,155000,159900,159900,159900,159900,164900,165000,169000,165000,161900,163900,164900,164900,164900,162000,164000,162700,162250,164900,163500,164900,164900,164900,167000,163000,164900,169000,169900,172500,174700,174950,174900,179900,179900,185000,185250,179900,184900,185000,189900,189900,190000,198947.5
"Lakeland, FL",74,84900,81500,79900,79900,77750,75900,75000,72750,74000,72000,69900,69500,67900,68250,69900,68950,69700,70700,69000,64900,65000,61150,59999.5,64500,65000,66000,62500,62000,59900,59900,59900,64900,59900,64900,64900,65000,69000,67000,69500,65750,65000,66500,59900,65000,68000,65000,65000,65000,65450,69700,67000,69900,69900,70997.5,73000,69900,66250,64900,64900,59900,59900,65000,64900,65000,68500,68500,70900,75000,79900,79900,82900,80450,79900,81900,82450,87500,85000,89000,85000,87950,84950
