"RegionName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Bakersfield, CA",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.830140485312899,0.836842105263158,0.858759894459103,0.857519788918206,0.802924430641822,0.80952380952381,0.7996632996633,0.76530612244898,0.791396103896104,0.81913499344692,0.8,0.826719576719577,0.786902677007756,0.766666666666667,0.793994645134425,0.818181818181818,0.818181818181818,0.794117647058823,0.795454545454545,0.75,0.726744186046512,0.69965034965035,0.683060109289617,0.727893277893278,0.718923611111111,0.74375,0.75,0.759293353188033,0.877966101694915,0.85,0.873870920745921
"Knoxville, TN",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722610722610723,0.730769230769231,0.684736842105263,0.702142857142857,0.722263850328117,0.704761904761905,0.752380952380952,0.831866197183099,0.826330532212885,0.821078856152513,0.794375,0.782786885245902,0.777671755725191,0.738859180035651,0.759783199468567,0.777777777777778,0.781686243158477,0.790395105410585,0.795375722543353,0.791833333333333,0.815428453721505,0.801980198019802,0.809210526315789,0.811332453825858,0.797101449275362,0.819,0.826071428571429,0.809027777777778,0.825512227362855,0.825512227362855,0.835254303381427,0.866666666666667,0.90607210626186,0.913181328187986,0.902617163724894,0.903637523931079
"Ventura, CA",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72892938496583,1.72090729783037,1.72116050962205,1.72849792782776,1.78931451612903,1.82960784313725,1.86428571428571,1.90767386091127,1.87857142857143,1.88737201365188,1.88191881918819,1.8640350877193,1.84949968931456,1.89140086206897,1.89555021416906,1.90996168582375,1.95689655172414,1.98620861120861,1.97478260869565,1.95831965568808,1.95676040412883,1.96215837421163,1.965,2.05876068376068,2.07706592386258,2.10306406685237,2.08424102216813,2.10455764075067,2.08926782624533,2.1272365805169,2.1234245800765,2.14321328744367,2.10786290322581,2.10980036297641
"Allentown, PA",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924525316455696,0.925,0.926666666666667,0.95,0.875,0.886075949367089,0.903575450450451,0.875,0.923076923076923,0.948318713450292,0.991666666666667,0.982789855072464,0.944444444444444,0.964285714285714,0.947619047619048,0.982789855072464,1,1,0.965926640926641,1.015625,1.07053571428571,1.04736842105263,1.07340720221607,1.14825581395349,1.18990384615385,1.19183612440191,1.1625,1.18630119018124,1.11126564673157,1.16666666666667
"El Paso, TX",63,,,,,,,,,,,,,,,,,0.620313466295609,0.705713013688293,0.677298706683035,0.714066339066339,0.736153455284553,0.714156189555126,0.710227272727273,0.708059625409905,0.719591457753018,0.710227272727273,0.753472222222222,0.757505341880342,0.707178393745558,0.729166666666667,0.780346820809249,0.78248031496063,0.771484375,0.783030553261767,0.772727272727273,0.732191464667858,0.728699551569507,0.743783783783784,0.721153846153846,0.710900473933649,0.718298555377207,0.72258778946171,0.743174924165824,0.755555555555556,0.755555555555556,0.75,0.753778361504492,0.793377120963328,0.798384733719141,0.816126900198282,0.810807770961145,0.794491525423729,0.804924242424242,0.773767817753805,0.781075027995521,0.8,0.783304156798133,0.785714285714286,0.791666666666667,0.794491525423729,0.788954976139429,0.800970873786408,0.787965616045845,0.802851841233435,0.801809210526316,0.796812749003984,0.799373040752351,0.818833162743091,0.751366120218579,0.790697674418605,0.75,0.782220179900384
"Baton Rouge, LA",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.910714285714286,1.01098449814905,1.00577081615829,0.951670926820032,0.932,0.936375899280576,0.998463901689708,1.03151862464183,1.00828858174135,0.981638418079096,1.08508287292818,1.03472623496693,0.98953619479886,0.947098976109215,1.07930107526882
"Dayton, OH",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646499741200828,0.647619047619048,0.627777777777778,0.670796056298774,0.694101123595506,0.740740740740741,0.691987179487179,0.6875,0.692065795839381,0.702127659574468,0.689661949685535,0.72463768115942,0.724204086481349,0.745859053497942,0.766730769230769,0.804412972085386,0.828571428571429,0.828189300411523,0.873253493013972,0.88488683127572,0.87336968055813,0.859526748971193,0.827380952380952,0.846153846153846,0.859053497942387,0.872750642673522,0.900413439664647,0.915212183436003,0.783220978062157,0.75,0.778958333333333,0.844065129530246,0.781826213622092
"McAllen, TX",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692671299288946,0.729020979020979,0.727272727272727,0.753693096171239,0.705882352941176,0.770454545454546,0.724358974358974,0.820379965457686,0.810189982728843,0.764705882352941,0.856483466232244,0.830782176537726,0.903701022333377,0.802812656956303,0.735147058823529,0.735294117647059,0.675799086757991,0.714285714285714,0.675799086757991,0.723052028877272,0.707644548817363,0.659266409266409,0.613721965416881,0.681548940766969,0.744211686879824,0.69811320754717,0.656008820286659,0.745,0.75,0.747749099639856
"Columbia, SC",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.789977477477477,0.726851851851852,0.797952833327837,0.822401433691756,0.815789473684211,0.888540959225605,0.921428571428571,0.918213748118414,0.801584421867441,0.770588235294118,0.805555555555556,0.791666666666667,0.813417190775681,0.852941176470588,0.836639137737962,0.817647058823529,0.813375262054507,0.850142392188771,0.868392664509169,0.839009287925697,0.85953682940271,0.88,0.868324164650984,0.882352941176471,0.875855327468231,0.836711989337315,0.890529973935708,0.941730934018852,0.921428571428571,0.895675831848606,0.897312859884837,0.941730934018852,0.894023797851954
"Greensboro, NC",68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.683807439824945,0.681443843142078,0.703303152246814,0.768099547511312,0.714975845410628,0.716862922705314,0.809318593621593,0.792710151771441,0.749400479616307,0.755439205105144,0.712572916666667,0.737410071942446,0.727714033539276,0.742857142857143,0.75571353978391,0.746666666666667,0.746666666666667,0.721052631578947,0.700636942675159,0.699627449213283,0.719572368421053,0.733333333333333,0.733333333333333,0.706904782241456,0.743099787685775,0.743099787685775,0.729900744416873,0.74945295404814,0.806615776081425,0.791949767559267,0.776376879170643,0.75,0.776470588235294,0.75093984962406,0.74596674112683,0.77673487544484,0.792067307692308,0.811342592592593,0.807692307692308,0.78125,0.8,0.832291666666667,0.835291838842975
"Akron, OH",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.788824979457683,0.846153846153846,0.872983870967742,0.874097834803528,0.920698924731183,0.98937583001328,0.943683409436834,0.891977771722205,0.86128739800544,0.813054733727811,0.796573875802998,0.849231506885805,0.86128739800544,0.840589417280643,0.838709677419355,0.889270908731987,0.87937898089172,0.880184331797235,0.878559372973046,0.829344729344729,0.795551753635586,0.833333333333333
"North Port-Sarasota-Bradenton, FL",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13714285714286,1.12612612612613,1.15007215007215,1.2,1.13199552608775,1.09663296820267,1.09090909090909,1.14038624097796,1.15612648221344,1.13357400722022,1.12,1.16471571906355,1.14862914862915,1.20525995646049,1.18571428571429,1.19046670461013,1.2159275635607,1.20236630352852,1.1879738267148,1.18764140271493,1.22249388753056,1.2,1.2,1.18912949795303,1.19723435225619,1.26746566896838,1.3,1.325,1.40580468599962,1.38913043478261,1.33722529243806,1.38598358163576,1.36963696369637,1.34972924187726,1.31634277558191,1.34368231046931
"Little Rock, AR",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.716666666666667,0.621981424148607,0.65,0.719381688466112,0.696059431524548,0.663682432432432,0.676810073452256,0.678851152313291,0.695159629248198,0.71989538938396,0.729428172942817,0.758852751358696,0.803153153153153,0.735106382978723,0.729428172942817,0.723269860769861,0.73661958965153,0.698837209302326,0.6875,0.727502102607233,0.730558662297274,0.761194029850746,0.772305140961857,0.772200772200772,0.79,0.791666666666667,0.783026427962489,0.831024930747922,0.825789349670123,0.818181818181818,0.821428571428571,0.82843120292513,0.831024930747922,0.818813131313131,0.860507265374035,0.857142857142857,0.819047619047619,0.83206106870229
"Charleston, SC",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28571428571429,1.24835958005249,1.28073770491803,1.19444444444444,1.02973568281938,1.0268857356236,1.19096951830014,1.17425283407764,1.17164690649674,1.24340919593346,1.2987676056338,1.35135135135135,1.30921052631579,1.35135135135135,1.40341384752625,1.37609423379125,1.31408521303258,1.39498507057546,1.33933448216787,1.25735294117647,1.25221238938053,1.375,1.42268396679209,1.43980738362761,1.44644870349493,1.44472789115646,1.43283582089552,1.36955403318744,1.2765931372549,1.39473684210526
"Syracuse, NY",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833333333333333,0.84375,0.890873015873016,0.833333333333333,0.857142857142857,0.775707070707071,0.77962577962578,0.791190476190476,0.822864744529511,0.8,0.874343048256092,0.896860986547085,0.928571428571429,0.928174603174603,0.9,0.964241486068111,0.938967136150235,0.997448979591837,0.97879155251476,0.886917960088692,0.876556437258024,0.884960083797105,0.883002207505519,0.908333333333333,0.905263157894737,0.848076923076923,0.875,0.840909090909091,0.875,0.8125
"Colorado Springs, CO",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.971030042918455,0.968719422700587,0.912380952380952,0.928394625176803,0.92495623622663,0.813333333333333,0.828333333333333,0.843478260869565,0.860323886639676,0.896904866700201,0.86888657648283,0.869061413673233,0.881895883337105,0.888480392156863,0.900900900900901,0.9,0.9,0.904513888888889,0.91421568627451,0.91172138047138,0.930185941043084,0.901332560834299,0.918635170603675,0.924691358024691,0.943627450980392,0.961557951381141,0.956889264581572,0.966447848285923,0.964832264100508,0.984025423728814,0.996422331793299,1,1.02935606060606,1.03509852216749,1.04347826086957,1.06458333333333,1.04901960784314,1.01190476190476,0.998826291079812,1.03472222222222,1.03571428571429,1.05555555555556
"Winston-Salem, NC",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706748545572075,0.693376068376068,0.678783750309636,0.673469387755102,0.636132315521629,0.6318449873631,0.625,0.61875,0.602137767220903,0.6103515625,0.651041666666667,0.672743055555556,0.650586649101501,0.667892156862745,0.631578947368421,0.618503118503118,0.636424061149884,0.727888966237383,0.723529411764706,0.7,0.721428571428571,0.721428571428571,0.74456289978678,0.74161831286428,0.75,0.790598290598291,0.774054982817869,0.793748473748474,0.795697358197358,0.870588235294118,0.854166666666667,0.862068965517241,0.836681034482759,0.884476534296029,0.916666666666667,0.87719298245614,0.905555555555556,0.852272727272727,0.958780682918614
"Wichita, KS",76,,,,,,,,,,0.575196408529742,0.602631578947368,0.606995230524642,0.53030303030303,0.505050505050505,0.515278110924549,0.552631578947368,0.574479734641948,0.518364240565161,0.55921197716302,0.594594594594595,0.594594594594595,0.557565789473684,0.564369900271986,0.53125,0.53125,0.582505255253036,0.572998430141287,0.567685589519651,0.564912280701754,0.610504774897681,0.644628099173554,0.653589743589744,0.637626262626263,0.630630630630631,0.649717514124294,0.676470588235294,0.713941256830601,0.685714285714286,0.685714285714286,0.592991913746631,0.592991913746631,0.616952789699571,0.65625,0.685714285714286,0.664251207729469,0.65,0.694097222222222,0.655048076923077,0.757575757575758,0.727272727272727,0.726872246696035,0.710526315789474,0.708333333333333,0.708012820512821,0.705882352941177,0.727649456521739,0.714285714285714,0.708333333333333,0.707692307692308,0.685483870967742,0.661698062910965,0.700050057208238,0.693044906900329,0.71875,0.690789473684211,0.697873015873016,0.73804347826087,0.718125,0.724055273547659,0.733333333333333,0.738541666666667,0.707107843137255
"Springfield, MA",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944276602886875,0.941176470588235,0.925,0.92670598146588,0.9375,0.928571428571429,0.952430555555556,0.910064239828694,0.930521091811414,0.925,0.937734433608402,0.895018307567128,0.9375,0.9375,0.9375,0.95959595959596,0.975,1,0.989208633093525,1.04347826086957,1.04919786096257,0.975,0.960973502304147,1,1,1.015625,1.04938271604938,1.05,1.09090909090909,1.1,1.22474747474747,1.11077898550725,1.12571428571429,1.27636029411765
"Boise City, ID",78,,,,,,0.599019807923169,0.65,0.657894736842105,0.65,0.648289722572509,0.65625,0.65,0.632847386393486,0.630769230769231,0.651041666666667,0.631818181818182,0.650520833333333,0.657894736842105,0.674509803921569,0.678409090909091,0.661111111111111,0.682795698924731,0.678571428571429,0.659090909090909,0.659090909090909,0.674019607843137,0.65,0.657894736842105,0.668468468468469,0.686170212765957,0.711756756756757,0.742105263157895,0.730519480519481,0.75,0.752794579849374,0.702272727272727,0.705701581676183,0.723611111111111,0.705555555555556,0.695,0.695,0.7,0.722222222222222,0.747311827956989,0.75,0.785714285714286,0.75,0.745993948901838,0.75,0.775,0.771111111111111,0.773863636363636,0.787139689578714,0.788201160541586,0.808823529411765,0.825,0.815789473684211,0.831589958158996,0.825,0.825,0.864576411960133,0.853658536585366,0.85,0.875,0.874007936507937,0.8907500339075,0.855911330049261,0.833333333333333,0.850515463917526,0.840780440392342,0.855911330049261,0.85
"Madison, WI",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42105263157895,1.2092050209205,1.13003710227235,1.12708112250914,1.1574138894797,1.19047619047619,1.1889880952381,1.15751040518551,1.22431286777869,1.1695830797322,1.13970588235294,1.17736486486486,1.21046958552518,1.21097954790097,1.22983354673496,1.2493830207305,1.28496674491393,1.22857142857143,1.21323529411765,1.25
"Ogden, UT",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.674242424242424,0.658333333333333,0.7,0.691608391608392,0.7,0.704545454545455,0.693548387096774,0.684210526315789,0.698837209302326,0.735509031198686,0.74009324009324,0.744047619047619,0.75,0.757142857142857,0.78125,0.805613305613306,0.805613305613306,0.819000819000819,0.795109147609148,0.795,0.796,0.845016944542044,0.866013071895425,0.866013071895425,0.868665977249224,0.877438791124713,0.864620135010512,0.903225806451613,0.926666666666667,0.947070938215103,0.939393939393939,0.903225806451613,0.901162790697674,0.896805896805897,0.958333333333333
"Daytona Beach, FL",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.970287836583101,0.970287836583101,0.924471978572451,0.916666666666667,0.917916123424598,0.945820433436533,0.925403225806452,0.904040404040404,0.925925925925926,0.91374269005848,0.911051824328703,0.915204678362573,0.949640287769784,0.968217631269587,0.988910034905545,0.976544201298267,0.951341483461815,0.945196583963435,1.00952380952381,0.981241716790702,0.98479563835933,0.980975029726516,0.980683593294631,0.992805755395683,1,0.95635528330781,1.00944287063267,1,1.03571428571429,1,1.02842638766663,1,0.964962121212121,0.998554913294798,1.02040816326531,1.06666666666667,1.00240986587081,1,1,1.07824443058784,0.991114149008886,0.974003466204506
"Des Moines, IA",82,,,,,,,,,,,,,,,,,,,,,,,,,0.7725,0.741197183098592,0.748571428571429,0.785069444444444,0.78125,0.855614177489177,0.870272727272727,0.895607784431138,0.872727272727273,0.870187165775401,0.852941176470588,0.884523809523809,0.941619585687382,0.872727272727273,0.851328903654485,0.852272727272727,0.876623376623377,0.876623376623377,0.891233766233766,0.942684766214178,0.9375,0.930576070901034,0.956572769953052,0.966702470461869,0.969135802469136,0.992063492063492,0.988372093023256,0.982266940200875,0.964949353143615,0.979938271604938,1,0.976774193548387,0.940092383107089,0.96683433170241,0.937104430379747,0.9375,0.947466195132099,0.976774193548387,0.946315789473684,0.973314950980392,0.965277777777778,0.997536201739268,0.996478873239437,0.971563981042654,1,1,1.04217536071032,1.02113970588235
"Youngstown, OH",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71875,0.774273504273504,0.780769230769231,0.705128205128205,0.705128205128205,0.606060606060606,0.608585858585859,0.652173913043478,0.673076923076923,0.676470588235294,0.7,0.706194690265487,0.703173858661664,0.705128205128205,0.705128205128205,0.688509803921569,0.68530701754386,0.681818181818182,0.681818181818182,0.682085561497326,0.675478796169631,0.703125,0.735294117647059,0.735294117647059,0.749601275917065,0.743670886075949,0.743670886075949,0.722741433021807,0.735294117647059,0.735294117647059,0.723529411764706,0.720988032616652,0.714285714285714,0.714285714285714,0.714285714285714,0.706766917293233,0.706766917293233,0.749601275917065,0.706766917293233,0.738636363636364
"Augusta, GA",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.61875,0.671651963550657,0.736680327868853,0.769261706761707,0.790733360817187,0.776964594127806,0.795454545454545,0.814946091608122,0.814164164164164,0.833369948812383,0.821771698880058,0.844017094017094,0.82643400493421,0.829824561403509,0.893962848297214,0.818041193778899,0.851247600767754,0.8,0.83248730964467,0.841904761904762
"Scranton, PA",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72172619047619,0.727911646586345,0.727272727272727,0.727272727272727,0.771604938271605,0.73953488372093,0.762503453992816,0.744186046511628,0.689873417721519,0.693345639943741,0.721884498480243,0.76060411311054,0.783333333333333,0.76060411311054,0.789473684210526,0.818181818181818,0.863636363636364,0.883333333333333,0.879624853458382,0.938566552901024,0.839587242026266,0.8,0.8375,0.908980451452641,0.95,0.908333333333333,0.859294596912521,0.882352941176471,1,0.892045454545455,0.85,0.927272727272727,0.833333333333333,0.888888888888889
"Harrisburg, PA",86,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.865051903114187,0.888012295081967,0.883476658476658,0.888418079096045,0.924444444444444,0.914583333333333,0.829867446560485,0.845888059481888,0.902247191011236,0.82348807495741,0.821976149914821,0.826688615123194,0.833333333333333,0.87719298245614,0.84375,0.881705104949469,0.907142857142857,0.916382978723404,0.911764705882353,0.855601233299075,0.832835820895522,0.835,0.84375,0.853384274237086,0.852054245822843,0.902117884356791,0.938888888888889,0.977626459143969,0.953667262969589,0.964285714285714,0.969830200121286,0.958064516129032,0.936599423631124,0.935294117647059,0.931031690180177,0.912641509433962,0.927672955974843,0.957854406130268,0.986486486486487,1.03529411764706,1.09463276836158,1.08220720720721,1,1.04249249249249,1
"Melbourne, FL",87,0.617283950617284,0.670537932342937,0.694444444444444,0.704225352112676,0.649878147847279,0.665622552858262,0.666304459912349,0.665555555555556,0.679771505376344,0.745027752081406,0.731400966183575,0.721111111111111,0.683035714285714,0.654450261780105,0.63609874730418,0.644586890051716,0.667523540489642,0.665555555555556,0.676379504504504,0.675675675675676,0.672344375331501,0.604899693616689,0.602900124069479,0.606060606060606,0.625308641975309,0.588235294117647,0.593120257299362,0.639337822671156,0.678496868475992,0.743691959921799,0.812857142857143,0.833333333333333,0.7934141825279,0.793377483443709,0.788540990175623,0.827813609063609,0.830452497952498,0.809807769726248,0.76838112294098,0.749119718309859,0.744960560911481,0.773809523809524,0.816326530612245,0.851394095595126,0.843013731630932,0.848303393213573,0.856115107913669,0.869304556354916,0.839617943126902,0.838536060279871,0.858019281332165,0.875309405940594,0.914790996784566,0.916666666666667,0.915198046162984,0.914790996784566,0.920910075839653,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.914790996784566,0.93625,1.08108108108108,1.05072463768116,0.998947368421053,0.984514163711241,1.02249488752556,1.02040816326531,1.01180438448567
"Spokane, WA",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764705882352941,0.748427672955975,0.74771287825475,0.748427672955975,0.766666666666667,0.766666666666667,0.777235808907271,0.772058823529412,0.758896909827761,0.755958055290753,0.770572297118689,0.759731875983799,0.771428571428571,0.7916863022306,0.797979797979798,0.812903225806452,0.817535545023697,0.787280443889175,0.796626054358013,0.818181818181818,0.789651883204771,0.8125,0.817535545023697,0.8125,0.840336134453782,0.85,0.85266601443072,0.851195426195426,0.860869565217391,0.85,0.891260162601626,0.909963061768931,0.883333333333333,0.9379115710254
"Lancaster, PA",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78184591914569,0.778620689655172,0.7694301994302,0.787952450793996,0.846994535519126,0.822368421052632,0.871254162042175,0.86446779732646,0.872641509433962,0.885245901639344,0.897435897435897,0.897435897435897,0.924151696606786,0.934426229508197,0.901639344262295,0.904045245398773,0.934426229508197,0.901840490797546,0.847537878787879,0.857652895250488,0.849180327868852,0.85042735042735,0.847537878787879,0.866666666666667,0.872319688109162,0.872319688109162,0.883076795762992,0.866666666666667,0.813657407407407,0.875,0.898689956331878
"Modesto, CA",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.835231586940015,0.880514705882353,0.829113924050633,0.814535737804569,0.8125,0.812891000962464,0.825,0.875,0.868402777777778,0.868055555555556,0.8792965627498,0.902272727272727,0.926666666666667,0.932459677419355,0.865921787709497,0.888669518481957,0.926666666666667,0.982800982800983,0.978656863214584,0.982800982800983,0.98612344654561,0.98612344654561,1,1.03923076923077,1.00417972831766,0.97622005606524,1,1.00646283334049,1,1.06456043956044,1.0269675747781,1.10244604404468,1.02789238135588,1.09195402298851,1.04166666666667,1.06039755351682
"Portland, ME",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.209375,1.22113970588235,1.18181818181818,1.09016551193226,1.08333333333333,1.07738095238095,1.05146198830409,1.11651583710407,1.20714285714286,1.2256124497992,1.1890243902439,1.21428571428571,1.19,1.19017857142857,1.21428571428571,1.2475,1.22448979591837,1.39111111111111,1.4,1.42307692307692,1.42307692307692,1.44444444444444,1.41620051635112,1.40909090909091,1.43028846153846,1.38461538461538,1.33962918232242,1.27495059288538,1.32583333333333,1.46153846153846,1.40361445783133,1.36363636363636,1.41401255707763,1.43210784313725,1.39230769230769,1.48376865671642,1.44427244582043
"Durham, NC",92,,,,,,,,,,,,,,,,0.871794871794872,0.929054054054054,0.939527027027027,0.872944537346711,0.864999350255566,0.866666666666667,0.837053571428571,0.850302419354839,0.808676750527345,0.863141841195276,0.810255251863565,0.820020222446916,0.874343048256092,0.940126050420168,0.956659077973819,0.965930367802238,0.973118279569892,0.983644588493236,0.972691511387164,0.975609756097561,1.10874200426439,1.01745598057073,1,1.00911458333333,1,1.01162888825128,1.01208459214502,1,0.994282155797101,1.0252529264214,0.992857142857143,0.925925925925926,0.909638554216867,0.941860465116279,0.921686746987952,1.00555555555556,1.00769230769231,1.0281862745098,1.03239700374532,1.02708015024191,1.00369458128079,1.02947404964416,1.04976748154785,1.07022607022607,1.09297658862876,1.12007112526539,1.15487914055506,1.15040286481647,1.17524339360223,1.19552723638181,1.29597493878136,1.20808823529412,1.25236593059937,1.25679347826087,1.19610551402882,1.232741617357,1.23496894409938
"Santa Rosa, CA",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02303262955854,2.06523656666879,2.07692307692308,2.1657223796034,2.13236267372601,2.07692307692308,2.08326635810605,2.22908643867548,2.2914201183432,2.30274758444359,2.30499994271212,2.29455882352941,2.295,2.34319526627219,2.31177606177606,2.31666666666667,2.3762962962963,2.45432399512789
"Lexington, KY",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.707070707070707,0.761904761904762,0.786986069356819,0.759587020648968,0.786163522012579,0.861111111111111,0.842774261603376,0.839160839160839,0.816743970315399,0.823076923076923,0.798816568047337,0.776666666666667,0.809473684210526,0.820714285714286,0.847253187486937,0.856428571428571,0.85612968591692,0.85,0.817987407729049,0.841260549827179,0.863486842105263,0.849766355140187,0.869877049180328,0.870840867992767,0.872222222222222,0.875277777777778,0.892197125256673,0.880122950819672,0.833333333333333,0.84018691588785,0.905555555555556
"Lansing, MI",95,,,,,,,,,,,,,0.803030303030303,0.770588235294118,0.735799050632911,0.708333333333333,0.73125,0.781547619047619,0.708333333333333,0.705,0.72240056132965,0.714285714285714,0.729356060606061,0.777089783281734,0.791666666666667,0.75554844216816,0.787878787878788,0.764502164502165,0.732539682539683,0.829075425790754,0.828378787878788,0.838888888888889,0.847058823529412,0.822130299896587,0.824762156448203,0.806024096385542,0.77827380952381,0.822130299896587,0.679518072289157,0.707760453579022,0.755208333333333,0.763403263403263,0.77032967032967,0.75,0.875,0.875,0.932203389830508,0.916666666666667,0.927533821246396,0.93212811019183,0.898030127462341,0.863417746368276,0.85,0.869565217391304,0.926119592875318,0.916666666666667,0.906238743606368,0.873333333333333,0.873333333333333,0.878888888888889,0.866843971631206,0.852272727272727,0.876777087646653,0.892582417582418,0.907142857142857,0.916666666666667,0.945061053077357,0.91375,0.955677655677656,0.971354166666667,1.06149352651048,0.960141023459801
"Pensacola, FL",96,,,,,,,,,,0.627616469816273,0.599800825152938,0.609328579916815,0.596121709379736,0.611111111111111,0.603217343275338,0.575757575757576,0.621775907159202,0.641176470588235,0.643243243243243,0.666666666666667,0.641176470588235,0.59919980535806,0.596795774647887,0.595,0.64049917264203,0.60499222999223,0.639465786314526,0.641176470588235,0.641066066066066,0.649187306501548,0.6640625,0.687446724546172,0.683111954459203,0.690140845070423,0.707142857142857,0.703463203463203,0.706845238095238,0.707142857142857,0.709429824561403,0.699,0.687547746371276,0.674273858921162,0.710526315789474,0.725,0.75,0.774621212121212,0.784533544359448,0.777683194912987,0.791666666666667,0.781116627995047,0.764824966051602,0.775103582744333,0.75,0.775836720574245,0.788636363636364,0.807771260997067,0.784736842105263,0.819267440762768,0.835897435897436,0.844919217687075,0.816666666666667,0.840909090909091,0.861169123669124,0.881401617250674,0.878529287821323,0.89599537037037,0.880128720836685,0.842787682333874,0.885505086990549,0.883703136954858,0.880952380952381,0.875
"York, PA",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666666666667,0.74375,0.6625,0.672619047619048,0.746268656716418,0.769471153846154,0.792857142857143,0.818452380952381,0.859861111111111,0.8575,0.84,0.896071043837664,0.807692307692308,0.84,0.790688405797101,0.786163522012579,0.793333333333333,0.820714285714286,0.82,0.84,0.888761467889908,0.867157622739018,0.842297297297297,0.931547619047619,0.921052631578947,0.892857142857143
"Corpus Christi, TX",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07773109243697,1.07798165137615,1.08193277310924,1.06839364035088,1.05276202577768,1.07798165137615,1.07798165137615,1.09266705516705,1.04591225218651,1,1.01662062615101,1.03603603603604,1.03479290979291,1.02749638205499,1.02628205128205,1.02628205128205,1.01648351648352,1,1,0.990598290598291,1.0440313111546,1.18675103349903,1.19479267116683,1.17312611209964,1.124191461837,1.17891816920943,1.17866004962779,1.14758869179601,1.17437722419929,1.12352071005917,1.17970583880736,1.17706576728499
