"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Louisville-Jefferson County, KY",42,119900,115000,114997.5,114995,113975,115000,118950,117900,118000,117900,117900,113900,111200,109900,108452.5,108900,107000,105250,105000,104900,104400,99900,99500,92000,89900,94000,96250,95000,92900,92900,94500,91900,89900,89900,105500,1e+05,103000,106900,110000,114949.5,114999.5,114900,113950,112950,114900,112250,110000,109900,107000,114500,116900,128700,128500,129000,130000,134900,134900,129900,128500,125000,124700,136500,144900,145000,157250,159900,159000,149950,155000,155000,150000,149900,144900,140000,149990,169900,173900,179000,177000,167900,173900
"Hartford, CT",43,164900,179900,179900,179900,179900,179900,179900,178900,178900,176950,174999,174900,174900,174900,174900,174000,173000,172000,169900,165000,164900,159900,159900,159900,159900,159900,159900,164900,165000,164900,165000,164900,164900,164500,164900,163500,161750,162900,164900,169000,169900,169900,169900,169900,169000,168800,164900,164900,161500,164900,160000,169900,169900,169900,169900,169900,169900,169900,169900,169900,169900,169900,170000,169900,169900,169900,169900,165000,164900,164900,164900,162900,162900,162900,163900,160000,164900,165000,165000,165000,166500
"Richmond, VA",44,140000,139950,139950,139900,139950,139950,139999,134900,139950,134950,129990,126200,122925,119000,120000,119500,121675,122225,119900,119950,111950,1e+05,1e+05,99000,99900,101500,118000,120975,119900,119975,120475,119000,110000,119000,119925,121900,124750,129900,132000,139900,137950,135000,129975,129950,129950,129500,129700,129925,129250,130000,134950,135900,130000,129000,129000,125000,125000,125000,125000,125000,128875,129500,139950,142000,139900,142500,142500,139900,135800,139975,138425,137400,139000,147500,139500,143200,138250,144900,141985,142450,149900
"Buffalo, NY",45,98500,99900,104950,104900,99900,99900,1e+05,105450,1e+05,104450,99900,99900,99900,102900,99900,99900,99900,99900,97500,98900,97500,90000,99900,94900,99900,99844,99900,104900,105000,104900,104900,104900,104900,99997,108900,106000,99900,99900,99250,99500,99900,99900,99900,99000,99000,94950,89900,89900,89900,94900,99500,99900,109900,110000,104900,104900,104500,99949.5,99900,94500,99000,95500,99000,99900,103000,102000,104900,104900,104900,1e+05,99000,94450,91900,93950,94900,99900,99900,104900,1e+05,104948.5,105000
"Raleigh, NC",46,137700,137000,135700,135000,135000,136405,134900,132900,129900,129900,128500,126900,125000,125000,125000,124900,124900,124900,124900,124200,119900,114900,119900,119900,120000,120450,120000,116995,114905,114200,114580,115000,114900,114752.5,118250,119000,121000,129900,127500,122900,124900,125000,129500,124900,125000,131200,129450,129900,129950,129900,144447.5,131950,133900,139000,134950,142000,142000,139450,129900,129900,134900,133750,134325,139900,144900,144900,142500,143250,142000,154900,152000,154900,166004,158500,159900,169900,172000,169000,165000,164950,159995
"Birmingham, AL",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85100,89900,83950,85000,89900,89900,89900,90000,93000,94900,94900,95000,96900,94000,92250,92000,92250,89900,89700,89900,89900,89900,89900,89900,94900,89900,88500,84900,79900,79900,83000,84850,89900,94140,94900,92700,89900,89900,89000,84900,82000,79900,79900,80000,83400,88000,89900,89900,91500,87000,85000
"Salt Lake City, UT",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,164900,169900,164900,159900,159900,165000,168500,175000,174900,174000,174450,174999.5,179000,177300,172700,175250,179700,179900,179900,179900,179900,187250,190000,199999,199600,190000,199900,199900,199900,215000,215000,210000,215000,215000,215000,205000,215000
"Rochester, NY",49,99900,99900,99900,99900,99900,99900,95950,98900,99900,99900,99000,92900,92900,99900,99900,98800,97000,98900,95500,89900,89900,84900,89900,89000,89900,90400,95000,99900,99900,99900,99900,99900,99900,99250,109700,109500,109900,106400,109900,112250,109900,112700,109900,109900,107250,109900,108000,104900,102250,104900,108000,108000,107900,110000,109900,104950,107900,102900,104900,94900,99900,102900,104900,100825,109900,114900,109900,104900,104900,103700,102900,99700,97500,91250,102900,106900,109900,109950,104900,104900,1e+05
"Grand Rapids, MI",50,97900,97900,94900,95900,94900,92000,94900,90000,97900,96900,94900,89900,89900,89900,89900,89900,89900,92500,94750,94900,94000,89900,94900,89900,89950,89900,89900,89900,89900,89500,89500,94950,90000,92900,98000,94900,99900,99900,104950,109900,107900,110900,109900,106900,108700,104900,99900,104900,109000,113500,104900,114900,114900,112500,117900,119500,129900,119900,117900,115484,115000,122750,120000,123900,119900,119900,123900,119900,119900,116450,122900,124900,129900,134900,149900,137500,137900,139900,149900,145400,139450
"Tucson, AZ",51,155000,155000,155900,149900,149300,145450,139500,139500,145000,140000,140000,140000,139000,138900,133000,129000,124900,120000,119000,117500,112000,109900,118250,118000,116000,116990,114900,110000,1e+05,99000,89900,95900,94900,109250,127850,134900,134500,126900,127000,129500,128900,125000,124900,125000,131950,134900,134950,145000,149500,148900,147000,147000,145000,145000,142500,146200,147950,148200,148400,147000,148950,147750,139900,139000,135700,139900,136700,138900,140000,142000,147600,144900,143500,139900,143250,137500,135500,135000,131000,125000,129700
