"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09"
"Kapaa, HI",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,1249500,1250000,1150000,1075000,998999.5,1030250,1064000,1e+06,1075000,1195000,1312000,1395000,1349500,1350000,1370000,1234000,1199000,1200000
"LaGrange, GA",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444000,425000,354700,359900,359400,374900,349900,354900,374950,359900,359900,374900,367400,349450,349900,359900,364450,349000,325000,319500,334800,344450,329700,299900,304714,299900,299700,274950,275000,275000,275000,272450,269900,275000
"Morehead City, NC",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599500,599900,599450,626950,599900,590000,599900,599700,599900,614900,599900,619500,599500,549900,542000,549900,549000,612200,599700,650000,669000,597500,629500,587500,585000,540000,572500,614750,595000,662450
"Hudson, NY",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,394950,389000,389000,395000,392000,367000,375000,395000,399000,399000,397000,372000,375000,395000,389000,399900,399999,452500,412499.5,449000,449900,450000,450000,449500,425000,399000,419000,414500,425000,442000,425000,454000,449900,449900,462000,489000,475000,489000,449375,487000,525000,549000,525000,557000,499000,525000,575000,539000,519000
"Coos Bay, OR",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314500,277450,272000,279900,299500,269000,274450,312000,334950,312000,325000,340000,345000,325000,315500
"Sayre, PA",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,185000,192450,197000,183000,183000,184000,186450,183000,187904,195000,190454,190454,207250,189000,174900,178950,174900,195000,2e+05,183000,184000,190000,199250,199500,199750,2e+05,180000,185000,177450,182450,187450,189900,182450,179000
"Oneonta, NY",267,299900,295000,275000,277450,274900,269900,249500,249000,219000,219000,235000,229000,239000,249000,242000,214500,209000,197000,220000,215000,209000,210000,219000,209000,199800,199400,196500,2e+05,195000,199900,2e+05,215000,217500,220000,215000,222500,222500,217500,225000,215000,229500,229500,240000,232500,235000,225000,232500,235000,232500,222500,225000,232800,229900,248000,239900,234999.5,246500,239900,239900,234000,242450,225000,234000,227250,239000,249000,239000,225000,239000,229000,239000,227000,224000,224000,214950,199900,214900,216000,211950,198500,199900
"Rutland, VT",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,349700,359000,327250,339000,312000,299000,299000,329000,334000,299000,314450,339000,299250,299250,297500,298250,299000,299900,299450,301200
"Jefferson, GA",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,258900,249750,253700,241900,277400,269900,260000,274900,279925,314900,280000,283450,289900,299900,299900,292400,299900,305000,329900,329900,329900,331362.5,322900,302470
"Georgetown, SC",270,1290000,1290000,1295000,1442000,1535000,1490000,1575000,1700000,1498000,1511500,1495000,1492500,1400000,1400000,1298000,1295000,1270000,1192500,1175000,1149000,1060000,1024950,995000,1095000,995000,995000,995000,995000,995900,995000,990000,1050000,995900,1092500,1095000,1149000,1112500,1100000,1099000,1095000,1025000,995000,999999,1025000,997499.5,995000,995000,992500,975000,998750,996750,985000,975000,950000,950000,895000,950000,915000,919000,925400,907250,899500,889500,912250,899000,899000,899000,899000,899200,897000,885000,885000,895000,909750,919500,9e+05,929000,967750,999000,999000,988500
